x y_gt y_nn y_rg
1.0 0.005891785714285724 3.3306690738754696e-16 0.0
1.004081632653061 0.030234183673469306 0.03857769057820039 0.029125912053817087
1.0061224489795917 0.043151249999999974 0.05469582064725495 0.041659893689800435
1.0081632653061223 0.05434491071428571 0.06444678993624366 0.05315038291356801
1.0102040816326525 0.06502437499999997 0.07144440711024985 0.06378060081225001
1.0122448979591834 0.07479410714285711 0.07735177803950254 0.07370197681625366
1.0142857142857138 0.08333767857142854 0.08288966687441124 0.08303967226358214
1.0163265306122442 0.09112408163265306 0.08833271510647457 0.0918971031640608
1.0183673469387748 0.09880312499999999 0.09377721439758539 0.10035951239623425
1.020408163265305 0.10584366071428569 0.0992561652080115 0.1084971561357129
1.0224489795918357 0.11244031746031741 0.10479080943185194 0.11636794732467778
1.0244897959183663 0.11975333333333327 0.1103906133393752 0.12401952971619096
1.0265306122448967 0.12703119047619044 0.11606342669045523 0.13149112762281537
1.0285714285714274 0.13388714285714282 0.12181588146067324 0.13881503005288423
1.0326530612244882 0.14559499999999997 0.13358388501665477 0.15312118299756125
1.0346938775510188 0.15062269841269837 0.13961131616918293 0.16014323282158838
1.036734693877549 0.15659968253968254 0.14574213809926456 0.1670986744407423
1.0387755102040797 0.16165374999999998 0.15198210928333475 0.17399965789855326
1.04081632653061 0.16699348214285714 0.158336999288365 0.18085616019571815
1.0448979591836713 0.17839809523809524 0.17141431697321544 0.19446711275106765
1.0469387755102015 0.18329520408163263 0.17814803602062168 0.20123386955259032
1.0489795918367322 0.18855896825396823 0.1850192703844969 0.2079812383114536
1.0510204081632626 0.19495785714285713 0.19203358661935546 0.2147129797766526
1.0551020408163236 0.20630408163265307 0.20651351074361785 0.22814142745119326
1.057142857142854 0.21410178571428568 0.2139900518637421 0.23484278942773432
1.0591836734693847 0.21987660714285712 0.22163150392080302 0.2415380137821836
1.061224489795915 0.22660071428571427 0.2294432421505396 0.24822853293222402
1.0632653061224455 0.23394449404761902 0.23743056472283278 0.25491553030301334
1.0653061224489762 0.24084 0.24559873700137333 0.2615999862191329
1.0673469387755066 0.24799919642857143 0.253952998290101 0.26828271184200214
1.0693877551020372 0.2550491496598639 0.2624984992940166 0.2749643811758344
1.0714285714285676 0.26362285714285716 0.27124036723330686 0.28164555477748243
1.0734693877550978 0.27185 0.2801836748416987 0.2883266997007848
1.0755102040816287 0.28126375 0.28933346562782386 0.2950082069458586
1.077551020408159 0.2908849365079365 0.29869471292567723 0.30169040419064796
1.0795918367346895 0.30109503174603175 0.3082723299529395 0.3083735675183451
1.0816326530612201 0.3107311607142857 0.3180711606873849 0.3150579305332265
1.0836734693877506 0.3214840816326531 0.32809601948024575 0.3217436916823218
1.0857142857142812 0.33408095238095237 0.33835162848417843 0.3284310207603633
1.0877551020408116 0.34577562500000003 0.3488426566244349 0.33512006378658665
1.089795918367342 0.3587975396825397 0.3595737124798286 0.34181094727361533
1.0918367346938727 0.3719600892857143 0.37054933819766417 0.34850378167770735
1.093877551020403 0.3788028571428571 0.38177399156689346 0.35519866418041335
1.0959183673469337 0.40801976190476186 0.3932520705340986 0.36189568103130937
1.0979591836734641 0.41491087301587304 0.404987943380196 0.36859490944982803
1.0999918440873735 0.4264429365079365 0.4167759998093561 0.37523457457412485
1.0999918440873735 0.42623198412698415 0.4167759998093561 0.37523457457412485
1.0977696218651511 0.398105 0.3695162319607683 0.3507706134655972
1.095547399642929 0.36628132653061224 0.3489026127343058 0.3296189648764024
1.0933251774207071 0.3370694444444444 0.3212175114309703 0.31112136825140024
1.0911029551984848 0.31108714285714284 0.29835295007686374 0.2947532928678679
1.0888807329762629 0.2882138775510204 0.28195498643965966 0.28009863238973226
1.086658510754041 0.2675386607142857 0.2685977478530942 0.2668246088564519
1.0844362885318184 0.24980547619047622 0.2564826357490687 0.25466382798233717
1.0822140663095965 0.23384843537414962 0.24506677744129124 0.24340209625460682
1.0799918440873746 0.21789892857142856 0.23406019844510473 0.23286699926698456
1.0777696218651522 0.2085642857142857 0.2233690236834805 0.22291939316942863
1.0755473996429301 0.19428544642857143 0.2129600472199412 0.213447244308002
1.0733251774207084 0.1835212244897959 0.2028135803864584 0.2043600581435377
1.0711029551984859 0.17375714285714283 0.19291853522832 0.19558463118069025
1.068880732976264 0.16489714285714285 0.1832665260731548 0.18706185821951807
1.066658510754042 0.1557681785714285 0.1738499112616167 0.1787439053466418
1.0644362885318197 0.14717714285714284 0.1646611100446761 0.17059202613352686
1.0622140663095976 0.13918732142857143 0.155693004731016 0.16257488584342472
1.0599918440873757 0.13190946428571426 0.14693820224446413 0.15466709510579632
1.0577696218651533 0.12558089285714286 0.13838941596167964 0.14684806902968509
1.0555473996429312 0.11954238095238096 0.1300393916710432 0.1391011417927128
1.0533251774207095 0.11558174999999998 0.12188078890647978 0.13141279695273367
1.051102955198487 0.10994404761904758 0.11390627718590372 0.12377206616095693
1.048880732976265 0.10066214285714281 0.10610843139060984 0.116170059700169
1.0466585107540431 0.09324867346938776 0.09847986013588035 0.1085995598669067
1.0444362885318208 0.0876622023809524 0.09101317360460957 0.10105470257454828
1.0422140663095987 0.0829069841269841 0.08370091780542928 0.09353072793794046
1.0399918440873768 0.0782748214285714 0.07653563100077905 0.08602376474706826
1.0377696218651544 0.07344928571428566 0.06950981175225993 0.07853066142279129
1.0355473996429325 0.06940603174603172 0.06261591412952014 0.07104885335993748
1.0333251774207106 0.06567418367346933 0.05584639993105348 0.06357624848565833
1.0311029551984883 0.060950357142857126 0.04919366342955483 0.056111137392387815
1.0288807329762661 0.05553151785714283 0.042650090798129314 0.048652122714376536
1.0266585107540442 0.05054776785714282 0.03620798361221006 0.04119805831518384
1.024436288531822 0.04579342857142854 0.029859664890156977 0.03374800148385902
1.0222140663095998 0.03756628571428566 0.02359740022466863 0.026301175291812265
1.0199918440873779 0.03307300000000002 0.017413417018092663 0.018856936284565404
1.0177696218651555 0.028911964285714298 0.011299923277023493 0.011414749040841013
1.0155473996429336 0.02408642857142851 0.005249063524000787 0.003974166077534841
1.0133251774207117 0.01976190476190476 -0.0007470522453176619 -0.00346518929970379
1.0111029551984894 0.014804523809523795 -0.006696337087823316 -0.010903636537748285
1.0088807329762672 0.008264999999999967 -0.0126067733288279 -0.018341448589154097
1.0066585107540453 -0.006448928571428647 -0.018486374444968715 -0.025778861005332766
1.004436288531823 -0.013885000000000036 -0.02434318328085736 -0.03321607913322409
1.0022140663096009 -0.020143253968254005 -0.030185314596657412 -0.04065328390639489
0.9999999999999928 -0.023061428571428566 -0.03581655310345531 -0.04802633039657064
