x y_nn y_rg
1.0 4.440892098500626e-16 0.0
1.0010000000000012 0.010585771434757243 0.012082176440115965
1.0020000000000024 0.018339772022291447 0.02101164438528643
1.0030000000000037 0.025085164118887684 0.028713582618565974
1.0040000000000049 0.03143272179533072 0.0358967725640921
1.005000000000006 0.03758769795488483 0.04282235296641894
1.0060000000000073 0.04361997494941997 0.049586968928882175
1.0070000000000086 0.049554059622829015 0.05622685982280426
1.0080000000000098 0.05540047226778099 0.06275609642381694
1.009000000000011 0.06116364954433158 0.06918062218937696
1.0100000000000122 0.06684653695632725 0.0755034088969793
1.0110000000000134 0.0724513437691864 0.08172634817102703
1.0120000000000147 0.07798065227279584 0.08785094516909434
1.0130000000000159 0.08343667441843626 0.09387857183558168
1.014000000000017 0.08882103619208771 0.09981055830577475
1.0150000000000183 0.09413534636593016 0.10564822654638859
1.0160000000000196 0.09938188241660453 0.11139290011923507
1.0170000000000208 0.10456258952434011 0.11704590770382683
1.018000000000022 0.10967959997237792 0.12260858298917085
1.0190000000000232 0.1147341739754054 0.1280822638632008
1.0200000000000244 0.1197281450085091 0.13346829047849615
1.0210000000000257 0.12466285086934578 0.1387680052578899
1.0220000000000269 0.12953983873448635 0.14398275017091283
1.023000000000028 0.13436111034405543 0.14911386618884034
1.0240000000000293 0.13912811246146592 0.15416269212085815
1.0250000000000306 0.14384240722232838 0.1591305632292424
1.0260000000000318 0.14850555656832148 0.164018810385569
1.027000000000033 0.15311877506623603 0.16882875845630474
1.0280000000000342 0.15768353763610146 0.17356172612140025
1.0290000000000354 0.1622012249176224 0.17821902486315505
1.0300000000000367 0.16667312684216176 0.18280195734894794
1.0310000000000379 0.17110051137109894 0.18731181778001918
1.032000000000039 0.1754847012163143 0.19174989014718016
1.0330000000000403 0.17982700346963224 0.19611744830259467
1.0340000000000416 0.18412832788294986 0.2004157549041348
1.0350000000000428 0.18838987173127314 0.20464606087669995
1.036000000000044 0.19261275685462576 0.20880960502114945
1.0370000000000452 0.1967981296826371 0.21290761355306043
1.0380000000000464 0.20094709914423192 0.21694129935802914
1.0390000000000477 0.20506064972510768 0.22091186191499207
1.0400000000000489 0.20913978656710303 0.22482048659939902
