x y
1.000114430148723 -0.0008882821354982973
1.0013761586957861 0.0060545365397915996
1.0023275378842942 0.013003615102917365
1.003505526777017 0.015574887289924733
1.004522433885809 0.018918382189454297
1.0055291746009904 0.02034037713321457
1.0065410109263893 0.02488135609382791
1.0077034398933917 0.026305955944392778
1.008845476870746 0.03040572174884998
1.0098931497622678 0.03212176712843956
1.0108488648601672 0.035833525571154934
1.0118788220937096 0.03722570999199715
1.0128364461834287 0.03830263804947298
1.0137703281900121 0.04072229854922377
1.014764434343288 0.04319484400442758
1.0157285367063673 0.04606585006029307
1.0168733489407367 0.04924239105899797
1.0178201408960006 0.051692118752835525
1.0188010028933447 0.05282316775966772
1.0198464566487175 0.05426941812890157
1.0209246359781425 0.05755939250627373
1.0222570200270866 0.05843440056345983
1.0231123910210616 0.060767323777829674
1.0244707286502674 0.06222703792490342
1.0254512085054917 0.06438998982440763
1.0263781535153904 0.06659078009598274
1.0272195365035797 0.06888238765506305
1.0294065854143204 0.07142898006887533
1.0304871075365774 0.07336445447116496
1.0313756086545245 0.07490950796243118
1.0325009769338154 0.07562130256634958
1.0333479216081058 0.07653220448233033
1.034552738749211 0.07890133284567746
1.035761803187042 0.0810606630844305
1.03696203882417 0.08232816031808682
1.0378524318734523 0.08285905713075198
1.0388704624915355 0.08428263106054296
1.0400982358512967 0.08602243762082551
1.0410427940289513 0.08814491721316725
1.0421506197696189 0.0896340759739625
1.0431415790274163 0.08988391785653504
1.0441333243406687 0.09195252705947105
1.0451383256503388 0.09287766620435922
1.046177183109448 0.09375433574902337
1.0472161322368319 0.09499071160343436
1.048221454385463 0.09717482283243584
1.049222987578742 0.09714821611571722
1.0503201216156586 0.09887360554810337
1.0512768572870157 0.10096469741393499
1.0521762758418403 0.10203421765628218
1.053449752520662 0.10211670535323064
1.0543308297815326 0.10406387700931735
1.0553622156396723 0.1051553176824756
1.0563561123564043 0.10680603413832773
1.0573121556458243 0.1075865684897031
1.0582965196577236 0.10980237975393375
1.05930001369269 0.11114154439056895
1.0601354482692442 0.1111868227889814
1.061225806110908 0.11163670776391998
1.0622812058740811 0.11413966416924082
1.0632749978725409 0.11537946612541689
1.0642863602602282 0.11665436429908116
1.0652287768059867 0.1181080009668623
1.0661951165433818 0.11921084479143657
1.06718902981133 0.12092650821988171
1.0680859090276296 0.12159483869332355
1.0691766615521427 0.12359345916856052
1.0701979707433615 0.12522501122574242
1.0711918295832716 0.12672709903277551
1.072185788685357 0.12862261561609412
1.0731796575514847 0.13016404630075573
1.075088646506544 0.13433670595331643
1.0740944353167032 0.1314519970181945
1.0761613944906954 0.13529979576391177
1.0770760719937384 0.13619431770506513
1.0781803093034046 0.13766596527906022
1.0800709318193928 0.14219570214432375
1.0791743397030369 0.13984125343662623
1.081051965694752 0.14400120048193088
1.0820458560456314 0.14562693733293947
1.0830849388559158 0.1473878848890643
1.084144153037851 0.1493887792467808
1.0850728269814343 0.15106088942281576
1.0860667459786495 0.1527990344956201
1.0870607151069525 0.15473389395656723
1.0880998746257584 0.15679584575105648
1.0890939088449023 0.1589861216715286
1.0911610270060583 0.16345778604821276
1.0900878564884533 0.1608366749661288
1.092155006160579 0.16543198838678835
1.0930698712971219 0.16706278418070442
1.0941089856183757 0.16894738078080468
1.095102904615591 0.17068552585360908
1.0960967032981956 0.17195155639487086
1.0970454899933113 0.17379054802833027
1.0980390365881607 0.1740673862177886
1.0990327894366283 0.17515356360417722
1.1001162511503801 0.17385732836641649
1.0995525733807472 0.16714131588233327
1.0985322520106755 0.1602447041654747
1.0976130884914415 0.1565137213577596
1.0967681056137164 0.14853424249776387
1.0958772007499005 0.14599498545567974
1.0949262125838763 0.14184599340578158
1.0939316218300859 0.1374718755318648
1.0929370210500777 0.13305841478031943
1.0919664921043601 0.12958060956183792
1.0909562300542612 0.12559169005363008
1.0899618699034743 0.12212245836516977
1.0889674066258783 0.11824855707824439
1.0879649395620514 0.1146106557644187
1.0869946111406845 0.1119197080985081
1.0859764799421332 0.1086951072058403
1.0849903097787599 0.1057205289859533
1.0839962246327968 0.10333041622673306
1.0830021051112306 0.10080541360135781
1.0820338603925028 0.09855599445593172
1.081029653382067 0.09582546328317154
1.0800456614542409 0.09366336071569537
1.07905164219485 0.09153178686660557
1.0780576630403296 0.08955758452802992
1.0770378234061386 0.08736400282040307
1.076079874657947 0.08613819428098718
1.0751016748600792 0.08420282236892129
1.0741076928409252 0.08221737920816613
1.0730878875823373 0.08015868736669429
1.0720939284802518 0.07826317078337575
1.0711339783080636 0.0769186951160778
1.0701400492846307 0.07514120716564487
1.0691379546231696 0.07296461273516508
1.0681440940644793 0.07145578043482426
1.0671997607287318 0.07021558048555565
1.0661644434792923 0.06846402701782722
1.0651706147180349 0.0670799678436797
1.06417681603543 0.06581393730241786
1.0631792073901598 0.06436427992897609
1.0622201280665806 0.06432749039474783
1.0605968146955833 0.06098867974405309
1.0597519093539405 0.059220119137718186
1.0585857158764589 0.05483691350022274
1.057652662703859 0.05566959755109829
1.0567944051141103 0.05466681537757723
1.0556313906160038 0.05094459147350544
1.0545657507426494 0.051293728431184404
1.0536019237663454 0.0495033400808495
1.0525330237012542 0.0488728179963136
1.0515392935311358 0.047875630452180185
1.0505454714540234 0.04651779986311838
1.0495517028500712 0.045369797954742164
1.0485578740888137 0.043985738780594696
1.0476295570043068 0.04371394361941272
1.046525259006848 0.04200415714590927
1.04553155275642 0.041100830466975324
1.0445377418513786 0.039786839084413994
1.0434335121807354 0.03834516703623092
1.0423877358039624 0.03788310902368636
1.0408488156841729 0.03577389230288258
1.040020790482381 0.03526966713863067
1.0390011499402243 0.033857322572484916
1.0380332131696066 0.032816291811364084
1.0370395247753947 0.03198303292401622
1.036045655909267 0.030441602239354548
1.0350518472004449 0.029136228820464183
1.034058075731859 0.027976986089908396
1.03307437074483 0.026940839210753853
1.0320705313623706 0.025652880217706953
1.031102621805772 0.024718637267292176
1.0301088689573046 0.023632459880903678
1.0290892456029492 0.022287560247835403
1.0281056065024927 0.021509952278811473
1.0271118578979268 0.020440427962318597
1.026141898589902 0.01919788105058473
1.0251401161735014 0.018246536237679467
1.0239297206359323 0.01648936745154328
1.0216809770665929 0.013041823585646983
1.019715995506082 0.010654180140575287
1.0187397939492846 0.009528160157144305
1.0176719405099022 0.008082375131721387
1.0157068219244183 0.0051570456923929475
1.0146210097788115 0.0035587577603765075
1.013662907295284 0.003136040970338705
1.011588096160641 0.00012000577323900696
1.010545816419278 -0.001528556478158749
1.009419992504101 -0.0019187424892281868
1.0084908543307312 -0.002599791935778306
1.0073727792493963 -0.0042264110939304045
1.0050576413990897 -0.007327335696774573
1.004154202999446 -0.008419615898548227
