x y_nn y_rg
1.0 3.3306690738754696e-16 0.0
1.0009999999999986 0.0038276646567504424 0.0043021214078613895
1.0020000000000042 0.006216828112281224 0.0068746936990515956
1.0030000000000028 0.00836133242645871 0.009216536553238227
1.0040000000000084 0.010414942740508611 0.011462045001171699
1.005000000000007 0.012399343809594978 0.013625789418884288
1.0060000000000127 0.014319302823052625 0.015711770711678293
1.0070000000000112 0.016177972883079022 0.01772300429057518
1.0080000000000169 0.017977651226809374 0.019662357568853654
1.0090000000000154 0.01972035504059978 0.021532620555102383
1.010000000000021 0.021408602220178416 0.023336509740568633
1.0110000000000197 0.023044944342218203 0.025076666669640695
1.0120000000000253 0.02463106022272854 0.026755656529916197
1.0130000000000239 0.0261690271389711 0.02837596717969808
1.0140000000000295 0.0276606258066427 0.029940008604407712
1.015000000000028 0.0291077915446241 0.031450112758661206
1.0160000000000338 0.030512829635899377 0.03290853374871211
1.0170000000000323 0.03187718930458324 0.034317448316745006
1.018000000000038 0.03320256781757311 0.035678956587605955
1.0190000000000365 0.03449065016595228 0.036995083044360645
1.0200000000000422 0.03574293224339309 0.03826777770081508
1.0210000000000408 0.036960990777749454 0.0394989174410609
1.0220000000000464 0.038146281042338914 0.04069030750242436
1.023000000000045 0.03930002797068101 0.041843683073928065
1.0240000000000506 0.04042364726951091 0.042960710993202575
1.0250000000000492 0.041518467362702864 0.04404299151825539
1.0260000000000549 0.042585736736690624 0.045092060160158896
1.0270000000000534 0.043626644034393 0.04610938955881587
1.028000000000059 0.04464230859750611 0.047096391388919585
1.0290000000000576 0.04563389688330575 0.04805441828401001
1.0300000000000633 0.046602531236845976 0.048984765767312415
1.0310000000000619 0.04754904373480324 0.049888674180165946
1.0320000000000675 0.04847443547722991 0.05076733059981998
1.033000000000066 0.049379626464690185 0.051621870738953274
1.0340000000000718 0.05026550543031953 0.052453380822265507
1.0350000000000703 0.051132914734128135 0.05326289943243269
1.036000000000076 0.051982653097624926 0.05405141932293779
1.0370000000000745 0.05281546255076186 0.05481988919349676
1.0380000000000802 0.05363212169390275 0.05556921542517877
1.0390000000000787 0.05443332461963443 0.056300263771650504
1.0400000000000844 0.05521973825134155 0.057013861006565636
1.041000000000083 0.05599201043918339 0.05771079652358606
1.0420000000000886 0.05675075506529122 0.05839182388966288
1.0430000000000872 0.05749655961143333 0.059057662349684834
