x y_nn y_rg
1.0 1.6653345369377348e-16 0.0
1.0010000000000046 0.004786590128750996 0.005131457821965449
1.0020000000000093 0.009033580495543276 0.009603067547227036
1.003000000000014 0.012899130194629745 0.013613209183554787
1.0040000000000189 0.016491444454409865 0.017297784918492036
1.0050000000000237 0.019884855780992347 0.020749783118539002
1.0060000000000284 0.02312952352376893 0.024032780718901442
1.0070000000000332 0.026260622287740572 0.027190227727839612
1.008000000000038 0.029301563341275313 0.03025181542291338
1.0090000000000428 0.032268471910795536 0.03323783685174797
1.0100000000000475 0.035172825485558945 0.03616216932639482
1.0110000000000523 0.03802205370428165 0.039034312415669264
1.012000000000057 0.04082150223403476 0.041860780090165375
1.0130000000000619 0.04357494174796487 0.04464605111399701
1.0140000000000666 0.04628468671938656 0.047393217848599074
1.0150000000000714 0.04895273942255235 0.050104428952936014
1.0160000000000762 0.051580682517016044 0.05278119133218186
1.017000000000081 0.05416935060980839 0.055424576366481335
1.0180000000000857 0.056719673518400446 0.05803536026387707
1.0190000000000905 0.059232257176199864 0.06061411995350271
1.0200000000000953 0.06170745906475832 0.06316129838137238
1.0210000000001 0.06414547201793125 0.0656772489403539
1.0220000000001048 0.06654717607923795 0.06816226576657383
1.0230000000001096 0.06891295767488359 0.07061660430505395
1.0240000000001144 0.07124316185200473 0.07304049536264252
1.0250000000001191 0.07353810595504177 0.07543415440674386
1.026000000000124 0.07579817555195621 0.07779778808859793
1.0270000000001287 0.07802356425699265 0.08013159842687073
1.0280000000001335 0.08021447001600067 0.08243578570165366
1.0290000000001382 0.08237142110814039 0.08471055034554888
1.030000000000143 0.0844948163996011 0.08695609414626257
1.0310000000001478 0.0865850251529864 0.08917262096131734
1.0320000000001526 0.0886423780858683 0.09136033722237703
1.0330000000001573 0.09066722400832146 0.09351945220426623
1.0340000000001621 0.0926599419154845 0.09565017800760814
1.035000000000167 0.09462091458403417 0.09775272974543317
1.0360000000001717 0.09655048839240034 0.0998273253353333
1.0370000000001764 0.09844905901133809 0.10187418546808319
1.0380000000001812 0.10031698223878774 0.10389353353322454
1.039000000000186 0.1021544391738539 0.10588559538251777
1.0400000000001908 0.10396185960624157 0.10785059924631529
1.0410000000001955 0.10573958613996529 0.10978877557206829
1.0420000000002003 0.10748799845500587 0.11170035684245629
1.043000000000205 0.10920745246510886 0.11358557744257453
1.0440000000002099 0.11089833115758768 0.11544467346049984
1.0450000000002146 0.11256092682553781 0.11727788262491468
1.0460000000002194 0.11419566337293162 0.11908544401030213
1.0470000000002242 0.11580294373330527 0.1208675980633476
1.048000000000229 0.11738308577360373 0.12262458630508853
1.0490000000002337 0.11893641420462728 0.12435665125766598
1.0500000000002385 0.12046329060035893 0.1260640363373157
1.0510000000002433 0.12196407331775455 0.12774698563073938
1.052000000000248 0.12343911796440317 0.12940574384424455
1.0530000000002528 0.12488879383529303 0.13104055619443847
1.0540000000002576 0.12631350880700964 0.13265166817447316
1.0550000000002624 0.1277134966920255 0.13423932556486035
1.0560000000002672 0.12908935868662913 0.1358037742420825
1.057000000000272 0.1304412816464183 0.1373452600899668
1.0580000000002767 0.13176944163023105 0.13886402888782626
1.0590000000002815 0.13307429602669726 0.1403603262513001
1.0600000000002863 0.13435615763778705 0.14183439744431073
