x y_gt y_pr
132.4 4.375 4.79
132.9 4.38 4.79
133.4 4.406 4.79
133.9 4.41 4.79
134.4 4.387 4.79
134.9 4.4 4.79
135.4 4.383 4.79
135.9 4.37 4.79
136.4 4.395 4.79
136.9 4.387 4.79
137.4 4.4 4.79
137.9 4.367 4.79
138.4 4.414 4.79
138.9 4.387 4.79
139.4 4.383 4.79
139.9 4.395 4.79
140.4 4.383 4.79
140.9 4.37 4.79
141.4 4.383 4.79
141.9 4.39 4.79
142.4 4.38 4.79
142.9 4.38 4.79
143.4 4.39 4.79
143.9 4.38 4.79
144.4 4.363 4.79
144.9 4.355 4.79
145.4 4.383 4.79
145.9 4.37 4.79
146.4 4.38 4.79
146.9 4.395 4.79
147.4 4.363 4.79
147.9 4.367 4.79
148.4 4.38 4.79
148.9 4.41 4.79
149.4 4.375 4.79
149.9 4.418 4.79
150.4 4.41 4.79
150.9 4.355 4.79
151.4 4.36 4.79
151.9 4.38 4.79
152.4 4.355 4.79
152.9 4.35 4.79
153.4 4.387 4.79
153.9 4.367 4.79
154.4 4.36 4.79
154.9 4.387 4.79
155.4 4.367 4.79
155.9 4.363 4.79
156.4 4.383 4.79
156.9 4.39 4.79
157.4 4.344 4.79
157.9 4.383 4.79
158.4 4.37 4.79
158.9 4.336 4.79
159.4 4.367 4.79
159.9 4.414 4.79
160.4 4.363 4.79
160.9 4.336 4.79
161.4 4.355 4.79
161.9 4.355 4.79
162.4 4.336 4.79
162.9 4.41 4.79
163.4 4.367 4.79
163.9 4.332 4.79
164.4 4.375 4.79
164.9 4.367 4.79
165.4 4.34 4.79
165.9 4.35 4.79
166.4 4.38 4.79
166.9 4.35 4.79
167.4 4.348 4.79
167.9 4.36 4.79
168.4 4.34 4.79
168.9 4.332 4.79
169.4 4.363 4.79
169.9 4.35 4.79
170.4 4.336 4.79
170.9 4.367 4.79
171.4 4.383 4.79
171.9 4.332 4.79
172.4 4.332 4.79
172.9 4.36 4.79
173.4 4.332 4.79
173.9 4.363 4.79
174.4 4.375 4.79
174.9 4.35 4.79
175.4 4.348 4.79
175.9 4.35 4.79
176.4 4.348 4.79
176.9 4.32 4.79
177.4 4.38 4.79
177.9 4.38 4.79
178.4 4.34 4.79
178.9 4.355 4.79
179.4 4.35 4.79
179.9 4.336 4.79
180.4 4.332 4.79
180.9 4.36 4.79
181.4 4.33 4.79
181.9 4.348 4.79
182.4 4.36 4.79
182.9 4.336 4.79
183.4 4.31 4.79
183.9 4.348 4.79
184.4 4.35 4.79
184.9 4.32 4.79
185.4 4.344 4.79
185.9 4.375 4.79
186.4 4.33 4.79
186.9 4.33 4.79
187.4 4.355 4.79
187.9 4.33 4.79
188.4 4.363 4.79
188.9 4.355 4.79
189.4 4.33 4.79
189.9 4.324 4.79
190.4 4.35 4.79
190.9 4.344 4.79
191.4 4.32 4.79
191.9 4.33 4.79
192.4 4.33 4.79
192.9 4.316 4.79
193.4 4.324 4.79
193.9 4.355 4.79
194.4 4.316 4.79
194.9 4.344 4.79
195.4 4.35 4.79
195.9 4.316 4.79
196.4 4.33 4.79
196.9 4.34 4.79
197.4 4.344 4.79
197.9 4.32 4.79
198.4 4.355 4.79
198.9 4.348 4.79
199.4 4.34 4.79
199.9 4.324 4.79
200.4 4.344 4.79
200.9 4.344 4.79
201.4 4.332 4.79
201.9 4.348 4.79
202.4 4.344 4.79
202.9 4.312 4.79
203.4 4.31 4.79
203.9 4.34 4.79
204.4 4.344 4.79
204.9 4.316 4.79
205.4 4.34 4.79
205.9 4.32 4.79
206.4 4.32 4.79
206.9 4.332 4.79
207.4 4.355 4.79
207.9 4.324 4.79
208.4 4.34 4.79
208.9 4.324 4.79
209.4 4.316 4.79
209.9 4.31 4.79
210.4 4.348 4.79
210.9 4.355 4.79
211.4 4.324 4.79
211.9 4.332 4.79
212.4 4.348 4.79
212.9 4.31 4.79
213.4 4.312 4.79
213.9 4.363 4.79
214.4 4.324 4.79
214.9 4.332 4.79
215.4 4.32 4.79
215.9 4.336 4.79
216.4 4.297 4.79
216.9 4.332 4.79
217.4 4.34 4.79
217.9 4.32 4.79
218.4 4.33 4.79
218.9 4.34 4.79
219.4 4.31 4.79
219.9 4.312 4.79
220.4 4.348 4.79
220.9 4.344 4.79
221.4 4.3 4.79
221.9 4.316 4.79
222.4 4.344 4.79
222.9 4.297 4.79
223.4 4.305 4.79
223.9 4.355 4.79
224.4 4.324 4.79
224.9 4.3 4.79
225.4 4.31 4.79
225.9 4.332 4.79
226.4 4.3 4.79
226.9 4.33 4.79
227.4 4.34 4.79
227.9 4.305 4.79
228.4 4.3 4.79
228.9 4.336 4.79
229.4 4.312 4.79
229.9 4.312 4.79
230.4 4.355 4.79
230.9 4.32 4.79
231.4 4.297 4.79
231.9 4.32 4.79
232.4 4.336 4.79
232.9 4.32 4.79
233.4 4.312 4.79
233.9 4.332 4.79
234.4 4.312 4.79
234.9 4.28 4.79
235.4 4.336 4.79
235.9 4.324 4.79
236.4 4.297 4.79
236.9 4.316 4.79
237.4 4.312 4.79
237.9 4.297 4.79
238.4 4.305 4.79
238.9 4.344 4.79
239.4 4.29 4.79
239.9 4.277 4.79
240.4 4.32 4.79
240.9 4.348 4.79
241.4 4.305 4.79
241.9 4.31 4.79
242.4 4.324 4.79
242.9 4.316 4.79
243.4 4.316 4.79
243.9 4.316 4.79
244.4 4.31 4.79
244.9 4.29 4.79
245.4 4.324 4.79
245.9 4.312 4.79
246.4 4.31 4.79
246.9 4.31 4.79
247.4 4.32 4.79
247.9 4.316 4.79
248.4 4.305 4.79
248.9 4.324 4.79
249.4 4.31 4.79
249.9 4.29 4.79
250.4 4.32 4.79
250.9 4.344 4.79
251.4 4.3 4.79
251.9 4.29 4.79
252.4 4.32 4.79
252.9 4.332 4.79
253.4 4.293 4.79
253.9 4.31 4.79
254.4 4.32 4.79
254.9 4.316 4.79
255.4 4.305 4.79
255.9 4.293 4.79
256.2 4.316 4.79
256.8 4.297 4.79
257.2 4.33 4.79
257.8 4.312 4.79
258.2 4.285 4.79
258.8 4.305 4.79
259.2 4.332 4.79
259.8 4.32 4.79
260.2 4.28 4.79
260.8 4.293 4.79
261.2 4.316 4.79
261.8 4.293 4.79
262.2 4.316 4.79
262.8 4.312 4.79
263.2 4.285 4.79
263.8 4.305 4.79
264.2 4.312 4.79
264.8 4.3 4.79
265.2 4.277 4.79
265.8 4.305 4.79
266.2 4.312 4.79
266.8 4.29 4.79
267.2 4.29 4.79
267.8 4.312 4.79
268.2 4.29 4.79
268.8 4.297 4.79
269.2 4.324 4.79
269.8 4.324 4.79
270.2 4.28 4.79
270.8 4.3 4.79
271.2 4.312 4.79
271.8 4.31 4.79
272.2 4.3 4.79
272.8 4.305 4.79
273.2 4.285 4.79
273.8 4.29 4.79
274.2 4.293 4.79
274.8 4.33 4.79
275.2 4.293 4.79
275.8 4.29 4.79
276.2 4.312 4.79
276.8 4.29 4.79
277.2 4.285 4.79
277.8 4.31 4.79
278.2 4.31 4.79
278.8 4.285 4.79
279.2 4.28 4.79
279.8 4.324 4.79
280.2 4.3 4.79
280.8 4.273 4.79
281.2 4.297 4.79
281.8 4.33 4.79
282.2 4.293 4.79
282.8 4.27 4.79
283.2 4.31 4.79
283.8 4.297 4.79
284.2 4.277 4.79
284.8 4.3 4.79
285.2 4.305 4.79
285.8 4.27 4.79
286.2 4.29 4.79
286.8 4.324 4.79
287.2 4.285 4.79
287.8 4.297 4.79
288.2 4.285 4.79
288.8 4.305 4.79
289.2 4.28 4.79
289.8 4.29 4.79
290.2 4.31 4.79
290.8 4.293 4.79
291.2 4.26 4.79
291.8 4.293 4.79
292.2 4.332 4.79
292.8 4.312 4.79
293.2 4.28 4.79
293.8 4.312 4.79
294.2 4.3 4.79
294.8 4.28 4.79
295.2 4.297 4.79
295.8 4.312 4.79
296.2 4.285 4.79
296.8 4.273 4.79
297.2 4.31 4.79
297.8 4.31 4.79
298.2 4.29 4.79
298.8 4.293 4.79
299.2 4.3 4.79
299.8 4.29 4.79
300.2 4.277 4.79
300.8 4.312 4.79
301.2 4.285 4.79
301.8 4.258 4.79
302.2 4.285 4.79
302.8 4.316 4.79
303.2 4.293 4.79
303.8 4.277 4.79
304.2 4.305 4.79
304.8 4.29 4.79
305.2 4.277 4.79
305.8 4.31 4.79
306.2 4.3 4.79
306.8 4.273 4.79
307.2 4.273 4.79
307.8 4.285 4.79
308.2 4.31 4.79
308.8 4.273 4.79
309.2 4.266 4.79
309.8 4.277 4.79
