x y_gt y_pr
0.0 0.01521 4.163336342344337e-17
0.5 0.16524 0.07622336555013223
1.0 0.3064 0.18675561050064665
1.499 0.5012966666666666 0.3025769986507006
1.999 0.6681866666666667 0.4236716067268896
2.499 0.7682800000000001 0.5498129356250807
2.999 0.9215800000000001 0.6806994930151078
3.499 1.0960666666666665 0.8155424509125355
3.999 1.20597 0.9532188074634883
4.499 1.3494199999999998 1.0925670505847946
4.999 1.5150000000000001 1.2326171872651752
5.499 1.6295333333333335 1.3726733158944062
5.996 1.7665133333333332 1.5114268431092674
6.496 1.9324633333333334 1.6503490958909943
6.996 2.04605 1.7884361825684891
7.496 2.1693 1.9256277957591679
7.996 2.346976666666667 2.061908502115085
8.496 2.4712400000000003 2.1972879152838427
8.996 2.57748 2.3317888077480178
9.494 2.745076666666667 2.464893633829394
9.992 2.86477 2.5971878878170345
10.471 3.01584 2.7235923189245552
10.971 3.1245233333333333 2.854924916849423
11.468 3.2964366666666667 2.98473334228325
11.968 3.4504266666666665 3.114641005048576
12.467 3.554586666666667 3.243611398008024
12.962 3.725016666666667 3.3708917218617844
13.461 3.8748366666666665 3.498594794012757
13.961 3.9821533333333337 3.6259518814035476
14.461 4.14459 3.7527230554106272
14.961 4.32931 3.878927818142595
15.461 4.441473333333334 4.00458475406754
15.961 4.596816666666667 4.129711631049595
16.461 4.79929 4.254325482924324
16.961 4.877573333333333 4.378442705818796
17.461 5.0479433333333334 4.502079110203246
17.961 5.201373333333334 4.6252499352658845
18.461 5.324586666666666 4.747969994969008
18.961 5.473233333333334 4.870253676623514
19.461 5.641636666666667 4.992114970644857
19.961 5.784463333333333 5.11356755486785
20.461 5.90168 5.234624634788011
20.96 6.081366666666667 5.355055899998249
21.46 6.2333 5.475361366911687
21.96 6.355636666666666 5.595309343682708
22.46 6.498226666666667 5.7149119293447495
22.959 6.676793333333333 5.833940853616844
23.459 6.810286666666667 5.952888887614747
23.959 6.9389199999999995 6.071526565291228
24.459 7.107906666666667 6.18986513826529
24.957 7.266803333333333 6.30744054058399
25.457 7.377836666666667 6.42521500164855
25.957 7.54218 6.542722850423168
26.457 7.703003333333333 6.6599745455128
26.957 7.837173333333333 6.77698038591446
27.457 7.981906666666666 6.89375050395462
27.957 8.156466666666667 7.010294865407947
28.457 8.272736666666667 7.126623275561234
28.957 8.39733 7.24274539187131
29.457 8.59355 7.358670695260724
29.955 8.721033333333333 7.4739433251287934
30.453 8.581186666666667 7.469164356040725
30.953 8.448203333333334 7.441700208639693
31.453 8.312896666666667 7.423314366787428
31.953 8.249559999999999 7.405733538753778
32.453 8.20256 7.388899820514464
32.952 8.127933333333333 7.372789059973373
33.452 8.084246666666667 7.35728867789767
33.952 8.096263333333333 7.342383068855371
34.452 8.022079999999999 7.328028302122584
34.951 7.97296 7.314209962388519
35.451 7.9679166666666665 7.300837322648119
35.951 7.948523333333333 7.287903009082786
36.451 7.900846666666666 7.275375461299742
36.951 7.889186666666666 7.263225802412878
37.449 7.89234 7.251472565590892
37.947 7.845063333333333 7.240044287115965
38.447 7.81927 7.228876418296876
38.947 7.825993333333333 7.217993966365345
39.447 7.8106366666666664 7.207378682962322
