x y_gt y_pr
0.0 0.04447666666666667 4.163336342344337e-17
0.5 0.14628666666666668 0.07825444868878659
1.0 0.3010733333333333 0.20230495989452119
1.499 0.48896666666666666 0.33308053870304544
1.999 0.5982233333333333 0.4678454249103714
2.499 0.7139533333333333 0.6049189670232592
2.999 0.86668 0.7435131780509321
3.499 1.0162833333333332 0.8831287239825228
3.999 1.1100033333333335 1.0234232778138264
4.499 1.2402433333333331 1.164149691088115
4.999 1.3821533333333333 1.305122980731257
5.499 1.5067766666666667 1.4462011076593895
5.996 1.6115266666666666 1.5864057168712806
6.496 1.80181 1.7273848670898975
6.996 1.9059233333333334 1.868200149698676
7.496 2.0261566666666666 2.0087951027447883
7.996 2.16758 2.1491242978112286
8.496 2.317833333333333 2.28915118570974
8.996 2.4461766666666667 2.428846490103413
9.494 2.5729800000000003 2.567618668770018
9.992 2.726316666666667 2.7060214576141988
10.471 2.6465266666666665 2.6793625661900053
10.971 2.60399 2.665590987489821
11.468 2.55383 2.6555989930461434
11.968 2.5092633333333336 2.645949837479413
12.467 2.50438 2.6366816522610104
12.962 2.4908733333333335 2.6278095593047412
13.461 2.44404 2.6191627458216766
13.961 2.458406666666667 2.6107696133397935
14.461 2.4242833333333333 2.602623780112595
14.961 2.38982 2.5947044976812528
15.461 2.3945333333333334 2.586993511075884
15.961 2.3932833333333337 2.579474694793948
16.461 2.3639666666666668 2.572133896771898
16.961 2.3565633333333333 2.5649586940993365
17.461 2.3851999999999998 2.557938151286428
17.961 2.3465100000000003 2.551062576919567
18.461 2.324926666666667 2.544323421334005
18.961 2.3615633333333337 2.5377131103952983
19.461 2.3174300000000003 2.531224922732951
19.961 2.3006900000000003 2.5248528807835267
20.461 2.30716 2.518591644909247
20.96 2.2929466666666665 2.512448531728187
21.46 2.2699333333333334 2.506394928000271
21.96 2.3148566666666666 2.50043928025919
22.46 2.2906733333333333 2.4945781242976803
22.959 2.2777266666666667 2.488819656437908
23.459 2.28702 2.483138195183915
23.959 2.29531 2.4775426505033606
24.459 2.2330933333333336 2.4720306449585987
24.957 2.2514166666666666 2.46662135053912
25.457 2.2965333333333335 2.461269730441437
25.957 2.26495 2.4559956109089636
26.457 2.2269799999999997 2.450797230689643
26.957 2.2738033333333334 2.4456729655232317
27.457 2.2351733333333335 2.4406212946761894
27.957 2.2222466666666665 2.4356407869699126
28.457 2.2394066666666665 2.4307300905594937
28.957 2.2514933333333333 2.425887923980718
29.457 2.2040300000000004 2.421113068411674
29.955 2.2434299999999996 2.4164229138991526
30.453 2.2449766666666666 2.411797290764809
30.953 2.202123333333333 2.407217085345223
31.453 2.2256966666666664 2.4026998265981043
31.953 2.2568566666666663 2.398244522755729
32.453 2.20105 2.3938502150405414
32.952 2.1825466666666666 2.3895245218945376
33.452 2.2338033333333334 2.3852493316250696
33.952 2.216563333333333 2.3810324325894845
34.452 2.1725833333333333 2.3768729714333667
34.951 2.2276866666666666 2.3727782109140416
35.451 2.2174466666666666 2.3687310397346812
35.951 2.202053333333333 2.3647388697987997
36.451 2.2107866666666665 2.3608009242590717
36.951 2.2046833333333336 2.35691644220655
37.449 2.1883066666666666 2.3530998064387303
37.947 2.1924833333333336 2.3493347516466594
38.447 2.2070133333333337 2.3456058391274768
38.947 2.1741 2.3419274951163156
39.447 2.1825533333333333 2.338299026681958
39.947 2.2029066666666663 2.3347197417791445
40.447 2.203033333333333 2.3311889670648878
40.947 2.1764733333333335 2.3277060609577003
41.447 2.2018633333333333 2.324270373920962
41.947 2.18313 2.3208812669927514
42.447 2.1699166666666665 2.3175381109669675
42.945 2.18174 2.314253320805848
43.445 2.2038133333333336 2.3110000407962574
43.945 2.1832266666666666 2.3077908822846447
44.445 2.17744 2.304625252405679
44.945 2.17937 2.301502566817347
45.445 2.1575433333333334 2.2984222494512343
45.945 2.17174 2.2953837323784825
46.445 2.1895000000000002 2.292386455589426
46.945 2.1675433333333336 2.289429880706611
47.445 2.1576333333333335 2.286513467240524
47.945 2.168556666666667 2.2836366552586784
48.445 2.1757066666666662 2.2807989160145925
48.945 2.1668933333333333 2.277999727359557
49.445 2.174046666666667 2.2752385741848147
49.945 2.1462333333333334 2.272514948238918
50.445 2.157896666666667 2.269828348083039
50.945 2.184476666666667 2.267178278930458
51.445 2.16965 2.2645642525851377
51.945 2.1464166666666666 2.2619857872942952
52.445 2.1433733333333334 2.259442407725852
52.944 2.1703633333333334 2.2569386088376087
53.444 2.1382600000000003 2.254463932338045
53.944 2.1566899999999998 2.252022953701717
54.443 2.1471466666666665 2.249619987217296
54.94 2.1622666666666666 2.247259096219827
55.44 2.1486933333333336 2.2449162748476454
55.94 2.1635733333333333 2.2426053869155407
56.44 2.1490500000000003 2.2403260048400417
56.94 2.16818 2.2380777066455293
57.44 2.1492933333333335 2.2358600758911935
57.94 2.14061 2.233672701600537
58.44 2.138183333333333 2.2315151781587432
58.94 2.16333 2.2293871052932848
59.44 2.1520566666666667 2.2272880879402015
59.94 2.133766666666667 2.22521773624238
60.439 2.1400533333333334 2.2231797094890955
60.939 2.15347 2.221165484692213
61.439 2.1132566666666666 2.2191787869945916
61.938 2.1519633333333332 2.2172231277120655
62.438 2.15993 2.215290326478992
62.938 2.1525366666666668 2.2133839578702097
63.438 2.1326466666666666 2.211503666331764
63.938 2.156946666666667 2.209649100943025
64.438 2.1342233333333334 2.2078199154030083
64.938 2.1185033333333334 2.2060157679085104
65.437 2.1537466666666663 2.2042398466227606
65.937 2.1669566666666666 2.202484719558056
66.437 2.1321 2.2007536324460886
