x y_gt y_pr
0.0 0.025133333333333334 4.163336342344337e-17
0.5 0.11535333333333334 0.07558814285371458
1.0 0.3096 0.18521729390097358
1.499 0.45045 0.30007322548196325
1.999 0.5824933333333333 0.4201263822435762
2.499 0.7104066666666667 0.5451543738612261
2.999 0.8610733333333334 0.6748770678575163
3.499 0.9794533333333334 0.8085403252806279
3.999 1.1106833333333335 0.9450542093402357
4.499 1.2460833333333334 1.0832771434229242
4.999 1.3721433333333333 1.222244737340516
5.499 1.4876566666666666 1.3612576753708203
5.996 1.6393866666666668 1.4990068618594774
6.496 1.7747433333333333 1.6369435453016747
6.996 1.88892 1.7740645768903518
7.496 2.0115066666666666 1.9103051890179028
7.996 2.1774433333333336 2.0456467223895394
8.496 2.2660899999999997 2.180096508901026
8.996 2.3852466666666667 2.3136757178203147
9.494 2.5764366666666665 2.4458695292088324
9.992 2.70728 2.5772587081888405
10.471 2.7886266666666666 2.702799324617924
10.971 2.9214366666666667 2.8332331282955487
11.468 3.0868033333333336 2.9621529675614493
11.968 3.2183966666666666 3.0911707839259535
12.467 3.3548233333333335 3.2192573055085143
12.962 3.51184 3.345664973294534
13.461 3.6458266666666663 3.4724917583469446
13.961 3.7597633333333333 3.598974321944761
14.461 3.9222733333333335 3.7248743964565993
14.961 4.06266 3.8502112934575
15.461 4.178673333333333 3.975003449597425
15.961 4.305323333333333 4.099268477361629
16.461 4.457813333333333 4.223023263201779
16.961 4.595446666666667 4.346284045662454
17.461 4.711286666666667 4.469066476709693
17.961 4.8874933333333335 4.591385686758531
18.461 5.032233333333334 4.713256347553989
18.961 5.130983333333333 4.834692682174331
19.461 5.29249 4.955708481054917
19.961 5.426596666666667 5.076317226043345
20.461 5.304293333333334 5.061005617663988
20.96 5.21866 5.039820784442444
21.46 5.181439999999999 5.025483488170622
21.96 5.0794033333333335 5.0117197405172815
22.46 5.086693333333333 4.998489402793901
22.959 5.059956666666666 4.985779257672935
23.459 5.01254 4.973505404524273
23.959 4.964029999999999 4.961660405724465
24.459 4.985126666666667 4.950214248846624
24.957 4.931983333333333 4.9391813593863505
25.457 4.907586666666666 4.928450556724707
25.957 4.8988933333333335 4.9180417819797695
26.457 4.906936666666667 4.9079332898346335
26.957 4.87223 4.898105213205928
27.457 4.868676666666667 4.8885392740027385
27.957 4.85869 4.879218774303774
28.457 4.8444899999999995 4.87012844847965
28.957 4.826256666666667 4.861254329152666
29.457 4.829223333333333 4.8525836099180575
29.955 4.826076666666666 4.844137365041598
30.453 4.7788 4.83587096669001
30.953 4.78644 4.827743314857118
31.453 4.818863333333334 4.819778236881561
31.953 4.7771566666666665 4.811967652322694
32.453 4.754223333333333 4.804304135908258
32.952 4.75185 4.796795543933507
33.452 4.77532 4.7894062648450175
33.952 4.740583333333333 4.782145484303076
34.452 4.73662 4.775008018139201
34.951 4.73572 4.768002758784556
35.451 4.718873333333334 4.761097850662786
35.951 4.720406666666666 4.754303161214737
36.451 4.712416666666667 4.747615043558651
36.951 4.679456666666667 4.741030133275108
37.449 4.668093333333333 4.73457055465705
37.947 4.67851 4.728207445183264
38.447 4.696373333333333 4.721913623922199
38.947 4.67131 4.71571193950952
39.447 4.646113333333333 4.709600110388347
39.947 4.684536666666667 4.703576037202293
40.447 4.662286666666666 4.697637830521936
40.947 4.660706666666667 4.6917837026605795
41.447 4.635003333333333 4.686012008837812
41.947 4.682460000000001 4.680321189031165
42.447 4.643366666666666 4.6747098063673205
42.945 4.630176666666667 4.669198180660471
43.445 4.642016666666667 4.663741421601067
43.945 4.62 4.658360306768027
44.445 4.624023333333333 4.653053796410706
44.945 4.632766666666667 4.6478208661605604
45.445 4.625993333333333 4.642660548758667
45.945 4.602413333333333 4.637571943539926
46.445 4.6034266666666666 4.632554202546773
46.945 4.630660000000001 4.6276065261593144
47.445 4.62982 4.622728158832667
47.945 4.580673333333333 4.617918385105478
48.445 4.62143 4.613176525916543
48.945 4.5859499999999995 4.608501935105833
49.445 4.596816666666667 4.603893996195332
49.945 4.583066666666666 4.599352119313224
50.445 4.6123400000000006 4.594875738354123
50.945 4.589156666666667 4.59046430827282
51.445 4.568420000000001 4.586117302507569
51.945 4.588076666666667 4.5818342174658815
52.445 4.59062 4.5776145595392475
52.944 4.572533333333333 4.573465997405191
53.444 4.5758366666666666 4.569371603955717
53.944 4.559946666666666 4.56533919980081
54.443 4.556186666666666 4.561376127174068
54.94 4.560586666666667 4.5574892620363565
55.44 4.583803333333334 4.553639599357096
55.94 4.546073333333334 4.549850103487182
56.44 4.5576099999999995 4.546120322914593
56.94 4.549506666666667 4.542449804363026
57.44 4.559713333333334 4.538838087770901
57.94 4.534456666666667 4.535284714340298
58.44 4.54792 4.5317892048681445
58.94 4.574373333333333 4.528351075627804
59.44 4.54277 4.524969874898483
59.94 4.5258 4.521645117492636
60.439 4.55006 4.518382743496225
60.939 4.553763333333333 4.5151692789048194
61.439 4.5476366666666665 4.512010756745533
61.938 4.550676666666666 4.508912768874404
62.438 4.515606666666667 4.50586246262945
62.938 4.526863333333334 4.502865518087563
63.438 4.52548 4.4999213891815595
63.938 4.54586 4.497029551783718
64.438 4.536723333333333 4.494189455764714
64.938 4.506623333333334 4.491400471770115
65.437 4.530779999999999 4.4886674102822335
65.937 4.535853333333334 4.485978796597723
66.437 4.5371033333333335 4.4833395219137495
66.935 4.520906666666666 4.480759182339375
67.428 4.543993333333333 4.4782516359593
67.927 4.518966666666667 4.475760777194642
68.427 4.481660000000001 4.473311777144232
68.926 4.5164800000000005 4.470913747748768
