x y_gt y_pr
132.4 2.135 2.455
132.9 2.102 2.455
133.4 2.09 2.455
133.9 2.105 2.455
134.4 2.113 2.455
134.9 2.09 2.455
135.4 2.11 2.455
135.9 2.11 2.455
136.4 2.074 2.455
136.9 2.111 2.455
137.4 2.107 2.455
137.9 2.092 2.455
138.4 2.096 2.455
138.9 2.115 2.455
139.4 2.092 2.455
139.9 2.086 2.455
140.4 2.098 2.455
140.9 2.082 2.455
141.4 2.113 2.455
141.9 2.107 2.455
142.4 2.096 2.455
142.9 2.066 2.455
143.4 2.123 2.455
143.9 2.107 2.455
144.4 2.07 2.455
144.9 2.09 2.455
145.4 2.127 2.455
145.9 2.086 2.455
146.4 2.096 2.455
146.9 2.094 2.455
147.4 2.086 2.455
147.9 2.1 2.455
148.4 2.098 2.455
148.9 2.086 2.455
149.4 2.076 2.455
149.9 2.113 2.455
150.4 2.086 2.455
150.9 2.066 2.455
151.4 2.102 2.455
151.9 2.146 2.455
152.4 2.072 2.455
152.9 2.08 2.455
153.4 2.121 2.455
153.9 2.088 2.455
154.4 2.078 2.455
154.9 2.102 2.455
155.4 2.082 2.455
155.9 2.088 2.455
156.4 2.098 2.455
156.9 2.086 2.455
157.4 2.06 2.455
157.9 2.117 2.455
158.4 2.113 2.455
158.9 2.078 2.455
159.4 2.076 2.455
159.9 2.125 2.455
160.4 2.09 2.455
160.9 2.102 2.455
161.4 2.1 2.455
161.9 2.094 2.455
162.4 2.09 2.455
162.9 2.107 2.455
163.4 2.082 2.455
163.9 2.068 2.455
164.4 2.107 2.455
164.9 2.113 2.455
165.4 2.086 2.455
165.9 2.086 2.455
166.4 2.104 2.455
166.9 2.09 2.455
167.4 2.078 2.455
167.9 2.1 2.455
168.4 2.088 2.455
168.9 2.086 2.455
169.4 2.123 2.455
169.9 2.111 2.455
170.4 2.062 2.455
170.9 2.104 2.455
171.4 2.123 2.455
171.9 2.082 2.455
172.4 2.078 2.455
172.9 2.098 2.455
173.4 2.09 2.455
173.9 2.068 2.455
174.4 2.117 2.455
174.9 2.088 2.455
175.4 2.057 2.455
175.9 2.074 2.455
176.4 2.127 2.455
176.9 2.07 2.455
177.4 2.076 2.455
177.9 2.086 2.455
178.4 2.094 2.455
178.9 2.096 2.455
179.4 2.115 2.455
179.9 2.104 2.455
180.4 2.059 2.455
180.9 2.104 2.455
181.4 2.1 2.455
181.9 2.072 2.455
182.4 2.092 2.455
182.9 2.094 2.455
183.4 2.08 2.455
183.9 2.084 2.455
184.4 2.11 2.455
184.9 2.074 2.455
185.4 2.072 2.455
185.9 2.098 2.455
186.4 2.104 2.455
186.9 2.059 2.455
187.4 2.09 2.455
187.9 2.104 2.455
188.4 2.07 2.455
188.9 2.102 2.455
189.4 2.115 2.455
189.9 2.076 2.455
190.4 2.08 2.455
190.9 2.1 2.455
191.4 2.09 2.455
191.9 2.1 2.455
192.4 2.096 2.455
192.9 2.088 2.455
193.4 2.074 2.455
193.9 2.1 2.455
194.4 2.12 2.455
194.9 2.072 2.455
195.4 2.096 2.455
195.9 2.1 2.455
196.4 2.08 2.455
196.9 2.086 2.455
197.4 2.11 2.455
197.9 2.072 2.455
198.4 2.05 2.455
198.9 2.092 2.455
199.4 2.092 2.455
199.9 2.088 2.455
200.4 2.074 2.455
200.9 2.104 2.455
201.4 2.074 2.455
201.9 2.096 2.455
202.4 2.1 2.455
202.9 2.084 2.455
203.4 2.07 2.455
203.9 2.111 2.455
204.4 2.096 2.455
204.9 2.074 2.455
205.4 2.1 2.455
205.9 2.096 2.455
206.4 2.084 2.455
206.9 2.078 2.455
207.4 2.111 2.455
207.9 2.078 2.455
208.4 2.082 2.455
208.9 2.082 2.455
209.4 2.084 2.455
209.9 2.084 2.455
210.4 2.121 2.455
210.9 2.08 2.455
211.4 2.08 2.455
211.9 2.094 2.455
212.4 2.111 2.455
212.9 2.084 2.455
213.4 2.072 2.455
213.9 2.096 2.455
214.4 2.082 2.455
214.9 2.08 2.455
215.4 2.074 2.455
215.9 2.088 2.455
216.4 2.09 2.455
216.9 2.1 2.455
217.4 2.105 2.455
217.9 2.053 2.455
218.4 2.104 2.455
218.9 2.096 2.455
219.4 2.078 2.455
219.9 2.06 2.455
220.4 2.086 2.455
220.9 2.068 2.455
221.4 2.1 2.455
221.9 2.117 2.455
222.4 2.078 2.455
222.9 2.094 2.455
223.4 2.113 2.455
223.9 2.11 2.455
224.4 2.062 2.455
224.9 2.102 2.455
225.4 2.102 2.455
225.9 2.084 2.455
226.4 2.092 2.455
226.9 2.102 2.455
227.4 2.066 2.455
227.9 2.08 2.455
228.4 2.11 2.455
228.9 2.084 2.455
229.4 2.072 2.455
229.9 2.082 2.455
230.4 2.08 2.455
230.9 2.068 2.455
231.4 2.115 2.455
231.9 2.094 2.455
232.4 2.055 2.455
232.9 2.104 2.455
233.4 2.127 2.455
233.9 2.066 2.455
234.4 2.104 2.455
234.9 2.104 2.455
235.4 2.064 2.455
235.9 2.1 2.455
236.4 2.076 2.455
236.9 2.074 2.455
237.4 2.111 2.455
237.9 2.107 2.455
238.4 2.064 2.455
238.9 2.092 2.455
239.4 2.127 2.455
239.9 2.078 2.455
240.4 2.074 2.455
240.9 2.105 2.455
241.4 2.074 2.455
241.9 2.072 2.455
242.4 2.113 2.455
242.9 2.078 2.455
243.4 2.078 2.455
243.9 2.127 2.455
244.4 2.09 2.455
244.9 2.059 2.455
245.4 2.086 2.455
245.9 2.102 2.455
246.4 2.068 2.455
246.9 2.09 2.455
247.4 2.094 2.455
247.9 2.084 2.455
248.4 2.102 2.455
248.9 2.094 2.455
249.4 2.062 2.455
249.9 2.086 2.455
250.4 2.113 2.455
250.9 2.066 2.455
251.4 2.05 2.455
251.9 2.107 2.455
252.4 2.092 2.455
252.9 2.047 2.455
253.4 2.092 2.455
253.9 2.11 2.455
254.4 2.066 2.455
254.9 2.09 2.455
255.4 2.09 2.455
255.9 2.094 2.455
256.2 2.082 2.455
256.8 2.102 2.455
257.2 2.076 2.455
257.8 2.094 2.455
