x y_gt y_pr
131.9 4.395 4.37
132.4 4.375 4.37
132.9 4.38 4.37
133.4 4.406 4.367
133.9 4.41 4.367
134.4 4.387 4.367
134.9 4.4 4.367
135.4 4.383 4.367
135.9 4.37 4.367
136.4 4.395 4.363
136.9 4.387 4.363
137.4 4.4 4.363
137.9 4.367 4.363
138.4 4.414 4.363
138.9 4.387 4.363
139.4 4.383 4.363
139.9 4.395 4.36
140.4 4.383 4.36
140.9 4.37 4.36
141.4 4.383 4.36
141.9 4.39 4.36
142.4 4.38 4.36
142.9 4.38 4.36
143.4 4.39 4.355
143.9 4.38 4.355
144.4 4.363 4.355
144.9 4.355 4.355
145.4 4.383 4.355
145.9 4.37 4.355
146.4 4.38 4.355
146.9 4.395 4.355
147.4 4.363 4.35
147.9 4.367 4.35
148.4 4.38 4.35
148.9 4.41 4.35
149.4 4.375 4.35
149.9 4.418 4.35
150.4 4.41 4.35
150.9 4.355 4.35
151.4 4.36 4.35
151.9 4.38 4.348
152.4 4.355 4.348
152.9 4.35 4.348
153.4 4.387 4.348
153.9 4.367 4.348
154.4 4.36 4.348
154.9 4.387 4.348
155.4 4.367 4.348
155.9 4.363 4.348
156.4 4.383 4.348
156.9 4.39 4.344
157.4 4.344 4.344
157.9 4.383 4.344
158.4 4.37 4.344
158.9 4.336 4.344
159.4 4.367 4.344
159.9 4.414 4.344
160.4 4.363 4.344
160.9 4.336 4.344
161.4 4.355 4.344
161.9 4.355 4.344
162.4 4.336 4.344
162.9 4.41 4.34
163.4 4.367 4.34
163.9 4.332 4.34
164.4 4.375 4.34
164.9 4.367 4.34
165.4 4.34 4.34
165.9 4.35 4.34
166.4 4.38 4.34
166.9 4.35 4.34
167.4 4.348 4.34
167.9 4.36 4.34
168.4 4.34 4.34
168.9 4.332 4.34
169.4 4.363 4.336
169.9 4.35 4.336
170.4 4.336 4.336
170.9 4.367 4.336
171.4 4.383 4.336
171.9 4.332 4.336
172.4 4.332 4.336
172.9 4.36 4.336
173.4 4.332 4.336
173.9 4.363 4.336
174.4 4.375 4.336
174.9 4.35 4.336
175.4 4.348 4.336
175.9 4.35 4.336
176.4 4.348 4.336
176.9 4.32 4.336
177.4 4.38 4.332
177.9 4.38 4.332
178.4 4.34 4.332
178.9 4.355 4.332
179.4 4.35 4.332
179.9 4.336 4.332
180.4 4.332 4.332
180.9 4.36 4.332
181.4 4.33 4.332
181.9 4.348 4.332
182.4 4.36 4.332
182.9 4.336 4.332
183.4 4.31 4.332
183.9 4.348 4.332
184.4 4.35 4.332
184.9 4.32 4.332
185.4 4.344 4.332
185.9 4.375 4.332
186.4 4.33 4.332
186.9 4.33 4.332
187.4 4.355 4.33
187.9 4.33 4.33
188.4 4.363 4.33
188.9 4.355 4.33
189.4 4.33 4.33
189.9 4.324 4.33
190.4 4.35 4.33
190.9 4.344 4.33
191.4 4.32 4.33
191.9 4.33 4.33
192.4 4.33 4.33
192.9 4.316 4.33
193.4 4.324 4.33
193.9 4.355 4.33
194.4 4.316 4.33
194.9 4.344 4.33
195.4 4.35 4.33
195.9 4.316 4.33
196.4 4.33 4.33
196.9 4.34 4.33
197.4 4.344 4.33
197.9 4.32 4.33
198.4 4.355 4.33
198.9 4.348 4.33
199.4 4.34 4.33
199.9 4.324 4.33
200.4 4.344 4.33
200.9 4.344 4.33
201.4 4.332 4.324
201.9 4.348 4.324
202.4 4.344 4.324
202.9 4.312 4.324
203.4 4.31 4.324
203.9 4.34 4.324
204.4 4.344 4.324
204.9 4.316 4.324
205.4 4.34 4.324
205.9 4.32 4.324
206.4 4.32 4.324
206.9 4.332 4.324
207.4 4.355 4.324
207.9 4.324 4.324
208.4 4.34 4.324
208.9 4.324 4.324
209.4 4.316 4.324
209.9 4.31 4.324
210.4 4.348 4.324
210.9 4.355 4.324
211.4 4.324 4.324
211.9 4.332 4.324
212.4 4.348 4.324
212.9 4.31 4.324
213.4 4.312 4.324
213.9 4.363 4.324
214.4 4.324 4.324
214.9 4.332 4.324
215.4 4.32 4.324
215.9 4.336 4.324
216.4 4.297 4.324
216.9 4.332 4.324
217.4 4.34 4.324
217.9 4.32 4.324
218.4 4.33 4.324
218.9 4.34 4.324
219.4 4.31 4.324
219.9 4.312 4.324
220.4 4.348 4.324
220.9 4.344 4.324
221.4 4.3 4.324
221.9 4.316 4.324
222.4 4.344 4.324
222.9 4.297 4.324
223.4 4.305 4.324
223.9 4.355 4.324
224.4 4.324 4.324
224.9 4.3 4.324
225.4 4.31 4.324
225.9 4.332 4.32
226.4 4.3 4.32
226.9 4.33 4.32
227.4 4.34 4.32
227.9 4.305 4.32
228.4 4.3 4.32
228.9 4.336 4.32
229.4 4.312 4.32
229.9 4.312 4.32
230.4 4.355 4.32
230.9 4.32 4.32
231.4 4.297 4.32
231.9 4.32 4.32
232.4 4.336 4.32
232.9 4.32 4.32
233.4 4.312 4.32
233.9 4.332 4.32
234.4 4.312 4.32
234.9 4.28 4.32
235.4 4.336 4.32
235.9 4.324 4.32
236.4 4.297 4.32
236.9 4.316 4.32
237.4 4.312 4.32
237.9 4.297 4.32
238.4 4.305 4.32
238.9 4.344 4.32
239.4 4.29 4.32
239.9 4.277 4.32
240.4 4.32 4.32
240.9 4.348 4.32
241.4 4.305 4.32
241.9 4.31 4.32
242.4 4.324 4.32
242.9 4.316 4.32
243.4 4.316 4.32
243.9 4.316 4.32
244.4 4.31 4.32
244.9 4.29 4.32
245.4 4.324 4.32
245.9 4.312 4.32
246.4 4.31 4.32
246.9 4.31 4.32
247.4 4.32 4.32
247.9 4.316 4.32
248.4 4.305 4.32
248.9 4.324 4.32
249.4 4.31 4.32
249.9 4.29 4.32
250.4 4.32 4.32
250.9 4.344 4.32
251.4 4.3 4.32
251.9 4.29 4.32
252.4 4.32 4.32
252.9 4.332 4.32
253.4 4.293 4.32
253.9 4.31 4.32
254.4 4.32 4.32
254.9 4.316 4.32
255.4 4.305 4.32
255.9 4.293 4.32
256.2 4.316 4.32
256.8 4.297 4.32
257.2 4.33 4.32
257.8 4.312 4.32
258.2 4.285 4.32
258.8 4.305 4.32
259.2 4.332 4.32
259.8 4.32 4.32
260.2 4.28 4.32
260.8 4.293 4.32
261.2 4.316 4.32
261.8 4.293 4.32
262.2 4.316 4.32
262.8 4.312 4.32
263.2 4.285 4.32
263.8 4.305 4.32
264.2 4.312 4.32
264.8 4.3 4.32
265.2 4.277 4.32
265.8 4.305 4.32
266.2 4.312 4.32
266.8 4.29 4.32
267.2 4.29 4.32
267.8 4.312 4.32
268.2 4.29 4.32
