x y_gt y_pr
132.4 2.135 2.506
132.9 2.102 2.506
133.4 2.09 2.506
133.9 2.105 2.506
134.4 2.113 2.506
134.9 2.09 2.506
135.4 2.11 2.506
135.9 2.11 2.506
136.4 2.074 2.506
136.9 2.111 2.506
137.4 2.107 2.506
137.9 2.092 2.506
138.4 2.096 2.506
138.9 2.115 2.506
139.4 2.092 2.506
139.9 2.086 2.506
140.4 2.098 2.506
140.9 2.082 2.506
141.4 2.113 2.506
141.9 2.107 2.506
142.4 2.096 2.506
142.9 2.066 2.506
143.4 2.123 2.506
143.9 2.107 2.506
144.4 2.07 2.506
144.9 2.09 2.506
145.4 2.127 2.506
145.9 2.086 2.506
146.4 2.096 2.506
146.9 2.094 2.506
147.4 2.086 2.506
147.9 2.1 2.506
148.4 2.098 2.506
148.9 2.086 2.506
149.4 2.076 2.506
149.9 2.113 2.506
150.4 2.086 2.506
150.9 2.066 2.506
151.4 2.102 2.506
151.9 2.146 2.506
152.4 2.072 2.506
152.9 2.08 2.506
153.4 2.121 2.506
153.9 2.088 2.506
154.4 2.078 2.506
154.9 2.102 2.506
155.4 2.082 2.506
155.9 2.088 2.506
156.4 2.098 2.506
156.9 2.086 2.506
157.4 2.06 2.506
157.9 2.117 2.506
158.4 2.113 2.506
158.9 2.078 2.506
159.4 2.076 2.506
159.9 2.125 2.506
160.4 2.09 2.506
160.9 2.102 2.506
161.4 2.1 2.506
161.9 2.094 2.506
162.4 2.09 2.506
162.9 2.107 2.506
163.4 2.082 2.506
163.9 2.068 2.506
164.4 2.107 2.506
164.9 2.113 2.506
165.4 2.086 2.506
165.9 2.086 2.506
166.4 2.104 2.506
166.9 2.09 2.506
167.4 2.078 2.506
167.9 2.1 2.506
168.4 2.088 2.506
168.9 2.086 2.506
169.4 2.123 2.506
169.9 2.111 2.506
170.4 2.062 2.506
170.9 2.104 2.506
171.4 2.123 2.506
171.9 2.082 2.506
172.4 2.078 2.506
172.9 2.098 2.506
173.4 2.09 2.506
173.9 2.068 2.506
174.4 2.117 2.506
174.9 2.088 2.506
175.4 2.057 2.506
175.9 2.074 2.506
176.4 2.127 2.506
176.9 2.07 2.506
177.4 2.076 2.506
177.9 2.086 2.506
178.4 2.094 2.506
178.9 2.096 2.506
179.4 2.115 2.506
179.9 2.104 2.506
180.4 2.059 2.506
180.9 2.104 2.506
181.4 2.1 2.506
181.9 2.072 2.506
182.4 2.092 2.506
182.9 2.094 2.506
183.4 2.08 2.506
183.9 2.084 2.506
184.4 2.11 2.506
184.9 2.074 2.506
185.4 2.072 2.506
185.9 2.098 2.506
186.4 2.104 2.506
186.9 2.059 2.506
187.4 2.09 2.506
187.9 2.104 2.506
188.4 2.07 2.506
188.9 2.102 2.506
189.4 2.115 2.506
189.9 2.076 2.506
190.4 2.08 2.506
190.9 2.1 2.506
191.4 2.09 2.506
191.9 2.1 2.506
192.4 2.096 2.506
192.9 2.088 2.506
193.4 2.074 2.506
193.9 2.1 2.506
194.4 2.12 2.506
194.9 2.072 2.506
195.4 2.096 2.506
195.9 2.1 2.506
196.4 2.08 2.506
196.9 2.086 2.506
197.4 2.11 2.506
197.9 2.072 2.506
198.4 2.05 2.506
198.9 2.092 2.506
199.4 2.092 2.506
199.9 2.088 2.506
200.4 2.074 2.506
200.9 2.104 2.506
201.4 2.074 2.506
201.9 2.096 2.506
202.4 2.1 2.506
202.9 2.084 2.506
203.4 2.07 2.506
203.9 2.111 2.506
204.4 2.096 2.506
204.9 2.074 2.506
205.4 2.1 2.506
205.9 2.096 2.506
206.4 2.084 2.506
206.9 2.078 2.506
207.4 2.111 2.506
207.9 2.078 2.506
208.4 2.082 2.506
208.9 2.082 2.506
209.4 2.084 2.506
209.9 2.084 2.506
210.4 2.121 2.506
210.9 2.08 2.506
211.4 2.08 2.506
211.9 2.094 2.506
212.4 2.111 2.506
212.9 2.084 2.506
213.4 2.072 2.506
213.9 2.096 2.506
214.4 2.082 2.506
214.9 2.08 2.506
215.4 2.074 2.506
215.9 2.088 2.506
216.4 2.09 2.506
216.9 2.1 2.506
217.4 2.105 2.506
217.9 2.053 2.506
218.4 2.104 2.506
218.9 2.096 2.506
219.4 2.078 2.506
219.9 2.06 2.506
220.4 2.086 2.506
220.9 2.068 2.506
221.4 2.1 2.506
221.9 2.117 2.506
222.4 2.078 2.506
222.9 2.094 2.506
223.4 2.113 2.506
223.9 2.11 2.506
224.4 2.062 2.506
224.9 2.102 2.506
225.4 2.102 2.506
225.9 2.084 2.506
226.4 2.092 2.506
226.9 2.102 2.506
227.4 2.066 2.506
227.9 2.08 2.506
228.4 2.11 2.506
228.9 2.084 2.506
229.4 2.072 2.506
229.9 2.082 2.506
230.4 2.08 2.506
230.9 2.068 2.506
231.4 2.115 2.506
231.9 2.094 2.506
232.4 2.055 2.506
232.9 2.104 2.506
233.4 2.127 2.506
233.9 2.066 2.506
234.4 2.104 2.506
234.9 2.104 2.506
235.4 2.064 2.506
235.9 2.1 2.506
236.4 2.076 2.506
236.9 2.074 2.506
237.4 2.111 2.506
237.9 2.107 2.506
238.4 2.064 2.506
238.9 2.092 2.506
239.4 2.127 2.506
239.9 2.078 2.506
240.4 2.074 2.506
240.9 2.105 2.506
241.4 2.074 2.506
241.9 2.072 2.506
242.4 2.113 2.506
242.9 2.078 2.506
243.4 2.078 2.506
243.9 2.127 2.506
244.4 2.09 2.506
244.9 2.059 2.506
245.4 2.086 2.506
245.9 2.102 2.506
246.4 2.068 2.506
246.9 2.09 2.506
