x y_gt y_pr
132.4 2.135 2.523
132.9 2.102 2.523
133.4 2.09 2.523
133.9 2.105 2.523
134.4 2.113 2.523
134.9 2.09 2.523
135.4 2.11 2.523
135.9 2.11 2.523
136.4 2.074 2.523
136.9 2.111 2.523
137.4 2.107 2.523
137.9 2.092 2.523
138.4 2.096 2.523
138.9 2.115 2.523
139.4 2.092 2.523
139.9 2.086 2.523
140.4 2.098 2.523
140.9 2.082 2.523
141.4 2.113 2.523
141.9 2.107 2.523
142.4 2.096 2.523
142.9 2.066 2.523
143.4 2.123 2.523
143.9 2.107 2.523
144.4 2.07 2.523
144.9 2.09 2.523
145.4 2.127 2.523
145.9 2.086 2.523
146.4 2.096 2.523
146.9 2.094 2.523
147.4 2.086 2.523
147.9 2.1 2.523
148.4 2.098 2.523
148.9 2.086 2.523
149.4 2.076 2.523
149.9 2.113 2.523
150.4 2.086 2.523
150.9 2.066 2.523
151.4 2.102 2.523
151.9 2.146 2.523
152.4 2.072 2.523
152.9 2.08 2.523
153.4 2.121 2.523
153.9 2.088 2.523
154.4 2.078 2.523
154.9 2.102 2.523
155.4 2.082 2.523
155.9 2.088 2.523
156.4 2.098 2.523
156.9 2.086 2.523
157.4 2.06 2.523
157.9 2.117 2.523
158.4 2.113 2.523
158.9 2.078 2.523
159.4 2.076 2.523
159.9 2.125 2.523
160.4 2.09 2.523
160.9 2.102 2.523
161.4 2.1 2.523
161.9 2.094 2.523
162.4 2.09 2.523
162.9 2.107 2.523
163.4 2.082 2.523
163.9 2.068 2.523
164.4 2.107 2.523
164.9 2.113 2.523
165.4 2.086 2.523
165.9 2.086 2.523
166.4 2.104 2.523
166.9 2.09 2.523
167.4 2.078 2.523
167.9 2.1 2.523
168.4 2.088 2.523
168.9 2.086 2.523
169.4 2.123 2.523
169.9 2.111 2.523
170.4 2.062 2.523
170.9 2.104 2.523
171.4 2.123 2.523
171.9 2.082 2.523
172.4 2.078 2.523
172.9 2.098 2.523
173.4 2.09 2.523
173.9 2.068 2.523
174.4 2.117 2.523
174.9 2.088 2.523
175.4 2.057 2.523
175.9 2.074 2.523
176.4 2.127 2.523
176.9 2.07 2.523
177.4 2.076 2.523
177.9 2.086 2.523
178.4 2.094 2.523
178.9 2.096 2.523
179.4 2.115 2.523
179.9 2.104 2.523
180.4 2.059 2.523
180.9 2.104 2.523
181.4 2.1 2.523
181.9 2.072 2.523
182.4 2.092 2.523
182.9 2.094 2.523
183.4 2.08 2.523
183.9 2.084 2.523
184.4 2.11 2.523
184.9 2.074 2.523
185.4 2.072 2.523
185.9 2.098 2.523
186.4 2.104 2.523
186.9 2.059 2.523
187.4 2.09 2.523
187.9 2.104 2.523
188.4 2.07 2.523
188.9 2.102 2.523
189.4 2.115 2.523
189.9 2.076 2.523
190.4 2.08 2.523
190.9 2.1 2.523
191.4 2.09 2.523
191.9 2.1 2.523
