Time,Displacement,Force
"1.1000","0.1002","8.7037"
"1.1100","0.1013","8.6743"
"1.1200","0.1022","9.0883"
"1.1300","0.1032","9.8627"
"1.1400","0.1042","10.4089"
"1.1500","0.1052","10.3188"
"1.1600","0.1062","9.9392"
"1.1700","0.1072","9.6488"
"1.1800","0.1082","9.5037"
"1.1900","0.1092","9.5215"
"1.2000","0.1102","9.7785"
"1.2100","0.1112","9.8257"
"1.2200","0.1122","9.9312"
"1.2300","0.1132","10.1398"
"1.2400","0.1142","10.5102"
"1.2500","0.1153","10.7857"
"1.2600","0.1163","10.9007"
"1.2700","0.1173","10.8394"
"1.2800","0.1183","10.8247"
"1.2900","0.1193","10.7121"
"1.3000","0.1203","10.3141"
"1.3100","0.1212","10.1120"
"1.3200","0.1222","10.4233"
"1.3300","0.1231","11.2658"
"1.3400","0.1241","11.5947"
"1.3500","0.1250","11.3248"
"1.3600","0.1260","10.9726"
"1.3700","0.1269","11.1788"
"1.3800","0.1279","11.2885"
"1.3900","0.1289","11.2212"
"1.4000","0.1299","11.1362"
"1.4100","0.1309","11.4279"
"1.4200","0.1319","11.5458"
"1.4300","0.1329","11.2757"
"1.4400","0.1340","11.3323"
"1.4500","0.1350","11.9596"
"1.4600","0.1361","12.7673"
"1.4700","0.1372","12.6521"
"1.4800","0.1382","12.2034"
"1.4900","0.1393","11.8583"
"1.5000","0.1403","11.8110"
"1.5100","0.1413","11.7361"
"1.5200","0.1423","12.1054"
"1.5300","0.1433","12.6129"
"1.5400","0.1442","13.0215"
"1.5500","0.1452","12.8527"
"1.5600","0.1461","12.5889"
"1.5700","0.1471","12.8404"
"1.5800","0.1481","13.1588"
"1.5900","0.1491","13.0411"
"1.6000","0.1501","12.6466"
"1.6100","0.1511","12.3813"
"1.6200","0.1520","12.3229"
"1.6300","0.1530","12.4985"
"1.6400","0.1540","12.7774"
"1.6500","0.1550","13.5256"
"1.6600","0.1560","14.1244"
"1.6700","0.1570","14.1498"
"1.6800","0.1580","13.5067"
"1.6900","0.1590","13.2389"
"1.7000","0.1600","13.5138"
"1.7100","0.1611","13.9505"
"1.7200","0.1622","14.0177"
"1.7300","0.1633","13.8299"
"1.7400","0.1644","13.7953"
"1.7500","0.1656","13.7310"
"1.7600","0.1668","13.6171"
"1.7700","0.1679","13.8622"
"1.7800","0.1691","14.6084"
"1.7900","0.1701","15.2367"
"1.8000","0.1711","15.1530"
"1.8100","0.1720","14.4110"
"1.8200","0.1729","13.6167"
"1.8300","0.1738","13.3936"
"1.8400","0.1746","13.8020"
"1.8500","0.1754","14.5835"
"1.8600","0.1762","15.2778"
"1.8700","0.1771","15.5860"
"1.8800","0.1779","15.2229"
"1.8900","0.1788","14.8530"
"1.9000","0.1797","14.7982"
"1.9100","0.1807","15.1403"
"1.9200","0.1816","15.2428"
"1.9300","0.1826","14.9557"
"1.9400","0.1836","14.7102"
"1.9500","0.1845","14.8400"
"1.9600","0.1856","14.9727"
"1.9700","0.1866","15.4089"
"1.9800","0.1876","16.2094"
"1.9900","0.1887","16.6634"
"2.0000","0.1897","16.4511"
"2.0100","0.1908","15.6079"
"2.0200","0.1920","15.1914"
"2.0300","0.1931","15.4988"
"2.0400","0.1943","15.9785"
"2.0500","0.1955","16.2415"
"2.0600","0.1966","16.5247"
"2.0700","0.1977","16.6032"
"2.0800","0.1988","16.2169"
"2.0900","0.1999","15.6224"
"2.1000","0.2009","15.7575"
"2.1100","0.2018","16.6580"
"2.1200","0.2028","17.4097"
"2.1300","0.2037","17.2616"
"2.1400","0.2046","16.6079"
"2.1500","0.2055","16.2361"
"2.1600","0.2063","16.2089"
"2.1700","0.2072","16.3270"
"2.1800","0.2081","16.6377"
"2.1900","0.2090","17.2024"
"2.2000","0.2099","17.5080"
"2.2100","0.2108","17.5234"
"2.2200","0.2118","17.2866"
"2.2300","0.2127","17.4485"
"2.2400","0.2136","17.6898"
"2.2500","0.2146","17.6623"
"2.2600","0.2156","17.4234"
"2.2700","0.2166","17.2499"
"2.2800","0.2177","17.1252"
"2.2900","0.2188","17.3261"
"2.3000","0.2199","17.9597"
"2.3100","0.2211","18.8094"
"2.3200","0.2222","18.9700"
"2.3300","0.2235","18.2684"
"2.3400","0.2246","17.5172"
"2.3500","0.2258","17.2366"
"2.3600","0.2269","17.4778"
"2.3700","0.2279","18.0527"
"2.3800","0.2289","18.6885"
"2.3900","0.2299","18.9914"
"2.4000","0.2308","19.0453"
"2.4100","0.2317","18.5774"
"2.4200","0.2326","18.2966"
"2.4300","0.2335","18.4898"
"2.4400","0.2344","19.1966"
"2.4500","0.2353","19.4760"
"2.4600","0.2362","19.1116"
"2.4700","0.2371","18.6175"
"2.4800","0.2380","18.4414"
"2.4900","0.2390","18.6610"
"2.5000","0.2399","18.9345"
"2.5100","0.2408","19.2353"
"2.5200","0.2417","19.5708"
"2.5300","0.2426","19.8536"
"2.5400","0.2436","19.6669"
"2.5500","0.2446","19.5652"
"2.5600","0.2456","19.6883"
"2.5700","0.2466","19.9672"
"2.5800","0.2477","19.9210"
"2.5900","0.2488","19.5950"
"2.6000","0.2500","19.2905"
"2.6100","0.2511","19.2057"
"2.6200","0.2522","19.5034"
"2.6300","0.2533","20.2786"
"2.6400","0.2543","21.1205"
"2.6500","0.2554","21.4400"
"2.6600","0.2565","20.9644"
"2.6700","0.2575","20.0804"
"2.6800","0.2585","19.4545"
"2.6900","0.2595","19.6330"
"2.7000","0.2605","20.1944"
"2.7100","0.2615","20.5099"
"2.7200","0.2624","20.8950"
"2.7300","0.2634","21.3889"
"2.7400","0.2643","21.4117"
"2.7500","0.2653","21.0895"
"2.7600","0.2663","21.0017"
"2.7700","0.2672","21.2877"
"2.7800","0.2682","21.4118"
"2.7900","0.2693","20.8760"
"2.8000","0.2703","20.3337"
"2.8100","0.2713","20.5030"
"2.8200","0.2723","21.2304"
"2.8300","0.2733","21.9114"
"2.8400","0.2743","22.0932"
"2.8500","0.2753","22.1080"
"2.8600","0.2762","22.0522"
"2.8700","0.2772","21.6359"
"2.8800","0.2782","21.1109"
"2.8900","0.2793","21.4197"
"2.9000","0.2803","22.3076"
"2.9100","0.2813","22.5938"
"2.9200","0.2823","21.9965"
"2.9300","0.2833","21.5579"
"2.9400","0.2843","21.8337"
"2.9500","0.2852","22.4715"
"2.9600","0.2862","22.9352"
"2.9700","0.2871","23.1178"
"2.9800","0.2881","23.2134"
"2.9900","0.2891","22.8254"
"3.0000","0.2901","22.2600"
"3.0100","0.2911","22.0423"
"3.0200","0.2921","22.4064"
"3.0300","0.2931","22.7395"
"3.0400","0.2941","22.7346"
"3.0500","0.2951","22.7373"
"3.0600","0.2961","23.2514"
"3.0700","0.2971","23.6232"
"3.0800","0.2981","23.4650"
"3.0900","0.2991","23.2740"
"3.1000","0.3002","23.3314"
"3.1100","0.3012","23.2195"
"3.1200","0.3023","22.7889"
"3.1300","0.3034","22.8291"
"3.1400","0.3045","23.5713"
"3.1500","0.3056","24.4408"
"3.1600","0.3066","24.4161"
"3.1700","0.3076","24.0155"
"3.1800","0.3086","24.0083"
"3.1900","0.3095","24.2156"
"3.2000","0.3104","23.8923"
"3.2100","0.3114","23.4508"
"3.2200","0.3123","23.6599"
"3.2300","0.3132","24.4736"
"3.2400","0.3141","24.7399"
"3.2500","0.3150","24.1576"
"3.2600","0.3159","23.8758"
"3.2700","0.3169","24.3971"
"3.2800","0.3178","25.0170"
"3.2900","0.3188","24.8913"
"3.3000","0.3197","24.7794"
"3.3100","0.3207","24.8402"
"3.3200","0.3217","24.8882"
"3.3300","0.3227","24.6982"
"3.3400","0.3238","24.6784"
"3.3500","0.3249","25.0782"
"3.3600","0.3261","25.3203"
"3.3700","0.3272","25.2292"
"3.3800","0.3284","25.0642"
"3.3900","0.3295","25.3194"
"3.4000","0.3307","25.3377"
"3.4100","0.3318","25.5222"
"3.4200","0.3329","25.7508"
"3.4300","0.3340","25.9479"
"3.4400","0.3350","25.6766"
"3.4500","0.3360","25.1891"
"3.4600","0.3369","25.0155"
"3.4700","0.3378","25.6031"
"3.4800","0.3386","26.2390"
"3.4900","0.3395","26.3131"
"3.5000","0.3403","26.2331"
"3.5100","0.3411","26.2697"
"3.5200","0.3420","26.4467"
"3.5300","0.3429","26.0804"
"3.5400","0.3438","25.8792"
"3.5500","0.3447","26.1478"
"3.5600","0.3457","26.4621"
"3.5700","0.3466","26.2561"
"3.5800","0.3476","26.2234"
"3.5900","0.3485","26.3201"
"3.6000","0.3495","26.7445"
"3.6100","0.3504","27.0099"
"3.6200","0.3514","26.9943"
"3.6300","0.3524","26.7508"
"3.6400","0.3534","26.6890"
"3.6500","0.3545","26.8050"
"3.6600","0.3557","26.7089"
"3.6700","0.3568","26.9509"
"3.6800","0.3580","27.3587"
"3.6900","0.3592","27.6853"
"3.7000","0.3604","27.5533"
"3.7100","0.3615","27.4279"
"3.7200","0.3626","27.5176"
"3.7300","0.3637","27.6979"
"3.7400","0.3647","27.5358"
"3.7500","0.3658","27.4776"
"3.7600","0.3667","27.5690"
"3.7700","0.3677","27.5621"
"3.7800","0.3686","27.6234"
"3.7900","0.3695","27.7567"
"3.8000","0.3704","28.0402"
"3.8100","0.3712","28.2854"
"3.8200","0.3721","28.4401"
"3.8300","0.3730","28.2285"
"3.8400","0.3739","28.0343"
"3.8500","0.3748","28.0219"
"3.8600","0.3757","28.1647"
"3.8700","0.3766","28.4374"
"3.8800","0.3776","28.7122"
"3.8900","0.3786","28.8511"
"3.9000","0.3796","28.6232"
"3.9100","0.3806","28.3807"
"3.9200","0.3817","28.6662"
"3.9300","0.3828","29.5586"
"3.9400","0.3839","29.8982"
"3.9500","0.3850","29.7272"
"3.9600","0.3861","29.1134"
"3.9700","0.3872","28.6076"
"3.9800","0.3883","28.4988"
"3.9900","0.3893","28.8115"
"4.0000","0.3904","29.1452"
"4.0100","0.3915","29.6060"
"4.0200","0.3925","30.1571"
"4.0300","0.3935","30.2536"
"4.0400","0.3945","29.8083"
"4.0500","0.3954","29.4596"
"4.0600","0.3964","29.5565"
"4.0700","0.3973","29.4630"
"4.0800","0.3983","29.4230"
"4.0900","0.3992","29.6915"
"4.1000","0.4002","30.0683"
"4.1100","0.4011","30.4030"
"4.1200","0.4021","30.8766"
"4.1300","0.4030","31.0567"
"4.1400","0.4039","30.6253"
"4.1500","0.4048","29.9276"
"4.1600","0.4057","29.9163"
"4.1700","0.4067","30.0866"
"4.1800","0.4076","30.3038"
"4.1900","0.4086","30.5587"
"4.2000","0.4097","30.7857"
"4.2100","0.4107","30.9281"
"4.2200","0.4118","30.9513"
"4.2300","0.4129","30.9132"
"4.2400","0.4140","31.0007"
"4.2500","0.4151","31.4958"
"4.2600","0.4161","31.6910"
"4.2700","0.4171","31.4493"
"4.2800","0.4181","30.7863"
"4.2900","0.4191","30.7305"
"4.3000","0.4200","31.3266"
"4.3100","0.4210","31.7500"
"4.3200","0.4221","31.6211"
"4.3300","0.4231","31.7251"
"4.3400","0.4241","32.1349"
"4.3500","0.4252","32.2606"
"4.3600","0.4262","31.9451"
"4.3700","0.4273","31.7921"
"4.3800","0.4283","32.0178"
"4.3900","0.4294","32.0468"
"4.4000","0.4304","31.8738"
"4.4100","0.4313","31.7345"
"4.4200","0.4323","31.8729"
"4.4300","0.4333","32.0493"
"4.4400","0.4343","32.5473"
"4.4500","0.4353","33.2681"
"4.4600","0.4363","33.6336"
"4.4700","0.4374","33.2128"
"4.4800","0.4384","32.6525"
"4.4900","0.4394","32.2416"
"4.5000","0.4404","32.4527"
"4.5100","0.4414","32.7251"
"4.5200","0.4424","32.8015"
"4.5300","0.4434","33.0368"
"4.5400","0.4444","33.2896"
"4.5500","0.4454","33.2156"
"4.5600","0.4463","32.9807"
"4.5700","0.4472","33.3651"
"4.5800","0.4482","33.9225"
"4.5900","0.4491","33.9779"
"4.6000","0.4500","33.3361"
"4.6100","0.4510","32.9814"
"4.6200","0.4519","33.0191"
"4.6300","0.4529","33.4706"
"4.6400","0.4538","34.0730"
"4.6500","0.4548","34.3366"
"4.6600","0.4558","34.2092"
"4.6700","0.4568","34.1295"
"4.6800","0.4578","34.1992"
"4.6900","0.4589","34.0462"
"4.7000","0.4599","34.1153"
"4.7100","0.4610","34.4332"
"4.7200","0.4620","34.7654"
"4.7300","0.4631","34.5261"
"4.7400","0.4642","34.2361"
"4.7500","0.4653","33.8871"
"4.7600","0.4664","33.9843"
"4.7700","0.4675","34.4446"
"4.7800","0.4686","34.9696"
"4.7900","0.4696","35.2717"
"4.8000","0.4706","35.3146"
"4.8100","0.4716","35.0024"
"4.8200","0.4725","34.4748"
"4.8300","0.4734","34.3524"
"4.8400","0.4743","34.8067"
"4.8500","0.4752","35.3457"
"4.8600","0.4762","35.3593"
"4.8700","0.4771","35.2874"
"4.8800","0.4780","35.4056"
"4.8900","0.4790","35.5781"
"4.9000","0.4799","35.7000"
"4.9100","0.4809","35.8194"
"4.9200","0.4819","35.6491"
"4.9300","0.4828","35.0829"
"4.9400","0.4838","34.7743"
"4.9500","0.4848","35.1691"
"4.9600","0.4858","35.9717"
"4.9700","0.4868","36.5792"
"4.9800","0.4878","36.6208"
"4.9900","0.4888","36.3356"
"5.0000","0.4899","36.1260"
"5.0100","0.4910","36.0899"
"5.0200","0.4922","36.1114"
"5.0300","0.4933","36.1335"
"5.0400","0.4944","36.5564"
"5.0500","0.4956","36.9042"
"5.0600","0.4967","36.6728"
"5.0700","0.4978","36.2351"
"5.0800","0.4989","36.3413"
"5.0900","0.5000","36.6729"
"5.1000","0.5010","36.9090"
"5.1100","0.5020","37.1969"
"5.1200","0.5029","37.3985"
"5.1300","0.5038","37.3513"
"5.1400","0.5046","37.0490"
"5.1500","0.5054","36.6780"
"5.1600","0.5063","36.5310"
"5.1700","0.5071","37.0621"
"5.1800","0.5079","37.6292"
"5.1900","0.5088","37.7736"
"5.2000","0.5097","37.6817"
"5.2100","0.5106","37.6686"
"5.2200","0.5116","37.9341"
"5.2300","0.5125","38.2413"
"5.2400","0.5135","38.0922"
"5.2500","0.5145","37.5598"
"5.2600","0.5155","37.0589"
"5.2700","0.5166","37.0718"
"5.2800","0.5176","37.5877"
"5.2900","0.5187","37.9654"
"5.3000","0.5198","38.4828"
"5.3100","0.5209","39.0667"
"5.3200","0.5220","39.1789"
"5.3300","0.5232","38.7243"
"5.3400","0.5243","38.1802"
"5.3500","0.5254","37.7817"
"5.3600","0.5265","37.9151"
"5.3700","0.5275","38.3371"
"5.3800","0.5285","38.7064"
"5.3900","0.5295","38.8738"
"5.4000","0.5305","39.1087"
"5.4100","0.5315","39.4403"
"5.4200","0.5324","39.8152"
"5.4300","0.5334","39.8855"
"5.4400","0.5344","39.2877"
"5.4500","0.5354","38.7983"
"5.4600","0.5363","38.6995"
"5.4700","0.5373","38.8336"
"5.4800","0.5382","38.9184"
"5.4900","0.5391","39.2002"
"5.5000","0.5400","39.6225"
"5.5100","0.5409","40.0633"
"5.5200","0.5418","40.0325"
"5.5300","0.5428","39.8307"
"5.5400","0.5438","39.8127"
"5.5500","0.5448","39.8115"
"5.5600","0.5459","39.9076"
"5.5700","0.5470","39.8882"
"5.5800","0.5481","39.7463"
"5.5900","0.5492","39.7896"
"5.6000","0.5503","40.2145"
"5.6100","0.5513","40.6091"
"5.6200","0.5524","40.8671"
"5.6300","0.5534","41.0570"
"5.6400","0.5545","41.0628"
"5.6500","0.5555","40.8327"
"5.6600","0.5565","40.4711"
"5.6700","0.5574","40.2455"
"5.6800","0.5584","40.2132"
"5.6900","0.5594","40.5902"
"5.7000","0.5603","40.9712"
"5.7100","0.5613","41.1771"
"5.7200","0.5623","41.0610"
"5.7300","0.5632","41.1501"
"5.7400","0.5642","41.6020"
"5.7500","0.5652","41.9449"
"5.7600","0.5662","41.8608"
"5.7700","0.5672","41.4760"
"5.7800","0.5682","40.9466"
"5.7900","0.5691","40.6525"
"5.8000","0.5701","40.9116"
"5.8100","0.5710","41.4459"
"5.8200","0.5720","41.9311"
"5.8300","0.5730","42.2191"
"5.8400","0.5740","42.4625"
"5.8500","0.5750","42.3206"
"5.8600","0.5760","41.9953"
"5.8700","0.5770","41.8601"
"5.8800","0.5780","42.0984"
"5.8900","0.5791","42.3497"
"5.9000","0.5801","42.0566"
"5.9100","0.5811","42.0669"
"5.9200","0.5821","42.6573"
"5.9300","0.5831","42.9820"
"5.9400","0.5841","42.8302"
"5.9500","0.5851","42.7269"
"5.9600","0.5861","42.9057"
"5.9700","0.5871","43.1444"
"5.9800","0.5881","42.9627"
"5.9900","0.5891","42.7143"
"6.0000","0.5901","42.6922"
"6.0100","0.5911","42.9804"
"6.0200","0.5922","43.0959"
"6.0300","0.5932","43.0148"
"6.0400","0.5942","42.9745"
"6.0500","0.5952","43.4734"
"6.0600","0.5962","43.9674"
"6.0700","0.5972","44.0829"
"6.0800","0.5983","44.2593"
"6.0900","0.5994","44.4293"
"6.1000","0.6005","43.8620"
"6.1100","0.6016","42.9915"
"6.1200","0.6027","42.9761"
"6.1300","0.6038","43.6307"
"6.1400","0.6048","44.0983"
"6.1500","0.6058","44.2158"
"6.1600","0.6067","44.5850"
"6.1700","0.6077","44.8512"
"6.1800","0.6085","44.8054"
"6.1900","0.6094","44.4339"
"6.2000","0.6103","44.5798"
"6.2100","0.6112","44.8111"
"6.2200","0.6121","44.5975"
"6.2300","0.6130","44.0112"
"6.2400","0.6140","43.9304"
"6.2500","0.6149","44.6090"
"6.2600","0.6158","45.2673"
"6.2700","0.6167","45.3499"
"6.2800","0.6177","45.1729"
"6.2900","0.6186","45.4481"
"6.3000","0.6196","45.3755"
"6.3100","0.6206","44.9119"
"6.3200","0.6216","44.6088"
"6.3300","0.6227","45.1151"
"6.3400","0.6237","45.7018"
"6.3500","0.6248","45.7691"
"6.3600","0.6259","45.3613"
"6.3700","0.6270","45.3259"
"6.3800","0.6281","45.6752"
"6.3900","0.6292","46.3325"
"6.4000","0.6303","46.9895"
"6.4100","0.6315","46.8132"
"6.4200","0.6326","46.1612"
"6.4300","0.6337","45.5244"
"6.4400","0.6348","45.4203"
"6.4500","0.6358","45.6197"
"6.4600","0.6368","46.1548"
"6.4700","0.6377","46.3080"
"6.4800","0.6386","46.4650"
"6.4900","0.6395","46.6101"
"6.5000","0.6403","46.9356"
"6.5100","0.6412","46.9654"
"6.5200","0.6421","47.0926"
"6.5300","0.6430","47.0929"
"6.5400","0.6439","46.8951"
"6.5500","0.6448","46.5955"
"6.5600","0.6458","46.3387"
"6.5700","0.6467","46.4967"
"6.5800","0.6477","46.9350"
"6.5900","0.6486","47.6544"
"6.6000","0.6495","48.0095"
"6.6100","0.6505","48.0152"
"6.6200","0.6515","47.7187"
"6.6300","0.6526","47.3857"
"6.6400","0.6537","47.0594"
"6.6500","0.6549","47.1944"
"6.6600","0.6560","47.7191"
"6.6700","0.6572","48.1880"
"6.6800","0.6584","48.1346"
"6.6900","0.6595","48.0055"
"6.7000","0.6607","47.9606"
"6.7100","0.6618","48.2359"
"6.7200","0.6628","48.6079"
"6.7300","0.6639","48.4789"
"6.7400","0.6649","48.3469"
"6.7500","0.6658","47.9909"
"6.7600","0.6667","47.7632"
"6.7700","0.6676","47.8875"
"6.7800","0.6685","48.5738"
"6.7900","0.6694","49.0909"
"6.8000","0.6703","49.2869"
"6.8100","0.6711","49.0401"
"6.8200","0.6720","48.7109"
"6.8300","0.6729","48.4867"
"6.8400","0.6738","48.8690"
"6.8500","0.6747","49.6056"
"6.8600","0.6756","49.8076"
"6.8700","0.6766","49.2898"
"6.8800","0.6776","48.4993"
"6.8900","0.6785","48.4732"
"6.9000","0.6795","48.9444"
"6.9100","0.6805","49.7119"
"6.9200","0.6815","50.1665"
"6.9300","0.6825","50.3973"
"6.9400","0.6836","50.3127"
"6.9500","0.6847","49.9673"
"6.9600","0.6858","49.3546"
"6.9700","0.6870","49.0984"
"6.9800","0.6881","49.5993"
"6.9900","0.6892","50.1947"
"7.0000","0.6902","50.5701"
"7.0100","0.6913","50.4594"
"7.0200","0.6923","50.3161"
"7.0300","0.6934","50.2739"
"7.0400","0.6944","50.6667"
"7.0500","0.6954","50.9431"
"7.0600","0.6964","50.8796"
"7.0700","0.6974","50.3638"
"7.0800","0.6984","50.1120"
"7.0900","0.6994","50.5982"
"7.1000","0.7004","51.1476"
"7.1100","0.7013","51.1861"
"7.1200","0.7023","51.2005"
"7.1300","0.7032","51.2813"
"7.1400","0.7042","51.3009"
"7.1500","0.7051","51.1743"
"7.1600","0.7060","50.9664"
"7.1700","0.7070","51.2750"
"7.1800","0.7080","51.8419"
"7.1900","0.7089","52.0665"
"7.2000","0.7099","51.7958"
"7.2100","0.7110","51.5538"
"7.2200","0.7120","51.4129"
"7.2300","0.7131","51.6181"
"7.2400","0.7141","51.7366"
"7.2500","0.7152","52.0843"
"7.2600","0.7163","52.2731"
"7.2700","0.7173","52.1337"
"7.2800","0.7183","51.9717"
"7.2900","0.7193","52.0536"
"7.3000","0.7202","52.2613"
"7.3100","0.7212","52.2690"
"7.3200","0.7221","52.4639"
"7.3300","0.7230","52.7431"
"7.3400","0.7240","52.9910"
"7.3500","0.7250","52.7565"
"7.3600","0.7259","52.6259"
"7.3700","0.7269","52.8080"
"7.3800","0.7280","53.1134"
"7.3900","0.7290","52.9481"
"7.4000","0.7300","52.6799"
"7.4100","0.7311","52.6729"
"7.4200","0.7321","52.9969"
"7.4300","0.7332","53.4979"
"7.4400","0.7342","53.9060"
"7.4500","0.7352","53.9665"
"7.4600","0.7363","53.7829"
"7.4700","0.7373","53.4484"
"7.4800","0.7383","52.7651"
"7.4900","0.7393","52.8462"
"7.5000","0.7403","53.3308"
"7.5100","0.7413","53.6586"
"7.5200","0.7422","53.9300"
"7.5300","0.7432","54.3761"
"7.5400","0.7441","54.6152"
"7.5500","0.7451","54.5767"
"7.5600","0.7461","54.5617"
"7.5700","0.7470","54.7003"
"7.5800","0.7480","54.6596"
"7.5900","0.7490","54.3062"
"7.6000","0.7500","54.0580"
"7.6100","0.7510","53.7095"
"7.6200","0.7520","53.8624"
"7.6300","0.7530","54.5664"
"7.6400","0.7540","55.2468"
"7.6500","0.7549","55.3868"
"7.6600","0.7559","55.3066"
"7.6700","0.7569","55.1802"
"7.6800","0.7579","54.9580"
"7.6900","0.7589","55.1150"
"7.7000","0.7600","55.4934"
"7.7100","0.7611","55.4182"
"7.7200","0.7622","55.0420"
"7.7300","0.7633","55.0471"
"7.7400","0.7645","55.1744"
"7.7500","0.7656","55.3321"
"7.7600","0.7668","55.6911"
"7.7700","0.7679","56.4462"
"7.7800","0.7690","56.8767"
"7.7900","0.7700","56.5701"
"7.8000","0.7710","55.6612"
"7.8100","0.7719","54.9387"
"7.8200","0.7728","54.9326"
"7.8300","0.7737","55.8175"
"7.8400","0.7745","56.6253"
"7.8500","0.7753","56.6613"
"7.8600","0.7762","56.3696"
"7.8700","0.7770","56.3745"
"7.8800","0.7779","56.5318"
"7.8900","0.7788","56.8023"
"7.9000","0.7798","57.0392"
"7.9100","0.7807","56.7806"
"7.9200","0.7817","56.2077"
"7.9300","0.7826","55.9374"
"7.9400","0.7836","56.1721"
"7.9500","0.7846","56.6914"
"7.9600","0.7855","57.2815"
"7.9700","0.7865","57.5906"
"7.9800","0.7875","57.6317"
"7.9900","0.7885","57.0896"
"8.0000","0.7895","56.5059"
"8.0100","0.7906","56.6524"
"8.0200","0.7918","57.3194"
"8.0300","0.7929","57.8298"
"8.0400","0.7941","57.6321"
"8.0500","0.7954","57.0588"
"8.0600","0.7966","57.0172"
"8.0700","0.7977","57.5598"
"8.0800","0.7988","58.0077"
"8.0900","0.7999","58.2944"
"8.1000","0.8009","58.5179"
"8.1100","0.8019","58.5794"
"8.1200","0.8029","57.9677"
"8.1300","0.8038","57.3727"
"8.1400","0.8047","57.2795"
"8.1500","0.8056","57.8270"
"8.1600","0.8064","58.5806"
"8.1700","0.8073","58.9263"
"8.1800","0.8082","58.7553"
"8.1900","0.8091","58.3610"
"8.2000","0.8100","58.0529"
