Time,Displacement,Force
(s),(mm),(mN)
"48.1520","4.0026","301.6757"
"48.1620","4.0026","301.4177"
"48.1720","4.0026","300.9113"
"48.1820","4.0026","300.6506"
"48.1920","4.0026","301.2415"
"48.2020","4.0026","301.7869"
"48.2120","4.0026","301.7437"
"48.2220","4.0026","301.3010"
"48.2320","4.0026","301.3157"
"48.2420","4.0026","301.5696"
"48.2520","4.0026","301.6101"
"48.2620","4.0026","301.5196"
"48.2720","4.0026","301.1891"
"48.2820","4.0026","300.8613"
"48.2920","4.0026","300.7433"
"48.3020","4.0026","300.8167"
"48.3120","4.0026","300.9458"
"48.3220","4.0026","301.3477"
"48.3320","4.0026","301.8591"
"48.3420","4.0026","301.8221"
"48.3520","4.0026","301.3686"
"48.3620","4.0026","300.9306"
"48.3720","4.0026","300.8533"
"48.3820","4.0026","301.1150"
"48.3920","4.0026","301.2077"
"48.4020","4.0026","301.0648"
"48.4120","4.0026","300.7672"
"48.4220","4.0026","300.5933"
"48.4320","4.0026","300.9548"
"48.4420","4.0026","301.3169"
"48.4520","4.0026","301.3874"
"48.4620","4.0026","301.4346"
"48.4720","4.0026","301.5392"
"48.4820","4.0026","301.2857"
"48.4920","4.0026","300.8227"
"48.5020","4.0026","300.2825"
"48.5120","4.0026","300.3900"
"48.5220","4.0026","300.7874"
"48.5320","4.0026","301.0504"
"48.5420","4.0026","300.8653"
"48.5520","4.0026","300.7154"
"48.5620","4.0026","301.1599"
"48.5720","4.0026","301.5520"
"48.5820","4.0026","301.3550"
"48.5920","4.0026","300.7762"
"48.6020","4.0026","300.5398"
"48.6120","4.0026","300.5914"
"48.6220","4.0026","300.6344"
"48.6320","4.0026","300.5301"
"48.6420","4.0026","300.5629"
"48.6520","4.0026","300.6062"
"48.6620","4.0026","300.8841"
"48.6720","4.0026","301.2964"
"48.6820","4.0026","301.2967"
"48.6920","4.0026","301.1263"
"48.7020","4.0026","300.8769"
"48.7120","4.0026","300.6156"
"48.7220","4.0026","300.2661"
"48.7320","4.0026","299.9749"
"48.7420","4.0026","299.9974"
"48.7520","4.0026","300.5719"
"48.7620","4.0026","301.0926"
"48.7720","4.0026","301.1343"
"48.7820","4.0026","300.8310"
"48.7920","4.0026","300.6715"
"48.8020","4.0026","300.7213"
"48.8120","4.0026","300.6684"
"48.8220","4.0026","300.3127"
"48.8320","4.0026","300.1612"
"48.8420","4.0026","300.5813"
"48.8520","4.0026","300.8622"
"48.8620","4.0026","300.6996"
"48.8720","4.0026","300.4091"
"48.8820","4.0026","300.4738"
"48.8920","4.0026","300.7355"
"48.9020","4.0026","300.7227"
"48.9120","4.0026","300.4411"
"48.9220","4.0026","300.3891"
"48.9320","4.0026","300.4187"
"48.9420","4.0026","300.3677"
"48.9520","4.0026","300.1925"
"48.9620","4.0026","300.1709"
"48.9720","4.0026","300.3027"
"48.9820","4.0026","300.4935"
"48.9920","4.0026","300.6271"
"49.0020","4.0026","300.8370"
"49.0120","4.0026","300.9374"
"49.0220","4.0026","300.6679"
"49.0320","4.0026","300.0634"
"49.0420","4.0026","299.5392"
"49.0520","4.0026","299.4805"
"49.0620","4.0026","299.4701"
"49.0720","4.0026","300.0725"
"49.0820","4.0026","301.0462"
"49.0920","4.0026","301.6770"
"49.1020","4.0026","301.2501"
"49.1120","4.0026","300.2585"
"49.1220","4.0026","299.8534"
"49.1320","4.0026","299.8285"
"49.1420","4.0026","299.6534"
"49.1520","4.0026","299.5269"
"49.1620","4.0026","299.9861"
"49.1720","4.0026","300.3102"
"49.1820","4.0026","300.1432"
"49.1920","4.0026","300.0348"
"49.2020","4.0026","300.5697"
"49.2120","4.0026","301.2089"
"49.2220","4.0026","301.2530"
"49.2320","4.0026","300.2155"
"49.2410","4.0026","299.1309"
"49.2510","4.0026","298.5856"
"49.2610","4.0026","299.0794"
"49.2710","4.0026","299.9042"
"49.2810","4.0026","300.4142"
"49.2910","4.0026","300.5874"
"49.3010","4.0026","300.4667"
"49.3110","4.0026","300.0327"
"49.3210","4.0026","299.7818"
"49.3310","4.0026","300.2584"
"49.3410","4.0026","300.2902"
"49.3510","4.0026","299.9611"
"49.3610","4.0026","299.7052"
"49.3710","4.0026","299.6651"
"49.3810","4.0026","299.3270"
"49.3910","4.0026","299.2989"
"49.4010","4.0026","300.0421"
"49.4110","4.0026","300.7915"
"49.4210","4.0026","300.7967"
"49.4310","4.0026","300.1100"
"49.4410","4.0026","299.6481"
"49.4510","4.0026","299.7138"
"49.4610","4.0026","299.8449"
"49.4710","4.0026","299.4440"
"49.4810","4.0026","299.1471"
"49.4910","4.0026","299.3755"
"49.5010","4.0026","299.8858"
"49.5110","4.0026","299.7410"
"49.5210","4.0026","299.5978"
"49.5310","4.0026","300.2851"
"49.5410","4.0026","300.8949"
"49.5510","4.0026","300.3424"
"49.5610","4.0026","299.2788"
"49.5710","4.0026","298.7212"
"49.5810","4.0026","298.8523"
"49.5910","4.0026","299.3887"
"49.6010","4.0026","299.7575"
"49.6110","4.0026","300.2089"
"49.6210","4.0026","300.3967"
"49.6310","4.0026","300.0623"
"49.6410","4.0026","299.3762"
"49.6510","4.0026","299.0908"
"49.6610","4.0026","299.3480"
"49.6710","4.0026","299.6122"
"49.6810","4.0026","299.3828"
"49.6910","4.0026","299.2120"
"49.7010","4.0026","299.4085"
"49.7110","4.0026","299.4631"
"49.7210","4.0026","299.4030"
"49.7310","4.0026","299.8300"
"49.7410","4.0026","300.6029"
"49.7510","4.0026","300.4524"
"49.7610","4.0026","299.3402"
"49.7710","4.0026","298.3243"
"49.7810","4.0026","298.4783"
"49.7910","4.0026","299.1372"
"49.8010","4.0026","299.3638"
"49.8110","4.0026","299.3883"
"49.8210","4.0026","299.8857"
"49.8310","4.0026","300.2583"
"49.8410","4.0026","299.7970"
"49.8510","4.0026","299.2547"
"49.8610","4.0026","299.4434"
"49.8710","4.0026","299.9366"
"49.8810","4.0026","299.3526"
"49.8900","4.0026","298.3436"
"49.9000","4.0026","297.9864"
"49.9100","4.0026","298.9149"
"49.9200","4.0026","299.7300"
"49.9300","4.0026","299.7869"
"49.9400","4.0026","299.7892"
"49.9500","4.0026","300.0873"
"49.9600","4.0026","299.9262"
"49.9700","4.0026","299.2103"
"49.9800","4.0026","298.6375"
"49.9900","4.0026","298.6732"
"50.0000","4.0026","298.6461"
"50.0100","4.0026","298.4973"
"50.0200","4.0026","298.7581"
"50.0300","4.0026","299.4952"
"50.0400","4.0026","299.9156"
"50.0500","4.0026","299.7201"
"50.0600","4.0026","299.4477"
"50.0700","4.0026","299.4702"
"50.0800","4.0026","299.2443"
"50.0900","4.0026","298.4675"
"50.1000","4.0026","298.1685"
"50.1100","4.0026","298.8086"
"50.1200","4.0026","299.4267"
"50.1300","4.0026","299.0803"
"50.1400","4.0026","298.7412"
"50.1500","4.0026","299.0972"
"50.1600","4.0026","299.5792"
"50.1700","4.0026","299.4172"
"50.1800","4.0026","298.9307"
"50.1900","4.0026","299.0520"
"50.2000","4.0026","299.2643"
"50.2100","4.0026","298.7556"
"50.2200","4.0026","297.9969"
"50.2300","4.0026","298.1542"
"50.2400","4.0026","299.0455"
"50.2500","4.0026","299.6027"
"50.2600","4.0026","299.2898"
"50.2700","4.0026","298.9698"
"50.2800","4.0026","299.1710"
"50.2900","4.0026","299.3026"
"50.3000","4.0026","298.6853"
"50.3100","4.0026","298.3367"
"50.3200","4.0026","298.6766"
"50.3300","4.0026","298.9800"
"50.3400","4.0026","298.6830"
"50.3500","4.0026","298.4633"
"50.3600","4.0026","298.9400"
"50.3700","4.0026","299.3175"
"50.3800","4.0026","299.2335"
"50.3900","4.0026","299.0464"
"50.4000","4.0026","299.1128"
"50.4100","4.0026","298.5254"
"50.4200","4.0026","297.9449"
"50.4300","4.0026","297.9718"
"50.4400","4.0026","298.6183"
"50.4500","4.0026","299.0892"
"50.4600","4.0026","298.8562"
"50.4700","4.0026","298.6064"
"50.4800","4.0026","299.1273"
"50.4900","4.0026","299.6638"
"50.5000","4.0026","299.2594"
"50.5100","4.0026","298.3666"
"50.5200","4.0026","297.9770"
"50.5300","4.0026","298.2478"
"50.5400","4.0026","298.1257"
"50.5500","4.0026","297.9381"
"50.5600","4.0026","298.3854"
"50.5700","4.0026","299.3222"
"50.5800","4.0026","299.5011"
"50.5900","4.0026","298.8549"
"50.6000","4.0026","298.3571"
"50.6100","4.0026","298.6189"
"50.6200","4.0026","298.9665"
"50.6300","4.0026","298.4537"
"50.6400","4.0026","297.8069"
"50.6500","4.0026","297.8591"
"50.6600","4.0026","298.3265"
"50.6700","4.0026","298.4628"
"50.6800","4.0026","298.6433"
"50.6900","4.0026","298.9956"
"50.7000","4.0026","299.1742"
"50.7100","4.0026","298.7708"
"50.7200","4.0026","298.2650"
"50.7300","4.0026","297.9105"
"50.7400","4.0026","297.9029"
"50.7500","4.0026","298.1679"
"50.7600","4.0026","298.4119"
"50.7700","4.0026","298.5883"
"50.7800","4.0026","298.5311"
"50.7900","4.0026","298.2989"
"50.8000","4.0026","298.1179"
"50.8100","4.0026","298.5199"
"50.8200","4.0026","298.9533"
"50.8300","4.0026","298.8879"
"50.8400","4.0026","298.2596"
"50.8500","4.0026","298.0337"
"50.8600","4.0026","297.8434"
"50.8700","4.0026","297.5441"
"50.8800","4.0026","297.7491"
"50.8900","4.0026","298.6129"
"50.9000","4.0025","299.2093"
"50.9100","4.0025","298.8558"
"50.9200","4.0025","298.0894"
"50.9300","4.0025","297.7368"
"50.9400","4.0025","298.0645"
"50.9500","4.0025","298.3226"
"50.9600","4.0025","298.1942"
"50.9700","4.0025","297.7757"
"50.9800","4.0025","297.7506"
"50.9900","4.0025","298.0999"
"51.0000","4.0025","298.4194"
"51.0100","4.0025","298.6791"
"51.0200","4.0025","298.9538"
"51.0300","4.0025","298.8877"
"51.0400","4.0025","298.2534"
"51.0500","4.0025","297.5082"
"51.0600","4.0025","297.1337"
"51.0700","4.0025","297.4425"
"51.0800","4.0025","298.2183"
"51.0900","4.0025","298.7034"
"51.1000","4.0025","298.3996"
"51.1100","4.0025","297.8683"
"51.1200","4.0025","297.7823"
"51.1300","4.0025","298.0243"
"51.1400","4.0025","298.2201"
"51.1500","4.0025","298.2519"
"51.1600","4.0025","297.9240"
"51.1700","4.0026","297.5679"
"51.1800","4.0026","297.5695"
"51.1900","4.0026","297.7191"
"51.2000","4.0026","297.8277"
"51.2100","4.0026","298.0594"
"51.2200","4.0026","298.5454"
"51.2300","4.0026","298.5599"
"51.2400","4.0026","298.0841"
"51.2500","4.0026","297.7148"
"51.2600","4.0026","297.8015"
"51.2700","4.0026","297.8289"
"51.2800","4.0026","297.5811"
"51.2900","4.0026","297.2868"
"51.3000","4.0026","297.3201"
"51.3100","4.0026","297.5843"
"51.3200","4.0026","297.8373"
"51.3300","4.0026","298.0899"
"51.3400","4.0026","298.5318"
"51.3500","4.0026","298.5425"
"51.3600","4.0026","297.9617"
"51.3700","4.0026","297.4211"
"51.3800","4.0026","297.0844"
"51.3900","4.0026","297.0741"
"51.4000","4.0026","297.4337"
"51.4100","4.0026","298.1513"
"51.4200","4.0026","298.4533"
"51.4300","4.0026","297.9904"
"51.4400","4.0026","297.3672"
"51.4500","4.0026","297.4275"
"51.4600","4.0026","298.0239"
"51.4700","4.0026","298.3522"
"51.4800","4.0026","297.9374"
"51.4900","4.0026","297.2455"
"51.5000","4.0026","296.9099"
"51.5100","4.0026","297.1072"
"51.5200","4.0026","297.3729"
"51.5300","4.0026","297.6246"
"51.5400","4.0026","297.9696"
"51.5500","4.0026","298.2781"
"51.5600","4.0026","298.1384"
"51.5700","4.0026","297.5819"
"51.5800","4.0026","297.3005"
"51.5900","4.0026","297.4674"
"51.6000","4.0026","297.7880"
"51.6100","4.0026","297.5972"
"51.6200","4.0026","297.1384"
"51.6300","4.0026","297.0377"
"51.6400","4.0026","297.2263"
"51.6500","4.0026","297.5363"
"51.6600","4.0026","297.9038"
"51.6700","4.0026","298.1378"
"51.6800","4.0026","298.0014"
"51.6900","4.0026","297.4972"
"51.7000","4.0026","296.7566"
"51.7100","4.0026","296.6123"
"51.7200","4.0026","297.0375"
"51.7300","4.0026","297.5785"
"51.7400","4.0026","297.7911"
"51.7500","4.0026","297.8471"
"51.7600","4.0026","297.8305"
"51.7700","4.0026","297.6840"
"51.7800","4.0026","297.5043"
"51.7900","4.0026","297.3986"
"51.8000","4.0026","297.2651"
"51.8100","4.0026","297.0925"
"51.8200","4.0026","296.9595"
"51.8300","4.0026","296.9997"
"51.8400","4.0026","297.1816"
"51.8500","4.0026","297.3090"
"51.8600","4.0026","297.5121"
"51.8700","4.0026","297.7055"
"51.8800","4.0026","297.9426"
"51.8900","4.0026","297.6098"
"51.9000","4.0026","296.8708"
"51.9100","4.0026","296.4727"
"51.9200","4.0026","297.0124"
"51.9300","4.0026","297.5591"
"51.9400","4.0026","297.4190"
"51.9500","4.0026","297.1070"
"51.9600","4.0026","297.1097"
"51.9700","4.0026","297.5148"
"51.9800","4.0026","297.7233"
"51.9900","4.0026","297.5493"
"52.0000","4.0026","297.3013"
"52.0100","4.0026","297.2028"
"52.0200","4.0026","296.7038"
"52.0300","4.0026","296.4171"
"52.0400","4.0026","296.6980"
"52.0500","4.0026","297.2614"
"52.0600","4.0026","297.4856"
"52.0700","4.0026","297.2419"
"52.0800","4.0026","297.1626"
"52.0900","4.0026","297.2556"
"52.1000","4.0026","297.3252"
"52.1100","4.0026","297.3563"
"52.1200","4.0026","297.4743"
"52.1300","4.0026","296.9882"
"52.1400","4.0026","296.2359"
"52.1500","4.0026","296.0172"
"52.1600","4.0026","296.8071"
"52.1700","4.0026","297.6961"
"52.1800","4.0026","297.7682"
"52.1900","4.0026","297.3234"
"52.2000","4.0026","297.1169"
"52.2100","4.0026","297.0143"
"52.2200","4.0026","296.7392"
"52.2300","4.0026","296.5728"
"52.2400","4.0026","296.5581"
"52.2500","4.0026","296.7453"
"52.2600","4.0026","296.8362"
"52.2700","4.0026","296.7903"
"52.2800","4.0026","296.8168"
"52.2900","4.0026","297.3783"
"52.3000","4.0026","297.8132"
"52.3100","4.0026","297.6964"
"52.3200","4.0026","297.0707"
"52.3300","4.0026","296.5301"
"52.3400","4.0026","296.1169"
"52.3500","4.0026","296.0862"
"52.3600","4.0026","296.6057"
"52.3700","4.0026","297.1630"
"52.3800","4.0026","297.4721"
"52.3900","4.0026","297.2851"
"52.4000","4.0026","296.8932"
"52.4100","4.0026","296.6902"
"52.4200","4.0026","296.7807"
"52.4300","4.0026","296.8494"
"52.4400","4.0026","296.8892"
"52.4500","4.0026","296.6743"
"52.4600","4.0026","296.2690"
"52.4700","4.0026","295.9236"
"52.4800","4.0026","296.1348"
"52.4900","4.0026","297.1085"
"52.5000","4.0026","297.7538"
"52.5100","4.0026","297.4489"
"52.5200","4.0026","296.9247"
"52.5300","4.0026","296.7114"
"52.5400","4.0026","296.4338"
"52.5500","4.0026","296.1673"
"52.5600","4.0026","296.2582"
"52.5700","4.0026","296.7524"
"52.5800","4.0026","296.8951"
"52.5900","4.0026","296.6518"
"52.6000","4.0026","296.3873"
"52.6100","4.0026","296.6025"
"52.6200","4.0026","297.1002"
"52.6300","4.0026","297.3140"
"52.6400","4.0026","296.8576"
"52.6500","4.0026","296.0172"
"52.6600","4.0026","295.6355"
"52.6700","4.0026","295.8959"
"52.6800","4.0026","296.4591"
"52.6900","4.0026","296.8430"
"52.7000","4.0026","297.3188"
"52.7100","4.0026","297.4668"
"52.7200","4.0026","297.1515"
"52.7300","4.0026","296.6329"
"52.7400","4.0026","296.2776"
"52.7500","4.0026","296.0950"
"52.7600","4.0026","296.1040"
"52.7700","4.0026","296.2283"
"52.7800","4.0026","296.3763"
"52.7900","4.0026","296.3629"
"52.8000","4.0026","296.2583"
"52.8100","4.0026","296.6180"
"52.8200","4.0026","296.9239"
"52.8300","4.0026","297.0484"
"52.8400","4.0026","296.8843"
"52.8500","4.0026","296.5255"
"52.8600","4.0026","296.1096"
"52.8700","4.0026","296.0308"
"52.8800","4.0026","295.9917"
"52.8900","4.0026","296.0498"
"52.9000","4.0026","296.3222"
"52.9100","4.0026","296.4715"
"52.9200","4.0026","296.3156"
"52.9300","4.0026","296.2770"
"52.9400","4.0026","296.5820"
"52.9500","4.0026","296.9998"
"52.9600","4.0026","296.9221"
"52.9700","4.0026","296.4048"
"52.9800","4.0026","295.6785"
"52.9900","4.0026","295.1782"
"53.0000","4.0026","295.5368"
"53.0100","4.0026","296.3543"
"53.0200","4.0026","296.8508"
"53.0300","4.0026","296.6807"
"53.0400","4.0026","296.7110"
"53.0500","4.0026","296.8323"
"53.0600","4.0026","296.6062"
"53.0700","4.0026","296.0212"
"53.0800","4.0026","295.8922"
"53.0900","4.0026","296.2022"
"53.1000","4.0026","296.2167"
"53.1100","4.0026","295.7684"
"53.1200","4.0026","295.4414"
"53.1300","4.0026","295.9267"
"53.1400","4.0026","296.7020"
"53.1500","4.0026","297.0352"
"53.1600","4.0026","296.6390"
"53.1700","4.0026","296.2220"
"53.1800","4.0026","296.0546"
"53.1900","4.0026","295.7491"
"53.2000","4.0026","295.2442"
"53.2100","4.0026","295.5974"
"53.2200","4.0026","296.3093"
"53.2300","4.0026","296.6112"
"53.2400","4.0026","296.3972"
"53.2500","4.0026","296.2664"
"53.2600","4.0026","296.2500"
"53.2700","4.0026","296.2303"
"53.2800","4.0026","296.2829"
"53.2900","4.0026","295.9989"
"53.3000","4.0026","295.4911"
"53.3100","4.0026","295.1565"
"53.3200","4.0026","295.6677"
"53.3300","4.0026","296.2178"
"53.3400","4.0026","296.3834"
"53.3500","4.0026","296.1784"
"53.3600","4.0026","296.1455"
"53.3700","4.0026","296.0535"
"53.3800","4.0026","295.8689"
"53.3900","4.0026","295.8363"
"53.4000","4.0026","295.8570"
"53.4100","4.0026","295.8397"
"53.4200","4.0026","295.6132"
"53.4300","4.0026","295.6773"
"53.4400","4.0026","295.8276"
"53.4500","4.0026","296.0824"
"53.4600","4.0026","296.2833"
"53.4700","4.0026","296.5942"
"53.4800","4.0026","296.4158"
"53.4900","4.0026","295.8606"
"53.5000","4.0026","295.3134"
"53.5100","4.0026","295.2577"
"53.5200","4.0026","295.4296"
"53.5300","4.0026","295.4671"
"53.5400","4.0026","295.3978"
"53.5500","4.0026","295.6066"
"53.5600","4.0026","296.1508"
"53.5700","4.0026","296.3363"
"53.5800","4.0026","296.3382"
"53.5900","4.0026","296.4755"
"53.6000","4.0026","296.4841"
"53.6100","4.0026","295.7242"
"53.6200","4.0026","294.7039"
"53.6300","4.0026","294.4162"
"53.6400","4.0026","295.0646"
"53.6500","4.0026","295.8943"
"53.6600","4.0026","296.2032"
"53.6700","4.0026","296.0740"
"53.6800","4.0026","295.9741"
"53.6900","4.0026","296.0950"
"53.7000","4.0026","295.9092"
"53.7100","4.0026","295.6012"
"53.7200","4.0026","295.3189"
"53.7300","4.0026","295.3760"
"53.7400","4.0026","295.2397"
"53.7500","4.0026","295.2780"
"53.7600","4.0026","295.5921"
"53.7700","4.0026","295.8253"
"53.7800","4.0026","295.8667"
"53.7900","4.0026","296.0146"
"53.8000","4.0026","296.1814"
"53.8100","4.0026","295.9575"
"53.8200","4.0026","295.4980"
"53.8300","4.0026","295.3385"
"53.8400","4.0026","295.4872"
"53.8500","4.0026","295.3041"
"53.8600","4.0026","295.0923"
"53.8700","4.0026","295.0907"
"53.8800","4.0026","295.5615"
"53.8900","4.0026","295.9190"
"53.9000","4.0026","295.9710"
"53.9100","4.0026","295.6245"
"53.9200","4.0026","295.6248"
"53.9300","4.0026","295.7732"
"53.9400","4.0026","295.3590"
"53.9500","4.0026","294.4980"
"53.9600","4.0026","294.7231"
"53.9690","4.0026","295.7592"
"53.9790","4.0026","296.3457"
"53.9890","4.0026","296.0387"
"53.9990","4.0026","295.6209"
"54.0090","4.0026","295.6169"
"54.0190","4.0026","295.4832"
"54.0290","4.0026","295.1590"
"54.0390","4.0026","295.1886"
"54.0490","4.0026","295.3342"
"54.0590","4.0026","294.9485"
"54.0690","4.0026","294.5802"
"54.0790","4.0026","294.8331"
"54.0890","4.0026","295.6128"
"54.0990","4.0026","296.2984"
"54.1090","4.0026","296.4227"
"54.1190","4.0026","296.0540"
"54.1290","4.0026","295.3505"
"54.1390","4.0026","294.4541"
"54.1490","4.0026","294.1068"
"54.1590","4.0026","294.7218"
"54.1690","4.0026","295.5021"
"54.1790","4.0026","295.6944"
"54.1890","4.0026","295.3355"
"54.1990","4.0026","295.2370"
"54.2090","4.0026","295.4833"
"54.2190","4.0026","295.7233"
"54.2290","4.0026","295.5149"
"54.2390","4.0026","295.4891"
"54.2490","4.0026","295.5031"
"54.2590","4.0026","295.0856"
"54.2690","4.0026","294.3560"
"54.2790","4.0026","294.0270"
"54.2890","4.0026","294.6770"
"54.2990","4.0026","295.6342"
"54.3090","4.0026","296.0559"
"54.3190","4.0026","295.8211"
"54.3290","4.0026","295.6773"
"54.3390","4.0026","295.6741"
"54.3490","4.0026","295.4813"
"54.3590","4.0026","294.8605"
"54.3690","4.0026","294.4709"
"54.3790","4.0026","294.4994"
"54.3890","4.0026","294.7573"
"54.3990","4.0026","294.7572"
"54.4090","4.0026","294.8203"
"54.4190","4.0026","295.2919"
"54.4290","4.0026","295.8670"
"54.4390","4.0026","296.0249"
"54.4490","4.0026","295.7624"
"54.4590","4.0026","295.0181"
"54.4690","4.0026","294.2586"
"54.4790","4.0026","294.0245"
"54.4890","4.0026","294.3516"
"54.4990","4.0026","295.1697"
"54.5090","4.0026","295.5621"
"54.5190","4.0026","295.4985"
"54.5290","4.0026","295.2011"
"54.5390","4.0026","295.0012"
"54.5490","4.0026","294.9199"
"54.5590","4.0026","295.1561"
"54.5690","4.0026","295.3797"
"54.5790","4.0026","295.2773"
"54.5890","4.0026","294.7602"
"54.5990","4.0026","294.1352"
"54.6090","4.0026","294.2017"
"54.6190","4.0026","294.8244"
"54.6290","4.0026","295.4019"
"54.6390","4.0026","295.2497"
"54.6490","4.0026","295.0280"
"54.6590","4.0026","294.9732"
"54.6690","4.0026","295.0103"
"54.6790","4.0026","295.0864"
"54.6890","4.0026","295.0507"
"54.6990","4.0026","294.9157"
"54.7090","4.0026","294.7338"
"54.7190","4.0026","294.6151"
"54.7290","4.0026","294.4603"
"54.7390","4.0026","294.5713"
"54.7490","4.0026","295.0270"
"54.7590","4.0026","295.7919"
"54.7690","4.0026","295.6332"
"54.7790","4.0026","294.8506"
"54.7890","4.0026","294.1260"
"54.7990","4.0026","294.0345"
"54.8090","4.0026","294.3013"
"54.8190","4.0026","294.8526"
"54.8290","4.0026","295.2651"
"54.8390","4.0026","295.1091"
"54.8490","4.0026","294.8503"
"54.8590","4.0026","294.9612"
"54.8690","4.0026","295.0180"
"54.8790","4.0026","294.7983"
"54.8890","4.0026","294.6003"
"54.8990","4.0026","294.5487"
"54.9090","4.0026","294.5600"
"54.9190","4.0026","294.2629"
"54.9290","4.0026","294.3266"
"54.9390","4.0026","294.7184"
"54.9490","4.0026","295.2383"
"54.9590","4.0026","295.4189"
"54.9690","4.0026","295.1536"
"54.9790","4.0026","294.5639"
"54.9890","4.0026","294.2908"
"54.9990","4.0026","294.2288"
"55.0090","4.0026","294.1942"
"55.0190","4.0026","294.5334"
"55.0290","4.0026","294.8238"
"55.0390","4.0026","294.8347"
"55.0490","4.0026","294.5523"
"55.0590","4.0026","294.4894"
"55.0690","4.0026","294.5438"
"55.0790","4.0026","294.9083"
"55.0890","4.0026","295.3621"
"55.0990","4.0026","295.3907"
"55.1090","4.0026","294.6292"
"55.1190","4.0026","293.7764"
"55.1290","4.0026","293.5541"
"55.1390","4.0026","293.9812"
"55.1490","4.0026","294.4234"
"55.1590","4.0026","294.6231"
"55.1690","4.0026","294.7774"
"55.1790","4.0026","294.9156"
"55.1890","4.0026","295.0814"
"55.1990","4.0026","294.9121"
"55.2090","4.0026","294.5201"
"55.2190","4.0026","294.1857"
"55.2290","4.0026","294.1989"
"55.2390","4.0026","294.0835"
"55.2490","4.0026","294.0312"
"55.2590","4.0026","294.2559"
"55.2690","4.0026","294.7243"
"55.2790","4.0026","295.1685"
"55.2890","4.0026","295.1059"
"55.2990","4.0026","294.4631"
"55.3090","4.0026","294.1114"
"55.3190","4.0026","294.3076"
"55.3290","4.0026","294.2944"
"55.3390","4.0026","293.9423"
"55.3490","4.0026","293.9480"
"55.3590","4.0026","294.5857"
"55.3690","4.0026","294.9489"
"55.3790","4.0026","294.5467"
"55.3890","4.0026","294.2123"
"55.3990","4.0026","294.4614"
"55.4090","4.0026","294.5996"
"55.4190","4.0026","294.4360"
"55.4290","4.0026","294.1451"
"55.4390","4.0026","293.9053"
"55.4490","4.0026","293.9689"
"55.4590","4.0026","294.3208"
"55.4690","4.0026","294.5956"
"55.4790","4.0026","294.5175"
"55.4890","4.0026","294.3170"
"55.4990","4.0026","294.3061"
"55.5090","4.0026","294.4982"
"55.5190","4.0026","294.4862"
"55.5290","4.0026","294.2734"
"55.5390","4.0026","294.0094"
"55.5490","4.0026","293.8517"
"55.5590","4.0026","293.7080"
"55.5690","4.0026","293.8876"
"55.5790","4.0026","294.2037"
"55.5890","4.0026","294.6118"
"55.5990","4.0026","295.0240"
"55.6090","4.0026","295.1148"
"55.6190","4.0026","294.6684"
"55.6290","4.0026","294.0507"
"55.6390","4.0026","293.7028"
"55.6490","4.0026","293.6284"
"55.6590","4.0026","293.5368"
"55.6690","4.0026","293.3852"
"55.6790","4.0026","293.5992"
"55.6890","4.0026","294.2070"
"55.6990","4.0026","294.8284"
"55.7090","4.0026","295.1095"
"55.7190","4.0026","294.8593"
"55.7290","4.0026","294.3113"
"55.7390","4.0026","293.9632"
"55.7490","4.0026","293.5743"
"55.7590","4.0026","293.1663"
"55.7690","4.0026","293.2885"
"55.7790","4.0026","293.9155"
"55.7890","4.0026","294.3527"
"55.7990","4.0026","294.3952"
"55.8090","4.0026","294.3362"
"55.8190","4.0026","294.3872"
"55.8290","4.0026","294.5710"
"55.8390","4.0026","294.5424"
"55.8490","4.0026","294.1959"
"55.8590","4.0026","293.5351"
"55.8690","4.0026","293.2643"
"55.8790","4.0026","293.4642"
"55.8890","4.0026","293.8364"
"55.8990","4.0026","293.9200"
"55.9090","4.0026","293.9967"
"55.9190","4.0026","294.4213"
"55.9290","4.0026","294.6708"
"55.9390","4.0026","294.3908"
"55.9490","4.0026","293.7685"
"55.9590","4.0026","293.6711"
"55.9690","4.0026","294.0814"
"55.9790","4.0026","294.2156"
"55.9890","4.0026","293.6786"
"55.9990","4.0026","293.3845"
"56.0090","4.0026","293.6491"
"56.0190","4.0026","293.8485"
"56.0290","4.0026","293.8302"
"56.0390","4.0026","294.3209"
"56.0490","4.0026","294.8356"
"56.0590","4.0026","294.5382"
"56.0690","4.0026","293.5434"
"56.0790","4.0026","292.8215"
"56.0890","4.0026","292.8724"
"56.0990","4.0026","293.2682"
"56.1090","4.0026","294.0666"
"56.1190","4.0026","294.5015"
"56.1290","4.0026","294.4594"
"56.1390","4.0026","294.0947"
"56.1490","4.0026","293.8472"
"56.1590","4.0026","293.4757"
"56.1690","4.0026","293.3513"
"56.1790","4.0026","293.3384"
"56.1890","4.0026","293.1656"
"56.1990","4.0026","293.1210"
"56.2090","4.0026","293.5867"
"56.2190","4.0026","294.3251"
"56.2290","4.0026","294.2348"
"56.2390","4.0026","293.8530"
"56.2490","4.0026","293.9861"
"56.2590","4.0026","294.1197"
"56.2690","4.0026","293.4163"
"56.2790","4.0026","292.6033"
"56.2890","4.0026","292.8911"
"56.2990","4.0026","293.7925"
"56.3090","4.0026","293.9812"
"56.3190","4.0026","293.5070"
"56.3290","4.0026","293.3147"
"56.3390","4.0026","293.7662"
"56.3490","4.0026","294.1093"
"56.3590","4.0026","293.9095"
