Time,Displacement,Force
"20.1300","2.0036","162.8881"
"20.1400","2.0040","162.6863"
"20.1500","2.0042","162.8707"
"20.1600","2.0043","163.0877"
"20.1700","2.0043","163.1810"
"20.1800","2.0042","163.2193"
"20.1900","2.0042","163.3721"
"20.2000","2.0042","163.5934"
"20.2100","2.0042","163.2875"
"20.2200","2.0041","162.5549"
"20.2300","2.0041","161.9128"
"20.2400","2.0041","161.6716"
"20.2500","2.0041","161.7899"
"20.2600","2.0041","161.9489"
"20.2700","2.0041","161.9698"
"20.2800","2.0041","161.6313"
"20.2900","2.0040","161.6307"
"20.3000","2.0040","161.8575"
"20.3100","2.0040","162.0667"
"20.3200","2.0040","161.8192"
"20.3300","2.0039","161.4261"
"20.3400","2.0039","161.1003"
"20.3500","2.0039","160.9110"
"20.3600","2.0038","160.4032"
"20.3700","2.0038","159.8123"
"20.3800","2.0038","160.0952"
"20.3900","2.0037","160.8734"
"20.4000","2.0037","161.3046"
"20.4100","2.0037","160.9832"
"20.4200","2.0036","160.6193"
"20.4300","2.0036","160.5851"
"20.4400","2.0036","160.4201"
"20.4500","2.0035","159.5998"
"20.4600","2.0035","159.1288"
"20.4700","2.0035","159.0992"
"20.4800","2.0034","159.1236"
"20.4900","2.0034","159.1375"
"20.5000","2.0034","159.7027"
"20.5100","2.0034","160.4693"
"20.5200","2.0033","160.8875"
"20.5300","2.0033","160.4718"
"20.5400","2.0033","159.3696"
"20.5490","2.0033","158.3259"
"20.5590","2.0032","157.4908"
"20.5690","2.0032","157.7800"
"20.5790","2.0032","158.7457"
"20.5890","2.0031","159.7199"
"20.5990","2.0031","159.8674"
"20.6090","2.0031","159.4340"
"20.6190","2.0030","158.9067"
"20.6290","2.0030","158.9101"
"20.6390","2.0030","158.9324"
"20.6490","2.0029","158.6216"
"20.6590","2.0029","158.3171"
"20.6690","2.0029","158.4607"
"20.6790","2.0028","158.0707"
"20.6890","2.0028","157.4901"
"20.6990","2.0027","157.5046"
"20.7090","2.0027","158.2923"
"20.7190","2.0027","158.9589"
"20.7290","2.0026","158.9254"
"20.7390","2.0026","158.4496"
"20.7490","2.0026","158.0705"
"20.7590","2.0025","157.9410"
"20.7690","2.0025","157.5828"
"20.7790","2.0025","157.0607"
"20.7890","2.0024","156.7203"
"20.7990","2.0024","156.9958"
"20.8090","2.0023","157.4608"
"20.8190","2.0023","157.7940"
"20.8290","2.0023","157.8766"
"20.8390","2.0023","158.0335"
"20.8490","2.0022","158.1134"
"20.8590","2.0022","157.6172"
"20.8690","2.0022","156.7973"
"20.8790","2.0021","155.9816"
"20.8890","2.0021","156.1032"
"20.8990","2.0021","156.9148"
"20.9090","2.0021","157.6988"
"20.9190","2.0020","157.7561"
"20.9290","2.0020","157.4743"
"20.9390","2.0020","156.9113"
"20.9490","2.0020","156.6712"
"20.9590","2.0020","156.5598"
"20.9690","2.0019","156.5442"
"20.9790","2.0019","156.7572"
"20.9890","2.0019","156.8481"
"20.9990","2.0019","156.6227"
"21.0090","2.0019","156.1444"
"21.0190","2.0018","155.9191"
"21.0290","2.0018","156.0947"
"21.0390","2.0018","156.6866"
"21.0490","2.0018","157.1511"
"21.0590","2.0018","157.1280"
"21.0690","2.0018","156.5260"
"21.0790","2.0018","156.0615"
"21.0890","2.0018","155.7709"
"21.0990","2.0017","155.4260"
"21.1090","2.0017","155.0857"
"21.1190","2.0017","155.3760"
"21.1290","2.0017","156.2600"
"21.1390","2.0017","156.7649"
"21.1490","2.0017","156.7357"
"21.1590","2.0017","156.4665"
"21.1690","2.0017","156.2385"
"21.1790","2.0017","155.7889"
"21.1890","2.0017","155.1761"
"21.1990","2.0017","154.5391"
"21.2090","2.0017","154.7889"
"21.2190","2.0017","155.6182"
"21.2290","2.0017","156.2293"
"21.2390","2.0016","156.1314"
"21.2490","2.0016","155.8436"
"21.2590","2.0016","155.7263"
"21.2690","2.0016","155.6737"
"21.2790","2.0016","155.7104"
"21.2890","2.0016","155.6627"
"21.2990","2.0016","155.3359"
"21.3090","2.0016","154.9890"
"21.3190","2.0016","154.8295"
"21.3290","2.0016","154.7787"
"21.3390","2.0016","154.7749"
"21.3490","2.0016","155.0523"
"21.3590","2.0016","155.8072"
"21.3690","2.0016","156.0075"
"21.3790","2.0016","155.4513"
"21.3890","2.0016","154.8030"
"21.3990","2.0016","154.5203"
"21.4090","2.0016","154.6531"
"21.4190","2.0016","154.6370"
"21.4290","2.0016","154.3426"
"21.4390","2.0016","154.4259"
"21.4490","2.0016","155.1184"
"21.4590","2.0016","155.4432"
"21.4690","2.0016","155.2175"
"21.4790","2.0016","155.0590"
"21.4890","2.0016","155.1243"
"21.4990","2.0016","154.5957"
"21.5090","2.0015","153.8074"
"21.5190","2.0015","153.5787"
"21.5290","2.0015","154.1210"
"21.5390","2.0015","154.6094"
"21.5490","2.0015","154.9015"
"21.5590","2.0015","155.2176"
"21.5690","2.0015","155.2249"
"21.5790","2.0015","154.7069"
"21.5890","2.0015","154.2093"
"21.5990","2.0015","154.0853"
"21.6090","2.0015","154.0104"
"21.6190","2.0015","153.8952"
"21.6290","2.0015","153.8515"
"21.6390","2.0015","154.1840"
"21.6490","2.0015","154.3960"
"21.6590","2.0015","154.3134"
"21.6690","2.0015","153.9096"
"21.6790","2.0015","154.1943"
"21.6890","2.0015","154.8654"
"21.6990","2.0015","154.8926"
"21.7090","2.0015","153.9488"
"21.7190","2.0015","153.2591"
"21.7290","2.0015","153.4058"
"21.7390","2.0015","153.6578"
"21.7490","2.0015","153.5014"
"21.7590","2.0015","153.3325"
"21.7690","2.0015","153.7514"
"21.7790","2.0015","154.3371"
"21.7890","2.0015","154.6012"
"21.7990","2.0015","154.4208"
"21.8090","2.0015","154.1786"
"21.8190","2.0015","153.9216"
"21.8290","2.0015","153.4902"
"21.8390","2.0015","152.8095"
"21.8490","2.0015","152.5745"
"21.8590","2.0015","153.0592"
"21.8690","2.0015","153.8884"
"21.8790","2.0015","154.2662"
"21.8890","2.0015","154.0011"
"21.8990","2.0015","153.8234"
"21.9090","2.0015","153.9002"
"21.9190","2.0015","153.8359"
"21.9290","2.0015","153.4371"
"21.9390","2.0015","153.3125"
"21.9490","2.0015","152.9315"
"21.9590","2.0015","152.3821"
"21.9690","2.0015","152.0846"
"21.9790","2.0015","152.8716"
"21.9890","2.0015","153.8974"
"21.9990","2.0015","154.2763"
"22.0090","2.0015","154.2924"
"22.0190","2.0015","154.1177"
"22.0290","2.0015","153.4089"
"22.0390","2.0015","152.4016"
"22.0490","2.0015","152.0150"
"22.0590","2.0015","152.4029"
"22.0690","2.0015","153.1068"
"22.0790","2.0015","153.2279"
"22.0890","2.0015","153.0623"
"22.0990","2.0015","153.0213"
"22.1090","2.0015","153.5347"
"22.1190","2.0015","153.6367"
"22.1290","2.0015","153.2392"
"22.1390","2.0015","152.6617"
"22.1490","2.0015","152.4417"
"22.1590","2.0015","152.2518"
"22.1690","2.0015","151.9702"
"22.1790","2.0015","152.3415"
"22.1890","2.0015","153.3016"
"22.1990","2.0015","153.9170"
"22.2090","2.0015","153.3700"
"22.2190","2.0015","152.7210"
"22.2290","2.0015","152.4393"
"22.2390","2.0015","152.8956"
"22.2490","2.0015","152.8289"
"22.2590","2.0015","152.3917"
"22.2690","2.0015","152.0190"
"22.2790","2.0015","152.0332"
"22.2890","2.0015","152.1070"
"22.2990","2.0015","152.2648"
"22.3090","2.0015","152.7664"
"22.3190","2.0015","153.4342"
"22.3290","2.0015","153.5276"
"22.3390","2.0015","152.9935"
"22.3490","2.0015","152.3354"
"22.3590","2.0015","151.5754"
"22.3690","2.0015","151.1365"
"22.3790","2.0015","151.5403"
"22.3880","2.0015","152.5856"
"22.3980","2.0015","153.1183"
"22.4080","2.0015","152.7990"
"22.4180","2.0015","152.2646"
"22.4280","2.0016","152.2612"
"22.4380","2.0016","152.4370"
"22.4480","2.0016","152.6170"
"22.4580","2.0016","152.6008"
"22.4680","2.0016","152.2079"
"22.4780","2.0016","151.7217"
"22.4880","2.0016","151.1979"
"22.4980","2.0016","151.1654"
"22.5080","2.0016","151.7978"
"22.5180","2.0016","152.6669"
"22.5280","2.0016","152.8609"
"22.5380","2.0016","152.5904"
"22.5480","2.0016","152.0405"
"22.5580","2.0016","151.7708"
"22.5680","2.0016","151.7195"
"22.5780","2.0016","152.1105"
"22.5880","2.0016","152.3241"
"22.5980","2.0016","151.7828"
"22.6080","2.0016","151.0916"
"22.6180","2.0016","151.2667"
"22.6280","2.0016","151.9959"
"22.6380","2.0016","152.4513"
"22.6480","2.0016","152.3427"
"22.6580","2.0016","151.9933"
"22.6680","2.0016","151.8590"
"22.6780","2.0016","151.4707"
"22.6880","2.0016","150.8877"
"22.6980","2.0016","150.9345"
"22.7070","2.0016","151.9433"
"22.7170","2.0016","152.6087"
"22.7270","2.0016","152.2279"
"22.7370","2.0016","151.2806"
"22.7470","2.0016","151.2030"
"22.7570","2.0016","151.8790"
"22.7670","2.0016","152.0164"
"22.7770","2.0016","151.4811"
"22.7870","2.0016","151.1981"
"22.7970","2.0016","151.3972"
"22.8070","2.0016","151.2905"
"22.8170","2.0016","150.7909"
"22.8270","2.0016","150.8015"
"22.8370","2.0016","151.8048"
"22.8470","2.0016","152.7004"
"22.8570","2.0016","152.5127"
"22.8670","2.0016","151.6352"
"22.8770","2.0016","151.1869"
"22.8870","2.0016","150.8822"
"22.8970","2.0016","150.6247"
"22.9070","2.0016","150.5719"
"22.9170","2.0016","151.0282"
"22.9270","2.0016","151.2712"
"22.9370","2.0016","151.2240"
"22.9470","2.0016","151.2735"
"22.9570","2.0016","151.7987"
"22.9670","2.0016","152.2704"
"22.9770","2.0016","151.8493"
"22.9870","2.0016","151.2056"
"22.9970","2.0016","150.6043"
"23.0070","2.0016","150.2690"
"23.0170","2.0016","149.9616"
"23.0270","2.0016","150.5008"
"23.0370","2.0016","151.5357"
"23.0470","2.0016","152.0983"
"23.0570","2.0016","151.6024"
"23.0670","2.0016","150.9673"
"23.0770","2.0016","151.1045"
"23.0870","2.0016","151.3371"
"23.0970","2.0016","151.0787"
"23.1070","2.0016","150.7159"
"23.1170","2.0016","150.6794"
"23.1270","2.0016","150.6989"
"23.1370","2.0016","150.5633"
"23.1470","2.0016","150.3166"
"23.1570","2.0016","150.6438"
"23.1670","2.0016","151.5168"
"23.1770","2.0016","151.9007"
"23.1870","2.0016","151.3478"
"23.1970","2.0016","150.6967"
"23.2070","2.0016","150.3952"
"23.2170","2.0016","150.3645"
"23.2270","2.0016","150.1891"
"23.2370","2.0016","150.1181"
"23.2470","2.0016","150.3315"
"23.2570","2.0016","150.7457"
"23.2670","2.0016","151.1641"
"23.2770","2.0016","151.3233"
"23.2870","2.0016","151.3538"
"23.2970","2.0016","150.9643"
"23.3070","2.0016","150.6155"
"23.3170","2.0016","150.2081"
"23.3270","2.0016","149.8975"
"23.3370","2.0016","149.8023"
"23.3470","2.0016","150.0759"
"23.3570","2.0016","150.6465"
"23.3670","2.0016","151.2217"
"23.3770","2.0016","151.1448"
"23.3870","2.0016","150.6474"
"23.3970","2.0016","150.5300"
"23.4070","2.0016","150.6068"
"23.4170","2.0016","150.3197"
"23.4270","2.0016","149.8310"
"23.4370","2.0016","149.7968"
"23.4470","2.0016","150.0055"
"23.4570","2.0016","150.3762"
"23.4670","2.0016","150.4064"
"23.4770","2.0016","150.3911"
"23.4870","2.0016","150.6744"
"23.4970","2.0016","151.1079"
"23.5070","2.0016","151.0181"
"23.5170","2.0016","150.1874"
"23.5270","2.0016","149.5052"
"23.5370","2.0016","149.4741"
"23.5470","2.0016","149.5712"
"23.5570","2.0016","149.5823"
"23.5670","2.0016","150.2383"
"23.5770","2.0016","150.9278"
"23.5870","2.0016","151.1947"
"23.5970","2.0016","150.9294"
"23.6070","2.0016","150.4907"
"23.6170","2.0016","149.8607"
"23.6270","2.0016","149.6035"
"23.6370","2.0016","149.4321"
"23.6470","2.0016","149.3399"
"23.6570","2.0016","149.6339"
"23.6670","2.0016","150.1561"
"23.6770","2.0016","150.5304"
"23.6870","2.0016","150.3700"
"23.6970","2.0016","150.3322"
"23.7070","2.0016","150.4634"
"23.7170","2.0016","150.5297"
"23.7270","2.0016","150.1802"
"23.7370","2.0016","149.6107"
"23.7470","2.0016","148.9402"
"23.7570","2.0016","148.5569"
"23.7670","2.0016","148.8726"
"23.7770","2.0016","149.9139"
"23.7870","2.0016","150.8504"
"23.7970","2.0016","150.9561"
"23.8070","2.0016","150.3834"
"23.8170","2.0016","149.8059"
"23.8270","2.0016","149.9050"
"23.8370","2.0016","149.9200"
"23.8470","2.0016","149.5874"
"23.8570","2.0016","149.3756"
"23.8670","2.0016","149.6641"
"23.8770","2.0016","149.4853"
"23.8870","2.0016","148.8722"
"23.8970","2.0016","148.9638"
"23.9050","2.0016","149.9762"
"23.9150","2.0016","151.0252"
"23.9250","2.0016","150.9431"
"23.9350","2.0016","150.0612"
"23.9450","2.0016","149.3376"
"23.9550","2.0016","148.9209"
"23.9650","2.0016","148.7673"
"23.9750","2.0016","149.0892"
"23.9850","2.0016","149.5261"
"23.9950","2.0016","149.8441"
"24.0050","2.0016","150.1904"
"24.0150","2.0016","149.9934"
"24.0250","2.0016","149.4611"
"24.0350","2.0016","149.3205"
"24.0450","2.0016","149.5196"
"24.0550","2.0016","149.6051"
"24.0650","2.0016","149.2303"
"24.0750","2.0016","149.0355"
"24.0850","2.0016","148.9416"
"24.0950","2.0016","149.1627"
"24.1050","2.0016","149.5441"
"24.1150","2.0016","150.1116"
"24.1250","2.0016","150.0599"
"24.1350","2.0016","149.7366"
"24.1450","2.0016","149.3425"
"24.1550","2.0016","148.6395"
"24.1650","2.0016","148.3808"
"24.1750","2.0016","148.8600"
"24.1850","2.0016","149.6565"
"24.1950","2.0016","149.7243"
"24.2050","2.0016","149.3675"
"24.2150","2.0016","148.9419"
"24.2250","2.0016","149.0251"
"24.2350","2.0016","149.3883"
"24.2450","2.0016","150.0487"
"24.2550","2.0016","150.0761"
"24.2650","2.0016","149.2923"
"24.2750","2.0016","148.3084"
"24.2850","2.0016","147.8683"
"24.2950","2.0016","148.2101"
"24.3050","2.0016","148.9706"
"24.3150","2.0016","149.7411"
"24.3250","2.0016","150.0827"
"24.3350","2.0016","149.8560"
"24.3450","2.0016","149.1053"
"24.3550","2.0016","148.6048"
"24.3650","2.0016","148.4359"
"24.3750","2.0016","148.7463"
"24.3850","2.0016","149.0504"
"24.3950","2.0016","149.0546"
"24.4050","2.0016","148.5655"
"24.4150","2.0016","148.3690"
"24.4250","2.0016","148.8931"
"24.4350","2.0016","149.7285"
"24.4450","2.0016","150.0275"
"24.4550","2.0016","149.5538"
"24.4650","2.0016","148.9884"
"24.4750","2.0016","148.3271"
"24.4850","2.0016","147.8925"
"24.4950","2.0016","147.7285"
"24.5050","2.0016","148.2191"
"24.5150","2.0016","149.1478"
"24.5250","2.0016","149.8553"
"24.5350","2.0016","149.5366"
"24.5450","2.0016","148.9155"
"24.5550","2.0016","148.7889"
"24.5650","2.0016","148.9847"
"24.5750","2.0016","148.8569"
"24.5850","2.0016","148.4180"
"24.5950","2.0016","148.3143"
"24.6050","2.0016","148.4305"
"24.6150","2.0016","148.4823"
"24.6250","2.0016","148.4069"
"24.6350","2.0016","148.6654"
"24.6450","2.0016","149.0640"
"24.6550","2.0016","149.3253"
"24.6650","2.0016","148.9203"
"24.6750","2.0016","148.4577"
"24.6850","2.0016","148.3986"
"24.6950","2.0016","148.6323"
"24.7050","2.0016","148.4676"
"24.7150","2.0016","148.3164"
"24.7250","2.0016","148.2540"
"24.7350","2.0016","148.1057"
"24.7450","2.0016","148.3166"
"24.7550","2.0016","149.0142"
"24.7650","2.0016","149.8676"
"24.7750","2.0016","149.5667"
"24.7850","2.0016","148.5534"
"24.7950","2.0016","147.7356"
"24.8050","2.0016","147.5768"
"24.8150","2.0016","147.4067"
"24.8250","2.0016","147.7464"
"24.8350","2.0016","148.7568"
"24.8450","2.0016","149.5276"
"24.8550","2.0016","149.2497"
"24.8650","2.0016","148.2057"
"24.8750","2.0016","147.7588"
"24.8850","2.0016","148.2903"
"24.8950","2.0016","148.8156"
"24.9050","2.0016","148.5443"
"24.9150","2.0016","148.1262"
"24.9250","2.0016","148.0482"
"24.9350","2.0016","148.2708"
"24.9450","2.0016","148.0016"
"24.9550","2.0016","147.9595"
"24.9650","2.0016","148.4247"
"24.9750","2.0016","149.1112"
"24.9850","2.0016","149.0832"
"24.9950","2.0016","148.4557"
"25.0050","2.0016","147.8765"
"25.0150","2.0016","147.5807"
"25.0250","2.0016","147.6229"
"25.0350","2.0016","147.9205"
"25.0450","2.0016","148.3261"
"25.0550","2.0016","148.4477"
"25.0650","2.0016","148.5147"
"25.0750","2.0016","148.4801"
"25.0850","2.0016","148.5852"
"25.0950","2.0016","148.4176"
"25.1050","2.0016","148.1159"
"25.1150","2.0016","147.7673"
"25.1250","2.0016","147.6560"
"25.1350","2.0016","147.6653"
"25.1450","2.0016","147.6496"
"25.1550","2.0016","147.7295"
"25.1650","2.0016","148.1923"
"25.1750","2.0016","148.8947"
"25.1850","2.0016","148.7210"
"25.1950","2.0016","148.0344"
"25.2050","2.0016","147.9395"
"25.2150","2.0016","148.2302"
"25.2250","2.0016","148.1543"
"25.2350","2.0016","147.6081"
"25.2450","2.0016","147.1886"
"25.2550","2.0016","147.5312"
"25.2650","2.0016","148.0071"
"25.2750","2.0016","148.1343"
"25.2850","2.0016","148.1200"
"25.2950","2.0016","148.4946"
"25.3050","2.0016","148.7819"
"25.3150","2.0016","148.3479"
"25.3250","2.0016","147.3422"
"25.3350","2.0016","146.9506"
"25.3450","2.0016","147.5927"
"25.3550","2.0016","147.8807"
"25.3650","2.0016","147.5718"
"25.3750","2.0016","147.5116"
"25.3850","2.0016","147.9916"
"25.3950","2.0016","148.2066"
"25.4050","2.0016","148.1107"
"25.4150","2.0016","148.0483"
"25.4250","2.0016","148.0948"
"25.4350","2.0016","147.8958"
"25.4450","2.0016","147.5236"
"25.4550","2.0016","147.2276"
"25.4650","2.0016","147.2090"
"25.4750","2.0016","147.3000"
"25.4850","2.0016","147.6465"
"25.4950","2.0016","148.2475"
"25.5050","2.0016","148.5844"
"25.5150","2.0016","148.4182"
"25.5250","2.0016","147.9745"
"25.5350","2.0016","147.6475"
"25.5450","2.0016","147.2894"
"25.5550","2.0016","146.9778"
"25.5650","2.0016","146.7629"
"25.5750","2.0016","147.3223"
"25.5850","2.0016","148.2138"
"25.5950","2.0016","148.5425"
"25.6050","2.0016","148.1027"
"25.6150","2.0016","147.6066"
"25.6250","2.0016","147.5350"
"25.6350","2.0016","147.6354"
"25.6450","2.0016","147.3515"
"25.6550","2.0016","146.8752"
"25.6650","2.0016","147.1598"
"25.6750","2.0016","147.4473"
"25.6850","2.0016","147.4418"
"25.6950","2.0016","147.2663"
"25.7050","2.0016","147.5192"
"25.7150","2.0016","148.2170"
"25.7250","2.0016","148.5745"
"25.7350","2.0016","147.9605"
"25.7450","2.0016","147.1739"
"25.7550","2.0016","146.8831"
"25.7650","2.0016","146.9657"
"25.7750","2.0016","147.0769"
"25.7850","2.0016","147.1900"
"25.7950","2.0016","147.3264"
"25.8050","2.0016","147.3092"
"25.8150","2.0016","147.5012"
"25.8250","2.0016","147.7335"
"25.8350","2.0016","148.1709"
"25.8450","2.0016","148.0893"
"25.8550","2.0016","147.7801"
"25.8650","2.0016","147.1456"
"25.8750","2.0016","146.5368"
"25.8850","2.0016","146.0814"
"25.8950","2.0016","146.3652"
"25.9050","2.0016","147.2178"
"25.9150","2.0016","148.1480"
"25.9250","2.0016","148.6150"
"25.9350","2.0016","148.1601"
"25.9450","2.0016","147.4730"
"25.9550","2.0016","146.9668"
"25.9650","2.0016","146.8588"
"25.9750","2.0016","146.6374"
"25.9850","2.0016","146.6752"
"25.9950","2.0016","146.9345"
"26.0050","2.0016","147.4239"
"26.0150","2.0016","147.5549"
"26.0250","2.0016","147.3612"
"26.0350","2.0016","147.2990"
"26.0450","2.0016","147.8167"
"26.0550","2.0016","148.0461"
"26.0650","2.0016","147.3606"
"26.0750","2.0016","146.4355"
"26.0850","2.0016","146.1225"
"26.0950","2.0016","146.7401"
"26.1050","2.0016","147.1476"
"26.1150","2.0016","147.2479"
"26.1250","2.0016","147.2831"
"26.1350","2.0016","147.5071"
"26.1450","2.0016","147.1846"
"26.1550","2.0016","146.9637"
"26.1650","2.0016","147.0390"
"26.1750","2.0016","147.4354"
"26.1850","2.0016","147.4782"
"26.1950","2.0016","146.7058"
"26.2050","2.0016","146.0816"
"26.2150","2.0016","146.0882"
"26.2250","2.0016","146.8107"
"26.2350","2.0016","147.5819"
"26.2450","2.0016","148.0800"
"26.2550","2.0016","147.8741"
"26.2650","2.0016","147.2409"
"26.2750","2.0016","146.6790"
"26.2850","2.0016","146.3854"
"26.2950","2.0016","146.3464"
"26.3050","2.0016","146.6260"
"26.3150","2.0016","146.9628"
"26.3250","2.0016","147.2130"
"26.3350","2.0016","147.0952"
"26.3450","2.0016","146.9045"
"26.3550","2.0016","147.0147"
"26.3650","2.0016","147.3569"
"26.3750","2.0016","147.5220"
"26.3850","2.0016","146.9961"
"26.3950","2.0016","146.1684"
"26.4050","2.0016","145.6891"
"26.4150","2.0016","146.1415"
"26.4250","2.0016","146.9460"
"26.4350","2.0016","147.4787"
"26.4450","2.0016","147.5222"
"26.4550","2.0016","147.2081"
"26.4650","2.0016","146.7969"
"26.4750","2.0016","146.6744"
"26.4850","2.0016","146.7498"
"26.4950","2.0016","146.7202"
"26.5050","2.0016","146.6905"
"26.5150","2.0016","146.6116"
"26.5250","2.0016","146.5402"
"26.5350","2.0016","146.3504"
"26.5450","2.0016","146.2833"
"26.5550","2.0016","146.7636"
"26.5650","2.0016","147.7010"
"26.5750","2.0016","147.8324"
"26.5850","2.0016","147.1861"
"26.5950","2.0016","146.3191"
"26.6050","2.0016","145.9821"
"26.6150","2.0016","146.0015"
"26.6250","2.0016","145.9975"
"26.6350","2.0016","146.1316"
"26.6450","2.0016","146.6242"
"26.6550","2.0016","147.0563"
"26.6650","2.0016","146.9445"
"26.6750","2.0016","146.7578"
"26.6850","2.0016","146.9494"
"26.6950","2.0016","147.5445"
"26.7050","2.0016","147.2115"
"26.7150","2.0016","146.1136"
"26.7250","2.0016","145.2651"
"26.7350","2.0016","145.5770"
"26.7450","2.0016","146.1903"
"26.7550","2.0016","146.6055"
"26.7650","2.0016","146.9371"
"26.7750","2.0016","147.3428"
"26.7850","2.0016","147.5099"
"26.7950","2.0016","147.0243"
"26.8050","2.0016","146.3665"
"26.8150","2.0016","145.9056"
"26.8250","2.0016","145.9254"
"26.8350","2.0016","146.1212"
"26.8450","2.0016","146.2224"
"26.8550","2.0016","146.1037"
"26.8650","2.0016","146.3257"
"26.8750","2.0016","146.7956"
"26.8850","2.0016","147.1850"
"26.8950","2.0016","147.0322"
"26.9050","2.0016","146.7826"
"26.9150","2.0016","146.1520"
"26.9250","2.0016","145.4671"
"26.9350","2.0016","145.2681"
"26.9450","2.0016","145.6707"
"26.9550","2.0016","146.1669"
"26.9650","2.0016","146.4891"
"26.9750","2.0016","146.7147"
"26.9850","2.0016","146.6266"
"26.9950","2.0016","146.4500"
"27.0050","2.0016","146.2465"
"27.0150","2.0016","146.3080"
"27.0250","2.0016","146.1559"
"27.0350","2.0016","145.8647"
"27.0450","2.0016","145.4995"
"27.0550","2.0016","145.3307"
"27.0650","2.0016","145.8276"
"27.0750","2.0016","146.5878"
"27.0850","2.0016","146.9767"
"27.0950","2.0016","146.8023"
"27.1050","2.0016","146.5233"
"27.1150","2.0016","146.3753"
"27.1250","2.0016","146.1017"
"27.1350","2.0016","145.6942"
"27.1450","2.0016","145.4594"
"27.1550","2.0016","145.5648"
"27.1650","2.0016","146.0829"
"27.1750","2.0016","146.2323"
"27.1850","2.0016","146.0000"
"27.1950","2.0016","145.9929"
"27.2050","2.0016","146.7068"
"27.2150","2.0016","147.1187"
"27.2250","2.0016","146.6338"
"27.2350","2.0016","145.7405"
"27.2450","2.0016","145.3751"
"27.2550","2.0016","145.5206"
"27.2650","2.0016","145.6322"
"27.2750","2.0016","145.7279"
"27.2850","2.0016","145.6524"
"27.2950","2.0016","146.1621"
"27.3050","2.0016","146.5289"
"27.3150","2.0016","146.5703"
"27.3250","2.0016","146.2844"
"27.3350","2.0016","146.2504"
"27.3450","2.0016","146.0879"
"27.3550","2.0016","145.4824"
"27.3650","2.0016","144.8750"
"27.3750","2.0016","145.0790"
"27.3850","2.0016","145.6442"
"27.3950","2.0016","145.9733"
"27.4050","2.0016","146.2287"
"27.4150","2.0016","146.3291"
"27.4250","2.0016","146.3758"
"27.4350","2.0016","146.2752"
"27.4450","2.0016","146.3032"
"27.4550","2.0016","146.0603"
"27.4650","2.0016","145.7183"
"27.4750","2.0016","145.4953"
"27.4850","2.0016","145.6128"
"27.4950","2.0016","145.7169"
"27.5050","2.0016","145.6916"
"27.5150","2.0016","145.6723"
"27.5250","2.0016","146.0211"
"27.5350","2.0016","146.4396"
"27.5450","2.0016","146.2254"
"27.5550","2.0016","145.5773"
"27.5650","2.0016","145.1692"
"27.5750","2.0016","145.5828"
"27.5850","2.0016","145.8361"
"27.5950","2.0016","145.8051"
"27.6050","2.0016","145.5274"
"27.6150","2.0016","145.7825"
"27.6250","2.0016","145.9946"
"27.6350","2.0016","145.9362"
"27.6450","2.0016","145.8608"
"27.6550","2.0016","145.9056"
"27.6650","2.0016","145.8788"
"27.6750","2.0016","145.5309"
"27.6850","2.0016","145.1377"
"27.6950","2.0016","145.0306"
"27.7050","2.0016","145.5726"
"27.7150","2.0016","146.0714"
"27.7250","2.0016","146.2762"
"27.7350","2.0016","146.0309"
"27.7450","2.0016","145.6600"
"27.7550","2.0016","145.3771"
"27.7650","2.0016","145.5283"
"27.7750","2.0016","145.7883"
"27.7850","2.0016","145.9449"
"27.7950","2.0016","145.6405"
"27.8050","2.0016","145.2946"
"27.8150","2.0016","145.3617"
"27.8250","2.0016","145.4406"
"27.8350","2.0016","145.5589"
"27.8450","2.0016","145.9409"
"27.8550","2.0016","146.4708"
"27.8650","2.0016","146.0990"
"27.8740","2.0016","145.0928"
"27.8840","2.0016","144.2070"
"27.8940","2.0016","144.4520"
"27.9040","2.0016","145.2676"
"27.9140","2.0016","145.6559"
"27.9240","2.0016","145.5720"
"27.9340","2.0016","145.6921"
"27.9440","2.0016","145.7841"
"27.9540","2.0016","145.7607"
"27.9640","2.0016","145.5694"
"27.9740","2.0016","145.3774"
"27.9840","2.0016","145.4470"
"27.9940","2.0016","145.4297"
"28.0040","2.0016","145.1670"
"28.0140","2.0016","144.9949"
"28.0240","2.0016","145.3189"
"28.0340","2.0016","145.9140"
"28.0440","2.0016","146.2663"
"28.0540","2.0016","146.1544"
"28.0640","2.0016","145.9098"
"28.0740","2.0016","145.4233"
"28.0840","2.0016","145.1752"
"28.0940","2.0016","145.1805"
"28.1040","2.0016","145.2913"
"28.1140","2.0016","145.2671"
"28.1240","2.0016","145.1541"
"28.1340","2.0016","145.3389"
"28.1440","2.0016","145.3823"
"28.1540","2.0016","145.4598"
"28.1640","2.0016","145.7791"
"28.1740","2.0016","146.1816"
"28.1840","2.0016","145.9275"
"28.1940","2.0016","145.2260"
"28.2040","2.0016","144.3994"
"28.2140","2.0016","144.2534"
"28.2240","2.0016","144.7386"
"28.2340","2.0016","145.3365"
"28.2440","2.0016","145.5402"
"28.2540","2.0016","145.2444"
"28.2640","2.0016","144.9461"
"28.2740","2.0016","145.1562"
"28.2840","2.0016","145.6084"
"28.2940","2.0016","145.7068"
"28.3040","2.0016","145.2396"
"28.3140","2.0016","144.6929"
"28.3240","2.0016","144.5159"
"28.3340","2.0016","144.6048"
