Time,Displacement,Force
"0.8800","0.0783","8.3355"
"0.8900","0.0793","8.9568"
"0.9000","0.0802","9.2661"
"0.9100","0.0812","8.9614"
"0.9200","0.0823","8.4269"
"0.9300","0.0833","8.7423"
"0.9400","0.0844","9.2996"
"0.9500","0.0856","9.5270"
"0.9600","0.0867","9.6134"
"0.9700","0.0878","9.7091"
"0.9800","0.0889","9.6785"
"0.9900","0.0900","9.3027"
"1.0000","0.0911","9.0322"
"1.0100","0.0921","9.0078"
"1.0200","0.0931","9.3213"
"1.0300","0.0941","9.7790"
"1.0400","0.0950","10.2229"
"1.0500","0.0960","10.3762"
"1.0600","0.0970","10.2124"
"1.0700","0.0980","10.0918"
"1.0800","0.0990","10.4813"
"1.0900","0.1000","11.0569"
"1.1000","0.1010","11.1977"
"1.1100","0.1020","10.5800"
"1.1200","0.1030","10.1101"
"1.1300","0.1040","10.2185"
"1.1400","0.1050","10.8155"
"1.1500","0.1060","11.4144"
"1.1600","0.1070","11.7755"
"1.1700","0.1080","12.0257"
"1.1800","0.1089","12.0402"
"1.1900","0.1099","11.6804"
"1.2000","0.1109","10.9791"
"1.2100","0.1119","11.1376"
"1.2200","0.1129","11.8510"
"1.2300","0.1139","12.0388"
"1.2400","0.1149","11.2534"
"1.2500","0.1160","10.6934"
"1.2600","0.1170","11.1872"
"1.2700","0.1179","11.8479"
"1.2800","0.1189","12.1767"
"1.2900","0.1199","12.3756"
"1.3000","0.1209","12.7839"
"1.3100","0.1219","13.1170"
"1.3200","0.1229","12.8101"
"1.3300","0.1238","11.9137"
"1.3400","0.1248","11.7711"
"1.3500","0.1258","12.5100"
"1.3600","0.1268","13.1418"
"1.3700","0.1278","12.8804"
"1.3800","0.1288","12.7253"
"1.3900","0.1298","13.1959"
"1.4000","0.1308","13.8512"
"1.4100","0.1319","13.8277"
"1.4200","0.1329","13.5390"
"1.4300","0.1339","13.4220"
"1.4400","0.1349","13.2563"
"1.4500","0.1359","13.0395"
"1.4600","0.1370","12.6451"
"1.4700","0.1380","12.7796"
"1.4800","0.1391","13.6957"
"1.4890","0.1400","14.7055"
"1.4990","0.1410","14.6690"
"1.5090","0.1420","14.0182"
"1.5190","0.1429","13.7374"
"1.5290","0.1439","14.0019"
"1.5390","0.1449","14.2354"
"1.5490","0.1458","14.2280"
"1.5590","0.1468","14.2876"
"1.5690","0.1478","14.4550"
"1.5790","0.1487","14.5454"
"1.5890","0.1497","14.9707"
"1.5990","0.1506","15.5545"
"1.6090","0.1516","15.8008"
"1.6190","0.1526","15.4401"
"1.6290","0.1536","14.8162"
"1.6390","0.1547","14.5946"
"1.6490","0.1557","14.5239"
"1.6590","0.1567","14.7511"
"1.6690","0.1577","15.2112"
"1.6790","0.1588","16.1271"
"1.6890","0.1598","16.5076"
"1.6990","0.1609","16.0098"
"1.7090","0.1620","15.2725"
"1.7190","0.1631","15.3175"
"1.7290","0.1642","15.7460"
"1.7390","0.1653","15.8105"
"1.7490","0.1664","15.6463"
"1.7590","0.1675","15.4619"
"1.7690","0.1686","15.5990"
"1.7790","0.1697","15.7663"
"1.7890","0.1708","16.1249"
"1.7990","0.1717","16.7037"
"1.8090","0.1726","17.4918"
"1.8190","0.1735","17.6672"
"1.8290","0.1743","17.1886"
"1.8390","0.1752","16.4412"
"1.8490","0.1760","16.2973"
"1.8590","0.1769","16.7100"
"1.8690","0.1777","16.9123"
"1.8790","0.1786","16.8078"
"1.8890","0.1795","16.8518"
"1.8990","0.1804","17.0777"
"1.9090","0.1814","17.5400"
"1.9190","0.1823","18.0441"
"1.9290","0.1833","18.2511"
"1.9390","0.1843","18.2750"
"1.9490","0.1853","17.7268"
"1.9590","0.1863","17.0947"
"1.9690","0.1873","16.6332"
"1.9790","0.1884","16.5861"
"1.9890","0.1895","17.0456"
"1.9990","0.1905","17.9467"
"2.0090","0.1917","18.7575"
"2.0190","0.1928","18.9995"
"2.0290","0.1939","18.7856"
"2.0390","0.1950","18.6487"
"2.0490","0.1962","18.7790"
"2.0590","0.1973","18.8351"
"2.0690","0.1984","18.7503"
"2.0790","0.1995","18.5354"
"2.0890","0.2006","18.3523"
"2.0990","0.2016","18.4500"
"2.1090","0.2025","18.9016"
"2.1190","0.2035","19.2518"
"2.1290","0.2043","19.3115"
"2.1390","0.2052","19.4979"
"2.1490","0.2061","19.6180"
"2.1590","0.2069","19.4292"
"2.1690","0.2078","19.0809"
"2.1790","0.2087","19.0998"
"2.1890","0.2095","19.2423"
"2.1990","0.2104","19.3711"
"2.2090","0.2114","19.3198"
"2.2190","0.2123","19.3760"
"2.2290","0.2132","19.5548"
"2.2390","0.2142","20.0224"
"2.2490","0.2152","20.4615"
"2.2590","0.2162","20.7192"
"2.2690","0.2173","20.6343"
"2.2790","0.2184","20.2855"
"2.2890","0.2195","19.8842"
"2.2990","0.2206","19.7302"
"2.3090","0.2218","20.0295"
"2.3190","0.2230","20.7493"
"2.3290","0.2242","21.4674"
"2.3390","0.2254","21.8133"
"2.3490","0.2265","21.5891"
"2.3590","0.2276","20.9134"
"2.3690","0.2286","20.7369"
"2.3790","0.2296","21.2041"
"2.3890","0.2305","21.3383"
"2.3990","0.2314","20.8772"
"2.4090","0.2323","20.5964"
"2.4190","0.2332","20.9758"
"2.4290","0.2341","21.5951"
"2.4390","0.2350","21.8902"
"2.4490","0.2360","21.9891"
"2.4590","0.2369","22.0874"
"2.4690","0.2377","21.8448"
"2.4790","0.2386","21.5057"
"2.4890","0.2395","21.3263"
"2.4990","0.2404","21.4186"
"2.5090","0.2412","21.5826"
"2.5190","0.2421","21.9898"
"2.5290","0.2431","22.3162"
"2.5390","0.2441","22.4112"
"2.5490","0.2451","22.2540"
"2.5590","0.2462","22.4522"
"2.5690","0.2473","23.2203"
"2.5790","0.2484","23.8063"
"2.5890","0.2495","23.4669"
"2.5990","0.2506","22.7050"
"2.6090","0.2517","22.3125"
"2.6190","0.2528","22.2522"
"2.6290","0.2538","22.1601"
"2.6390","0.2549","22.5490"
"2.6490","0.2560","23.5514"
"2.6590","0.2570","24.5110"
"2.6690","0.2581","24.4101"
"2.6790","0.2591","23.4881"
"2.6890","0.2601","23.0781"
"2.6990","0.2612","23.2945"
"2.7090","0.2622","23.4461"
"2.7190","0.2632","23.1289"
"2.7290","0.2642","23.0666"
"2.7390","0.2651","23.3215"
"2.7490","0.2661","23.6709"
"2.7590","0.2670","24.1613"
"2.7690","0.2680","24.7716"
"2.7790","0.2690","25.2345"
"2.7890","0.2700","25.0334"
"2.7990","0.2710","24.6658"
"2.8090","0.2721","24.4200"
"2.8190","0.2731","24.2038"
"2.8290","0.2741","24.1037"
"2.8390","0.2751","24.6832"
"2.8490","0.2761","25.1628"
"2.8590","0.2770","25.1995"
"2.8690","0.2780","24.8344"
"2.8790","0.2791","24.6587"
"2.8890","0.2801","25.0752"
"2.8990","0.2811","25.7114"
"2.9090","0.2821","25.7278"
"2.9190","0.2831","25.2513"
"2.9290","0.2840","24.6701"
"2.9390","0.2850","24.4255"
"2.9490","0.2859","24.7728"
"2.9590","0.2868","25.3728"
"2.9690","0.2878","26.1936"
"2.9790","0.2888","26.7010"
"2.9890","0.2898","26.5993"
"2.9990","0.2908","26.0004"
"3.0090","0.2918","25.6878"
"3.0190","0.2928","25.6395"
"3.0290","0.2938","25.9919"
"3.0390","0.2948","26.1671"
"3.0490","0.2958","26.1177"
"3.0590","0.2968","26.1597"
"3.0690","0.2978","26.4588"
"3.0790","0.2988","26.9878"
"3.0890","0.2999","27.2112"
"3.0990","0.3010","27.3605"
"3.1090","0.3021","27.1209"
"3.1190","0.3032","26.9383"
"3.1290","0.3043","26.7075"
"3.1390","0.3053","26.5824"
"3.1490","0.3063","26.3915"
"3.1590","0.3073","26.5312"
"3.1690","0.3083","27.0555"
"3.1790","0.3092","27.7649"
"3.1890","0.3101","28.1580"
"3.1990","0.3110","27.9676"
"3.2090","0.3120","27.6517"
"3.2190","0.3129","27.4331"
"3.2290","0.3138","27.3856"
"3.2390","0.3147","27.5852"
"3.2490","0.3157","27.8895"
"3.2590","0.3166","27.8143"
"3.2690","0.3176","27.8432"
"3.2790","0.3185","27.8885"
"3.2890","0.3195","28.0985"
"3.2990","0.3205","28.3632"
"3.3090","0.3214","28.9067"
"3.3190","0.3224","29.1963"
"3.3290","0.3235","29.0299"
"3.3390","0.3246","28.4459"
"3.3490","0.3257","28.2969"
"3.3590","0.3268","28.4209"
"3.3690","0.3280","28.4365"
"3.3790","0.3291","28.5408"
"3.3890","0.3302","28.6020"
"3.3990","0.3313","28.9585"
"3.4090","0.3324","29.4272"
"3.4190","0.3335","29.7218"
"3.4290","0.3346","29.4301"
"3.4390","0.3356","29.1207"
"3.4490","0.3365","29.0135"
"3.4590","0.3375","29.0593"
"3.4690","0.3383","29.0363"
"3.4790","0.3392","29.1348"
"3.4890","0.3400","29.7845"
"3.4990","0.3409","30.4885"
"3.5090","0.3417","30.5926"
"3.5190","0.3426","30.2431"
"3.5290","0.3435","30.0257"
"3.5390","0.3444","30.2129"
"3.5490","0.3453","30.5944"
"3.5590","0.3462","30.4641"
"3.5690","0.3472","30.0615"
"3.5790","0.3482","29.8236"
"3.5890","0.3491","30.1240"
"3.5990","0.3501","30.3378"
"3.6090","0.3511","30.6919"
"3.6190","0.3520","31.2102"
"3.6290","0.3530","31.6882"
"3.6390","0.3541","31.4914"
"3.6490","0.3552","30.7612"
"3.6590","0.3564","30.4207"
"3.6690","0.3576","30.3555"
"3.6790","0.3588","30.5233"
"3.6890","0.3600","30.9639"
"3.6990","0.3612","31.7469"
"3.7090","0.3623","31.8435"
"3.7190","0.3634","31.5851"
"3.7290","0.3644","31.7081"
"3.7390","0.3653","32.2390"
"3.7490","0.3663","32.4341"
"3.7590","0.3672","32.0584"
"3.7690","0.3682","31.4273"
"3.7790","0.3691","31.2443"
"3.7890","0.3700","31.5787"
"3.7990","0.3709","31.7090"
"3.8090","0.3718","31.9231"
"3.8190","0.3727","32.5406"
"3.8290","0.3736","33.2271"
"3.8390","0.3746","32.9416"
"3.8490","0.3755","32.3225"
"3.8590","0.3764","32.3484"
"3.8690","0.3773","32.9016"
"3.8790","0.3783","32.6387"
"3.8890","0.3793","32.2924"
"3.8990","0.3803","32.2327"
"3.9090","0.3814","32.6060"
"3.9190","0.3824","33.0985"
"3.9290","0.3835","33.5552"
"3.9390","0.3846","33.9640"
"3.9490","0.3857","33.8863"
"3.9590","0.3868","33.6544"
"3.9690","0.3879","33.3807"
"3.9790","0.3890","33.2102"
"3.9890","0.3901","33.0831"
"3.9990","0.3912","33.3001"
"4.0090","0.3922","33.5662"
"4.0190","0.3932","33.8483"
"4.0290","0.3942","34.0342"
"4.0390","0.3952","34.4864"
"4.0490","0.3962","34.8483"
"4.0590","0.3972","34.8460"
"4.0690","0.3981","34.5805"
"4.0790","0.3991","34.0838"
"4.0890","0.4000","33.7395"
"4.0990","0.4010","33.6960"
"4.1090","0.4019","34.0502"
"4.1190","0.4028","34.3292"
"4.1290","0.4038","34.6760"
"4.1390","0.4047","34.9948"
"4.1490","0.4056","35.2447"
"4.1590","0.4065","35.1310"
"4.1690","0.4074","35.0159"
"4.1790","0.4084","34.9911"
"4.1890","0.4094","35.2047"
"4.1990","0.4104","35.1792"
"4.2090","0.4115","34.9054"
"4.2190","0.4126","34.8531"
"4.2290","0.4137","35.2825"
"4.2390","0.4147","35.7251"
"4.2490","0.4158","35.9975"
"4.2590","0.4168","36.0884"
"4.2690","0.4178","36.0970"
"4.2790","0.4188","36.0251"
"4.2890","0.4197","35.9428"
"4.2990","0.4208","36.0354"
"4.3090","0.4218","35.8802"
"4.3190","0.4228","35.7367"
"4.3290","0.4238","35.7494"
"4.3390","0.4248","36.0871"
"4.3490","0.4259","36.6416"
"4.3590","0.4269","37.0190"
"4.3690","0.4280","36.9490"
"4.3790","0.4290","36.9619"
"4.3890","0.4300","37.1974"
"4.3990","0.4310","36.9541"
"4.4090","0.4320","36.2548"
"4.4190","0.4331","35.7450"
"4.4290","0.4341","36.1287"
"4.4390","0.4351","36.9464"
"4.4490","0.4362","37.7226"
"4.4590","0.4372","38.0192"
"4.4690","0.4382","38.2367"
"4.4790","0.4392","38.0689"
"4.4890","0.4402","37.6712"
"4.4990","0.4412","37.2073"
"4.5090","0.4421","37.3085"
"4.5190","0.4431","37.6156"
"4.5290","0.4441","37.4811"
"4.5390","0.4450","37.0775"
"4.5490","0.4460","37.1613"
"4.5590","0.4469","37.9487"
"4.5690","0.4478","38.7979"
"4.5790","0.4488","39.3068"
"4.5890","0.4497","39.2088"
"4.5990","0.4506","38.6099"
"4.6090","0.4516","37.8575"
"4.6190","0.4525","37.6299"
"4.6290","0.4535","37.8088"
"4.6390","0.4544","38.2216"
"4.6490","0.4554","38.5343"
"4.6590","0.4564","38.7629"
"4.6690","0.4574","38.9424"
"4.6790","0.4585","39.1630"
"4.6890","0.4595","39.3545"
"4.6990","0.4606","39.5314"
"4.7090","0.4616","39.8360"
"4.7190","0.4627","39.6394"
"4.7290","0.4638","39.1371"
"4.7390","0.4649","38.3765"
"4.7490","0.4661","38.3966"
"4.7590","0.4672","39.2484"
"4.7690","0.4683","40.1694"
"4.7790","0.4694","40.4503"
"4.7890","0.4704","40.4913"
"4.7990","0.4713","40.4310"
"4.8090","0.4722","40.2500"
"4.8190","0.4731","40.0395"
"4.8290","0.4740","39.7279"
"4.8390","0.4749","39.7008"
"4.8490","0.4759","39.8448"
"4.8590","0.4768","40.0428"
"4.8690","0.4777","40.1640"
"4.8790","0.4787","40.5367"
"4.8890","0.4796","41.0201"
"4.8990","0.4806","41.5825"
"4.9090","0.4815","41.3618"
"4.9190","0.4825","40.5567"
"4.9290","0.4834","39.8563"
"4.9390","0.4844","40.0251"
"4.9490","0.4853","40.6706"
"4.9590","0.4863","41.2406"
"4.9690","0.4873","41.6056"
"4.9790","0.4884","41.8203"
"4.9890","0.4895","41.9673"
"4.9990","0.4906","41.4646"
"5.0090","0.4917","41.2234"
"5.0190","0.4929","41.3898"
"5.0290","0.4941","42.1077"
"5.0390","0.4953","42.2519"
"5.0490","0.4964","41.7203"
"5.0590","0.4976","41.0557"
"5.0690","0.4987","41.0579"
"5.0790","0.4997","41.6576"
"5.0890","0.5007","42.2114"
"5.0990","0.5016","42.7342"
"5.1090","0.5025","43.1563"
"5.1190","0.5034","43.2709"
"5.1290","0.5042","42.7357"
"5.1390","0.5051","42.1990"
"5.1490","0.5059","41.9628"
"5.1590","0.5068","42.3063"
"5.1690","0.5076","42.7969"
"5.1790","0.5085","42.9108"
"5.1890","0.5095","42.5483"
"5.1990","0.5104","42.3917"
"5.2090","0.5113","42.6847"
"5.2190","0.5123","43.5092"
"5.2290","0.5132","44.0823"
"5.2390","0.5142","44.1651"
"5.2490","0.5152","43.7587"
"5.2590","0.5162","43.1049"
"5.2690","0.5172","42.6602"
"5.2790","0.5183","42.6966"
"5.2890","0.5194","43.1103"
"5.2990","0.5205","43.7100"
"5.3090","0.5217","44.6342"
"5.3190","0.5228","44.8375"
"5.3290","0.5240","44.3551"
"5.3390","0.5251","43.7499"
"5.3490","0.5262","43.9766"
"5.3590","0.5273","44.6152"
"5.3690","0.5284","44.8109"
"5.3790","0.5294","44.2321"
"5.3890","0.5304","43.6938"
"5.3990","0.5313","43.6828"
"5.4090","0.5323","44.1858"
"5.4190","0.5333","44.7991"
"5.4290","0.5342","45.1635"
"5.4390","0.5351","45.5918"
"5.4490","0.5361","45.7199"
"5.4590","0.5370","45.1812"
"5.4690","0.5379","44.2229"
"5.4790","0.5387","44.1026"
"5.4890","0.5396","44.7063"
"5.4990","0.5405","45.2033"
"5.5090","0.5414","45.3979"
"5.5190","0.5423","45.8418"
"5.5290","0.5433","46.0197"
"5.5390","0.5443","45.8216"
"5.5490","0.5454","45.8936"
"5.5590","0.5465","46.4589"
"5.5690","0.5476","46.6524"
"5.5790","0.5487","45.8435"
"5.5890","0.5498","45.0636"
"5.5990","0.5508","44.9656"
"5.6090","0.5519","45.6810"
"5.6190","0.5530","46.4590"
"5.6290","0.5540","46.9632"
"5.6390","0.5551","47.1164"
"5.6490","0.5561","47.1735"
"5.6590","0.5571","46.7659"
"5.6690","0.5581","45.9806"
"5.6790","0.5591","46.1093"
"5.6890","0.5601","46.9816"
"5.6990","0.5612","47.2142"
"5.7090","0.5622","46.7261"
"5.7190","0.5631","46.5582"
"5.7290","0.5641","46.9255"
"5.7390","0.5651","47.3847"
"5.7490","0.5661","47.4846"
"5.7590","0.5670","47.8140"
"5.7690","0.5680","48.2133"
"5.7790","0.5689","47.8141"
"5.7880","0.5698","46.7935"
"5.7980","0.5707","46.2184"
"5.8080","0.5717","46.6957"
"5.8160","0.5724","47.7630"
"5.8260","0.5734","48.6127"
"5.8360","0.5744","48.7053"
"5.8460","0.5754","48.3445"
"5.8560","0.5765","47.9981"
"5.8660","0.5775","47.8595"
"5.8760","0.5786","48.0876"
"5.8860","0.5796","48.6468"
"5.8960","0.5806","48.9189"
"5.9060","0.5816","48.4456"
"5.9160","0.5826","47.7894"
"5.9260","0.5836","47.9152"
"5.9360","0.5845","48.4734"
"5.9460","0.5855","48.8173"
"5.9560","0.5865","49.0941"
"5.9660","0.5874","49.8728"
"5.9760","0.5884","50.0732"
"5.9860","0.5894","49.2184"
"5.9960","0.5904","48.3458"
"6.0060","0.5914","48.4666"
"6.0160","0.5925","49.0843"
"6.0260","0.5935","49.5549"
"6.0360","0.5945","49.6424"
"6.0460","0.5955","49.4632"
"6.0560","0.5965","49.7979"
"6.0660","0.5976","50.2411"
"6.0760","0.5986","50.1718"
"6.0860","0.5997","49.7012"
"6.0960","0.6009","50.0508"
"6.1060","0.6020","50.5777"
"6.1160","0.6030","50.3633"
"6.1260","0.6041","49.3595"
"6.1360","0.6051","49.2322"
"6.1460","0.6061","50.1934"
"6.1560","0.6071","50.9846"
"6.1660","0.6080","50.9984"
"6.1760","0.6089","50.7242"
"6.1860","0.6098","50.5875"
"6.1960","0.6107","50.8198"
"6.2060","0.6116","50.9081"
"6.2160","0.6125","50.6603"
"6.2260","0.6134","50.6775"
"6.2360","0.6143","50.8210"
"6.2460","0.6153","50.8960"
"6.2560","0.6162","50.9047"
"6.2660","0.6171","51.3848"
"6.2760","0.6181","52.0261"
"6.2860","0.6191","52.2231"
"6.2960","0.6200","51.8209"
"6.3060","0.6210","51.4338"
"6.3160","0.6220","51.2157"
"6.3260","0.6231","51.0743"
"6.3360","0.6241","51.4809"
"6.3460","0.6252","52.0334"
"6.3560","0.6262","52.2105"
"6.3660","0.6273","52.0336"
"6.3760","0.6285","52.1558"
"6.3860","0.6296","52.4156"
"6.3960","0.6308","52.6475"
"6.4060","0.6319","52.7051"
"6.4160","0.6331","52.7862"
"6.4260","0.6342","52.6219"
"6.4360","0.6353","52.3298"
"6.4460","0.6363","51.9776"
"6.4560","0.6373","52.0167"
"6.4660","0.6382","52.5598"
"6.4760","0.6391","53.4794"
"6.4860","0.6399","54.1537"
"6.4960","0.6408","54.0543"
"6.5060","0.6416","53.4204"
"6.5160","0.6425","52.8643"
"6.5260","0.6434","52.7350"
"6.5360","0.6443","52.7463"
"6.5460","0.6452","52.9060"
"6.5560","0.6462","53.0896"
"6.5660","0.6471","53.5186"
"6.5760","0.6480","53.9735"
"6.5860","0.6490","54.1209"
"6.5960","0.6499","54.0661"
"6.6060","0.6509","54.2893"
"6.6160","0.6519","54.7404"
"6.6260","0.6530","54.6132"
"6.6360","0.6541","54.0802"
"6.6460","0.6552","53.5284"
"6.6560","0.6564","53.6963"
"6.6660","0.6576","54.1216"
"6.6760","0.6587","54.4876"
"6.6860","0.6599","54.6463"
"6.6960","0.6610","54.9025"
"6.7060","0.6621","55.2482"
"6.7160","0.6631","55.5737"
"6.7260","0.6641","55.2405"
"6.7360","0.6651","54.6966"
"6.7460","0.6660","54.6363"
"6.7560","0.6670","54.7870"
"6.7660","0.6679","54.7068"
"6.7760","0.6688","54.6862"
"6.7860","0.6697","55.3245"
"6.7960","0.6706","56.2063"
"6.8060","0.6715","56.5371"
"6.8160","0.6723","56.2131"
"6.8260","0.6732","55.9834"
"6.8360","0.6741","55.5908"
"6.8460","0.6750","55.3459"
"6.8560","0.6760","55.2683"
"6.8660","0.6769","55.4421"
"6.8760","0.6779","55.6343"
"6.8860","0.6788","55.8808"
"6.8960","0.6798","56.2475"
"6.9060","0.6808","56.7070"
"6.9160","0.6819","56.9587"
"6.9260","0.6829","56.7257"
"6.9360","0.6840","56.6664"
"6.9460","0.6851","56.7232"
"6.9560","0.6863","56.6941"
"6.9660","0.6874","56.2381"
"6.9760","0.6885","56.0337"
"6.9860","0.6896","56.4215"
"6.9960","0.6907","57.1777"
"7.0060","0.6917","57.5591"
"7.0160","0.6928","57.6867"
"7.0260","0.6938","57.8224"
"7.0360","0.6948","58.0667"
"7.0460","0.6958","57.8862"
"7.0560","0.6968","57.3594"
"7.0660","0.6978","56.8490"
"7.0760","0.6988","56.8327"
"7.0860","0.6998","57.2886"
"7.0960","0.7008","57.7331"
"7.1060","0.7017","58.1161"
"7.1160","0.7027","58.2692"
"7.1260","0.7036","58.5431"
"7.1360","0.7045","58.4137"
"7.1460","0.7055","58.4373"
"7.1560","0.7064","58.4710"
"7.1660","0.7074","58.5817"
"7.1760","0.7084","58.3592"
"7.1860","0.7094","57.9160"
"7.1960","0.7104","57.7635"
"7.2060","0.7114","58.1236"
"7.2160","0.7125","58.7361"
"7.2260","0.7135","59.3903"
"7.2360","0.7146","60.0149"
"7.2460","0.7156","59.8473"
"7.2560","0.7167","59.3493"
"7.2660","0.7177","58.9940"
"7.2760","0.7186","59.0482"
"7.2860","0.7196","58.7008"
"7.2960","0.7205","58.5087"
"7.3060","0.7215","58.8976"
"7.3160","0.7224","59.8593"
"7.3260","0.7234","60.3484"
"7.3360","0.7243","60.2067"
"7.3460","0.7253","59.9183"
"7.3560","0.7263","60.0656"
"7.3660","0.7273","60.5827"
"7.3760","0.7283","60.4854"
"7.3860","0.7294","59.9571"
"7.3960","0.7304","59.5374"
"7.4060","0.7315","59.6881"
"7.4160","0.7325","59.8023"
"7.4260","0.7336","60.1144"
"7.4360","0.7346","60.5029"
"7.4460","0.7356","61.0903"
"7.4560","0.7366","61.3635"
"7.4660","0.7376","61.2856"
"7.4760","0.7386","60.8500"
"7.4860","0.7396","60.6265"
"7.4960","0.7406","60.7847"
"7.5060","0.7416","60.7377"
"7.5160","0.7426","60.7285"
"7.5260","0.7435","60.7715"
"7.5360","0.7445","61.3345"
"7.5460","0.7455","62.0228"
"7.5560","0.7464","62.5129"
"7.5660","0.7474","62.3009"
"7.5760","0.7484","61.9075"
"7.5860","0.7494","61.6345"
"7.5960","0.7504","61.4181"
"7.6060","0.7514","61.1297"
"7.6160","0.7524","61.1908"
"7.6260","0.7534","61.6353"
"7.6360","0.7544","62.2621"
"7.6460","0.7554","62.7191"
"7.6560","0.7564","62.9059"
"7.6660","0.7574","62.8645"
"7.6760","0.7584","62.5664"
"7.6860","0.7594","62.6276"
"7.6960","0.7604","62.6566"
"7.7060","0.7615","62.5325"
"7.7160","0.7627","62.2690"
"7.7260","0.7638","62.4058"
"7.7360","0.7649","62.5996"
"7.7460","0.7661","63.0501"
"7.7560","0.7672","63.3921"
"7.7660","0.7683","63.8033"
"7.7760","0.7694","64.2568"
"7.7860","0.7704","64.2293"
"7.7960","0.7713","63.4200"
"7.8060","0.7722","62.5867"
"7.8160","0.7731","62.7040"
"7.8260","0.7739","63.3220"
"7.8360","0.7747","63.8267"
"7.8460","0.7756","63.7310"
"7.8560","0.7764","63.7762"
"7.8660","0.7773","64.0734"
"7.8760","0.7782","64.5490"
"7.8860","0.7791","64.8331"
"7.8960","0.7801","64.8066"
"7.9060","0.7810","64.4888"
"7.9160","0.7820","64.0293"
"7.9260","0.7829","63.5707"
"7.9360","0.7839","63.4069"
"7.9460","0.7849","63.9411"
"7.9560","0.7859","64.7781"
"7.9660","0.7869","65.3553"
"7.9760","0.7879","65.3346"
"7.9860","0.7889","65.1746"
"7.9960","0.7900","65.0274"
"8.0060","0.7911","65.1937"
"8.0160","0.7922","65.5097"
"8.0260","0.7934","65.7194"
"8.0360","0.7946","65.4297"
"8.0460","0.7958","65.0494"
"8.0560","0.7970","64.9092"
"8.0660","0.7982","65.2430"
"8.0760","0.7993","65.8444"
"8.0860","0.8003","66.2942"
"8.0960","0.8013","66.5678"
"8.1060","0.8023","66.3484"
"8.1160","0.8032","66.1335"
"8.1260","0.8041","65.9363"
"8.1360","0.8050","65.6914"
"8.1460","0.8059","65.6568"
"8.1560","0.8068","66.0949"
"8.1660","0.8077","66.4495"
"8.1760","0.8086","66.5665"
"8.1860","0.8095","66.7168"
"8.1960","0.8104","67.0085"
