x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49
-1.0 41.27616623049379 35.07752737108403 39.742733021042156 49.496941739194455 43.691077633730345 48.858474229580146 50.4722846106785 46.0753440858164 40.92217978722698 43.712217085980754 47.99594961066898 43.09899423816761 54.30039665727819 34.0076646817587 53.7076477130638 48.48240717027883 53.197871766798634 44.602916514352025 45.46502235590812 43.18432152289133 52.119835093835 44.206839438115296 42.73501932638598 37.54061206559892 43.37715686530277 46.253288725949474 48.41856156598275 51.676194768449704 53.885270920034216 47.50175231232965 44.7278544207024 46.8702882515204 49.02670025428758 51.28025980786708 46.04019787709682 50.52817394628662 41.290994191191004 39.66662807723412 50.05052560300122 46.380884257529814 48.031667367470575 54.46178775573236 47.29060728845107 49.10789333993691 55.97624159788177 48.93560846141558 41.42961223676826 48.19007648802842 27.066052524390408 51.89613396149272
-0.9591836734693877 35.47073037651231 29.89936854034686 34.1182238118138 42.942558937910746 37.70377488780761 42.274835459447765 43.92348212933745 39.80634916801568 35.07360018481983 37.64602526037723 41.53803634909774 37.362156647854704 47.394831101203806 28.841987988518472 46.86016802424392 42.086859413791124 46.373248912852944 38.42255061859473 39.2970024230655 37.15669914332787 45.34804249575619 38.056692081187336 36.750401591252434 32.00652289291416 37.3011766866576 39.997507825367535 41.8964047540841 44.88012383726038 46.97130748504081 41.26846572576841 38.609670832556255 40.475790320669226 42.47116196258804 44.636878238994946 39.79294967265381 43.88866697624901 35.47946994108923 33.95502296193539 43.17061251259105 40.123453847601716 41.59030493628614 47.50480936829259 40.88442864920896 42.502976066058 48.983869112187676 42.581864089736136 35.620627172562564 41.77252507872272 22.489002657418787 45.189476378169914
-0.9183673469387755 30.320693714708177 25.361082875780824 29.138077979345088 37.071508273110815 32.37560733323827 36.38600386707239 38.056764912191426 34.210953849029224 29.8810305004273 32.24437280746999 35.76561322419092 32.23295386945141 41.18634145664287 24.314893805795695 40.70680017767751 36.3656639554259 40.24269481696021 32.91436250511667 33.793635177978 31.79482254504305 39.26779279181546 32.58184135419702 31.44231605459379 27.120420704753872 31.900127773386604 34.409116156434166 36.0618565982519 38.7720217954467 40.75329838407989 35.695146723684935 33.1628605114379 34.768972602469766 36.608482256800905 38.662604323463846 34.21579071273227 37.94229735991857 30.323191646033276 28.892644866735672 37.01343314156866 34.5384339280282 35.83111261920841 41.25030056856454 35.16311957791058 36.58107279209299 42.67785544091297 36.889906416571584 30.455930381532447 36.033713787718504 18.54135581297642 39.171308734250125
-0.8775510204081632 25.772994648661435 21.40418722039072 24.749070039074308 31.83217696567708 27.652859011551712 31.14025422759726 32.818438188073685 29.236754440803544 25.292130374805676 27.455042934118634 30.626174904843246 27.66291325810699 35.622993662096434 20.372634583928484 35.195478795304176 31.266586730114728 34.753769375619726 28.02760901471811 28.901900603907396 27.04654050450111 33.827075092525675 27.730564870804184 26.75601639145198 22.830169096858047 27.1209856303431 29.43656798269757 30.86400082209373 33.30152394755089 35.17988131260276 30.72802922745008 28.333343371211075 29.697655555566143 31.38571184270718 33.30757892093974 29.25643081471277 32.636504172869344 25.77144299969863 24.42675676006527 31.52853977232013 29.57339934626145 30.701623535604792 35.64644113256092 30.07369459350309 31.29236916163244 37.005486409617944 31.80682002492996 25.883901038372375 30.920292278010056 15.169995507130638 33.790009753345394
-0.8367346938775511 21.776597487735135 17.971630352985642 20.8997991986878 27.175273700789894 23.48406769495992 26.487863731880744 28.1570248902538 24.833659599889003 21.256809456650593 23.22811651020146 26.06944054523947 23.606269220802787 30.655045287560036 16.962887118775654 30.276379888995 26.739674280203076 29.856291131904094 23.71365627000291 24.571446586636096 22.861891713875064 28.976209564651096 23.45302103243626 22.638324949714615 19.085521400339655 22.91283295002721 25.030636150917775 26.253937156087495 28.4210518755598 30.202005886990875 26.31603880646991 24.069153568133352 25.211609128692302 26.75215291219277 28.52453048030842 24.86497832034675 27.920816967728705 21.775534193416078 20.506965678111513 26.667170270989295 25.178075258009237 26.151610005768433 30.64376072087709 25.565498728860696 26.58979606646999 31.91705873514664 27.28241546732636 21.8552400090563 26.381301247858836 12.322036978371303 28.996148876740094
-0.7959183673469388 18.28253169051918 15.008291050199597 17.540726642423255 23.053811301366697 19.820116599425788 22.38111773833209 24.023408667644134 20.953900682563134 17.727245497453165 19.515983397943998 22.04735810588823 20.019873873033898 26.234944633313678 14.03466038787132 25.901910337951502 22.737257641349345 25.502350740988998 19.925815189556353 20.7546144188517 19.193062601560595 24.667871752459597 19.70116517740925 19.03781209571658 15.838020549794399 19.226821602692816 21.14439074707395 22.184734990047048 24.085743393002158 25.77290930819758 22.410870540269382 20.320567735713958 21.262559681323978 22.659362496269576 24.268773767040432 20.993922324313026 23.746889937007662 18.288475812207626 17.085274080594385 22.382174657357968 21.304347884708147 22.133100308934356 26.195103464631206 21.59020565327227 22.428952564921683 27.36599896824329 23.269257155164244 18.322989110062224 22.36828518068487 9.944021340392716 24.742469101448183
-0.7551020408163265 15.243951929340517 12.46157818364704 14.624262954848962 19.423077953157502 16.614357700757875 18.774321360504004 20.37096906093424 17.552034251620025 14.657915046378594 16.273350168481127 18.51414304270094 16.863103615083638 22.317336210494013 11.538254150911794 22.026696567598872 19.213944768214937 21.6463427551218 16.619172927230565 17.40643064512365 15.994344744326243 20.857125564551435 16.42871507028344 15.905044131397778 13.040912579955986 16.016148750549693 17.73317383383343 18.611397619851758 20.253316412932108 21.848094611493092 18.967039116512463 17.040231759796065 17.804238087995788 19.061153896764203 20.49819355732422 17.598098690486864 20.068552589416136 15.264603429284534 14.116108472392332 18.627961634914268 17.906285646261875 18.600408443154997 22.255577474331933 18.101812225626606 18.76789781188062 23.308924133657513 19.722665194790086 15.242548597073009 18.83540148221625 7.981428924497703 20.98387207596685
-0.7142857142857143 12.616212079800285 10.282050513928251 12.10495674044918 16.240607356367768 13.822730952633812 15.623818001986642 17.155725949535178 14.584941459307744 12.005637278742393 13.45724248421845 15.426305568277922 14.097760105372576 18.85906870149998 9.425298517931427 18.60757440937135 16.12659794563461 18.245012283323074 13.75044597663066 14.484545174453523 13.222094318493856 17.501447290613783 13.591181724560546 13.192876878661169 10.649084767192551 13.23605683039624 14.754576757861606 15.49088445569512 16.883880369367052 18.385309287115675 15.94189259685906 14.183279049687188 14.792448724302597 15.913599643194123 17.17320279475291 14.634647814976637 16.841864720625605 12.65921392524492 11.556315224969044 15.360477690416912 14.940163294704913 15.510170213855837 18.782481317707543 15.056636652056248 15.566826275763237 19.705615635992782 16.600689585309432 12.571695762953338 15.739511420530167 6.378935476884752 17.677416584564707
-0.6734693877551021 10.356948778999579 8.42396936096088 9.939746348437053 13.466130899466721 11.403878980906377 12.88801042221952 14.336468307171774 12.011820179175619 9.729631041879289 11.026990291296968 12.742681223413621 11.687974133503811 15.81920823906352 7.6489404091685405 15.603584264849653 13.43428691660047 15.257526952316049 11.27789148244971 11.949152261848043 10.834712697728994 14.560746145620916 11.145966167736754 10.856763817997345 8.619082956656227 10.843868821895661 12.168423716737529 12.782021544913587 13.939702409371847 15.34453872801739 13.295591647298574 11.707428905041615 12.185143867208515 13.175034404609686 14.256668047099271 12.062977786690167 14.025172745835972 10.428364783747986 9.365114447307885 12.53721218502072 12.364502046627846 12.821384414858146 15.735219922360132 12.413316749325704 12.787668432609747 16.518902316641675 13.864068475830537 10.270593204034448 13.04023429431259 5.081682529960242 14.78234011027301
-0.6326530612244898 8.426150752140828 6.845708503118049 8.088261118735975 11.06152027503268 9.319240009415866 10.527386283872028 11.874864897985038 9.794173739251399 7.791565406976944 8.944192691686546 10.424454310620758 9.600114580237701 13.15905283628647 6.164240006835564 12.975982020144604 11.098217659057648 12.645557463119967 9.161314202118927 9.762875884252518 8.792660659426927 11.997363324335147 9.052514985764473 8.855040055349535 6.909194917538021 8.799064352931914 9.936765993783016 10.445610164611846 11.384957476132053 12.688012004052649 10.991057705502891 9.573063876879196 9.94248696474106 10.806061675713254 11.713797182138407 9.844741438141067 11.579156783396177 8.528961134311897 7.504019684524667 10.11722817206219 10.140103253189903 10.495452753877181 13.075234204183012 10.132806822629238 10.393668641672297 13.71444215392286 11.476167352083948 8.301775028454284 10.699947039175388 4.0373613116125435 12.260085270752421
