x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49
-1.0 25.918210052702 21.690282594658374 30.603393528441963 24.527125842799784 18.971242808619657 16.491917064880518 28.1959187969235 25.732407751479336 19.93099932558619 25.01234283684527 23.552083154423656 21.403050455840386 25.69318826614269 28.96063959343484 23.94662637155306 23.332209010102673 26.950671821257174 24.993029501757025 28.641816043228577 25.442353448791124 24.58695951956048 25.085651269630485 16.179679851825796 28.885113051459268 16.18440364847742 28.192677306417828 24.67505412191098 30.436223621752823 25.584596072583764 20.90128407329812 14.224418806628567 22.976952380214545 25.079822210363346 22.924403051671952 24.365325842840747 28.289146742278547 22.960925221143917 24.643552676675046 33.24114053616958 25.77216822456704 20.158164108572894 27.535222342223392 22.78892097082897 21.840221259418662 29.82917222552438 22.943849234979112 30.127032761288866 19.317625692993712 20.606051729381335 23.662447352846357
-0.9591836734693877 22.52097767385132 18.724595765440014 26.827023232469195 21.213625276871014 16.232672873825358 13.900268009221001 24.61527481875487 22.346416200955762 17.083394171419577 21.681434322163568 20.33548460112548 18.42944540951654 22.24471616509306 25.269625489339596 20.70794426047658 20.19188502819509 23.454673425655695 21.652568358027104 25.02397092016204 21.9947553112358 21.311525802707678 21.7708176525404 13.77490197168827 25.354851933383927 13.659337933990798 24.57343527331929 21.38848251811653 26.664307794922507 22.17440325007501 18.039781228118894 11.843618558224252 19.85466201081421 21.703750785396004 19.78269482009535 21.189623666035892 24.523115971408586 19.797925825599474 21.390247799305833 29.232206123980482 22.28920559257195 17.215362607371596 24.007183185491776 19.626261419495847 18.7687925725472 26.109374871020346 19.80738213311285 26.151257969626105 16.509046002414756 17.635059248052592 20.416038434938834
-0.9183673469387755 19.48121322826225 16.09046392937971 23.422892750890036 18.25793075043563 13.824723328375995 11.635997566330055 21.39845146710367 19.316648166746646 14.570917210694521 18.705201733754016 17.468658909963445 15.795835248253388 19.156394668820845 21.94840384465377 17.820354232674767 17.397309263478427 20.32164560876736 18.667339496007703 21.772112048131607 18.920882879587126 18.385617636128295 18.81221079887908 11.670545621601857 22.16968812749111 11.459688362781083 21.320622251915523 18.454330104188944 23.265805811702332 19.126510620061765 15.496832013015771 9.784185751921608 17.07783645599907 18.68315117491106 16.986896792952656 18.355143752093877 21.14739085350405 16.982563845645437 18.48081166131091 25.603300549229683 19.180951982415205 14.614557709065537 20.841469384477875 16.81794868110891 16.041472298572092 22.758163842567665 17.020135651033982 22.579250892745367 14.028073505677762 15.004459176109602 17.518374201852975
-0.8775510204081632 16.771310602148205 13.759698817841628 20.363313261354378 15.63219945894166 11.718095558294761 9.67103043196058 18.517604313386894 16.61546499146404 12.364949503009878 16.056117972734445 14.924360669726415 13.47298676488569 16.402157677013385 18.969266076139853 15.256278074485868 14.919704536138193 17.523554564824952 16.01005057899014 18.85856769307743 16.191493273107785 15.781731119076778 16.18202620151483 9.83950856587877 19.3039352501972 9.556550556998307 18.407399169599017 15.844824566459923 20.212832119130564 16.413127989475676 13.24580641874989 8.018848167083336 14.618060029012021 15.991102392343413 14.509774024420674 15.832654253843561 18.13475596960947 14.48741602368293 15.887755482562891 22.32697908276011 16.418769437173257 12.32823378592596 18.010345216780784 14.335778202374449 13.630677941593802 19.747753648526995 14.554193523666772 19.38411420960503 11.847620545883796 12.686897812682036 14.942715925100572
-0.8367346938775511 14.36485334983736 11.705591168932784 17.621820586631877 13.309756588978715 9.884378141607275 7.978399666414406 15.946140481305445 14.216463812196583 10.437919961350755 13.7078559543549 12.676602106758718 11.432979044205304 13.957230078332586 16.30595970555349 12.989323945209602 12.73152417877083 15.033592787774145 13.654630394721366 16.256881175117048 13.778579662456096 13.473648527406123 13.853476956298124 8.255574080696244 16.733126393060285 7.921877146427191 15.808170672220509 13.533405793188921 17.478680960263585 14.0075903406664 11.26150043640715 6.521105869680371 12.44811234274685 13.602070491505895 12.325174445209756 13.594446418739818 15.458817088859675 12.286318490506769 13.585118667971175 19.377118703286573 13.975101908029849 10.330063927869073 15.48727642703253 12.152514702794775 11.510033096567739 17.051659546597655 12.382639797709054 16.539705000228487 9.941965937745547 10.6562675145947 12.663824597396134
-0.7959183673469388 12.236613703212832 9.902924955816898 15.173191540601948 11.265098335408204 8.296168048952117 6.532245816822019 13.658759270575288 12.09449425557292 8.763341126303718 11.635290196065144 10.700625092400278 9.649275868996526 11.798018374698351 13.933709466020789 10.994279446545391 10.806533726915337 12.826209422671912 11.576216675496928 13.941822725384078 11.655378140239609 11.436442369048978 11.80077352720404 6.893378089612444 14.43398354886529 6.528461247638578 13.498545021347686 11.49473419525103 15.037862672915239 11.884380922818597 9.520098251747473 5.26488566824806 10.542022682020766 11.49191653091333 10.408011410590046 11.614449897979107 13.09397492827097 10.35435786031826 11.548465599945903 16.728936913874673 11.82349867362407 8.594867798266531 13.246955204962294 10.241914572430591 9.6543708565274 14.644747816317846 10.47954104011778 14.02058316254891 8.286689898442079 8.887689514060746 10.657944372378367
-0.7551020408163265 10.362554111507066 8.327977313435026 12.993459270456786 9.473895901426172 6.9272703949373495 5.307781646747052 11.63149613550544 10.225676003330804 7.315871102146376 9.814500427561642 8.972858832250072 8.096794182479606 9.901985355401507 11.829217313181008 9.247114941234647 9.119913838295076 10.87714729508842 9.751142461431222 11.889402447233367 9.796373864889361 9.646476373099091 9.999123840274933 5.728483591643086 12.384408321929165 5.349954723530839 11.455287440092066 9.704698337537524 12.86614571892121 10.019158287663018 7.9991290922436535 4.224171417510984 8.875136029967152 9.637883017757098 8.734258692244675 9.868323466816552 11.015415201219058 8.667849600818764 9.75485249727868 14.359013703364498 9.93863779386213 7.098556675105913 11.265330686435032 8.578768830893166 8.039737983489324 12.503282560854498 8.819944347428812 11.801976430597739 6.858581899517292 7.3574781167056145 8.902717438826961
-0.7142857142857143 8.719831935346825 6.958504907012058 11.059929436203172 7.91300026855693 5.75292085123203 4.28120309806561 9.84176114153263 8.587414803419268 6.071401250486963 8.222777240601314 7.470864873707999 6.751960584900904 8.247510861137808 9.970635149859419 7.724983026394767 7.6483514013342795 9.163482541640366 8.15691020970254 10.076887744401066 8.177306507058347 8.081402117619552 8.424761015545336 4.737557844056408 10.563479057727568 4.360941237723946 9.656264524858916 8.140424137062428 10.940608010795339 8.38878361060482 6.677424987217787 3.372751468829197 7.424176747221901 8.018550918306653 7.280963374819824 8.33351842530346 9.19911622013938 7.204297621962734 8.182774107975963 12.245315385729473 8.296349024234736 5.8180675934846064 9.519646834163375 7.138966327961828 6.64339987797591 10.604968954868774 7.379913303509534 9.859766059531314 5.63551827359043 6.043080963342094 7.377027834995719
-0.6734693877551021 7.286808247898969 5.773717861178925 9.351196470908828 6.560447496218856 4.750004543492021 3.429550874401038 8.268363661209074 7.158415797937714 5.007165734424575 6.83862899972968 6.1732772734172725 5.592753364654966 6.813748602862188 8.337505936495239 6.406227188859212 6.370109466267085 7.663662482001447 6.7721689649276895 8.482819277520974 6.775175034826078 6.720149155454492 7.055001773070164 3.898620541223914 8.951460736156381 3.537083019421938 8.080392244744349 6.780285823435467 9.239688143190723 6.971343765149287 5.535068742749872 2.684277839798387 6.167309429244128 6.6137372388223366 6.026274082239135 6.989300395267881 7.6218739491943515 5.94233662251068 6.812080893372393 10.367208121610956 6.873635702549031 4.731287479247993 7.988482197795902 5.899572699786191 5.44384196237993 8.928980823162485 6.136593748447836 8.170495646007323 4.59632919373278 4.922996152896774 6.060790551972337
-0.6326530612244898 6.043062485479027 4.754246002428225 7.847168028377844 5.395464304209378 3.8972332885999963 2.7305748499496367 6.891515836366743 5.918688137787629 4.101864366894192 5.6417882273812285 5.059749189982527 4.598722019242103 5.580502462175749 6.910671816083459 5.270391711941068 5.2650647461792985 6.357531448483665 5.576691732068967 7.087026536497202 5.568241879380746 5.542910602206014 5.868369722045207 3.191310913377106 7.529822224791314 2.8553487062587966 6.707589153624381 5.6039176897604435 7.743235905769695 5.746165467794182 4.553369554815323 2.13277723157608 5.084181636560345 5.4043385439786915 4.94949289709451 5.816728777024739 6.261343010471849 4.861665523560581 5.623893090750641 8.705464936779403 5.648695218240249 3.816979888413033 6.651782026944451 4.838920201976427 4.420766343943792 7.455965523241109 5.068327906213327 6.711403689799566 3.7206801687640407 3.9766774738048585 4.934702015600546
-0.5918367346938775 4.969411466294027 3.8820971927833865 6.529089579091606 4.398473704257234 3.1752527393887116 2.162707049065933 5.692815755513245 4.849534180361328 3.335779970982612 4.613214836102622 4.11091956690311 3.7509848469919325 4.528152499565046 5.672152711341905 4.298236684326372 4.314703542819866 5.226334612246122 4.551351886753862 5.870641246796184 4.536036526602974 4.531110758312519 4.844724766780834 2.597115890404244 6.281265119331058 2.294307796658994 5.518755453858759 4.592229765132235 6.432545535869647 4.693816052561851 3.7148269230967577 1.6935668967270328 4.1559400252293 4.372121541825667 4.031126576503619 4.798588626162983 5.096090694630615 3.942987937891048 4.600501313314933 7.242251850150216 4.600937777548992 3.0547348738323623 5.490871646236759 3.9366954172976305 3.5550786265092147 6.168017472210019 4.154804630755406 5.460478541775876 2.9890176343168395 3.1844456747385825 3.98000296724663
-0.5510204081632654 4.047932615070669 3.140613367156861 5.379565848346762 3.5511004748365593 2.5666745627376444 1.7052585710127042 4.6552048137634 3.9335215159892827 2.69086947214313 3.7350929868378726 3.3084131480510823 3.0322046584742335 3.6376523248551695 4.60500565572898 3.4717520531464428 3.502077561119166 4.252690730160004 3.6781070612058544 4.816111677890245 3.659358582407001 3.66737317169306 3.965423041957149 2.099515193922736 5.189745064281832 1.8344494168309786 4.495772939250591 3.72742299023387 5.290365226405257 3.7960896164023095 3.003120768192767 1.3443018897546557 3.3652133402826507 3.499483312145617 3.252952190501279 3.91928273209167 4.105660669917812 3.167980992858766 3.725267202552942 5.961090867743925 3.71100327907827 2.4249752538614886 4.488438962918523 3.174015745455896 2.828861142464738 5.048612003131863 3.3772437859128965 4.3965325313820465 2.3826161610576575 2.5274373297946573 3.1783206729019895
-0.5102040816326531 3.2619831335000464 2.514425727607497 4.382574029290982 2.83617631181918 2.0560328106854113 1.3388736963763963 3.762905771734011 3.1544307189015184 2.150815988217439 2.990818055539317 2.6348791434440053 2.4265449496476537 2.890609651255614 3.693175870764807 2.774164719447009 2.811715802836963 3.4205288527496807 2.9399955250102696 3.9072090023883135 2.920280360885269 2.9354765929925395 3.2134632340692306 1.684019884175243 4.240485858370859 1.4584600779094115 3.6215388727653774 2.9930017279242045 4.3008729132463 3.0359789020762475 2.403114051314217 1.0657963062318887 2.696062792756374 2.769252666137951 2.598061920535219 3.1646714166229657 3.2706420355806087 2.5193124952330175 2.982543383854124 4.8467814097328095 2.9607762081784577 1.909064671030169 3.628471900241556 2.533483784078719 2.2253352033762326 4.08249654895608 2.718544962571322 3.49929057263141 1.8837486826778151 1.987630366209901 2.51165255465172
-0.4693877551020409 2.596212722453241 1.989411221283179 3.5234589121080306 2.2377445311364417 1.6296824117904918 1.0461261840759848 3.001343612179401 2.4971858912187272 1.7010276322935078 2.364972525778983 2.0740693822699567 1.9196132881336785 2.269445394554655 2.921359862539644 2.1899366192999725 2.2295073149234055 2.714988538352963 2.3211433552891254 3.1290185136615043 2.3021490443957497 2.320311503812311 2.5735708844282534 1.338109800803737 3.4199791656054255 1.151394441694618 2.8800239097153613 2.3737748519237414 3.449611418472866 2.3976396344036366 1.9008532791475472 0.8423861703207846 2.1339085857015663 2.164614076952757 2.0508956640598064 2.5219000270877774 2.572739735964392 1.9807146405950533 2.3576128425953735 3.8852701202763056 2.333398541185008 1.4895391554157056 2.8961533211029806 1.99921407103419 1.7288197042515474 3.255538806477193 2.1633930874749496 2.749487628287114 1.4759608204148573 1.5479732882255683 1.9625221530873658
-0.4285714285714286 2.036562483890022 1.5526524949318723 2.788883134582936 1.7410642437740567 1.2756593031048225 0.8120371183360586 2.3570490453156467 1.9477737064317515 1.3285887594946277 1.843291391173803 1.610933867365812 1.498396084600751 1.7575944665884935 2.274900786260817 1.7047537265420223 1.7425705373837657 2.1222956715013432 1.8067847827568038 2.467906267487449 1.7895884640244049 1.8078378223870892 2.0322107068448165 1.0510914198636774 2.7159540751048628 0.9006968496858669 2.2563325880082763 1.85583700632291 2.723376006853223 1.8663538501906551 1.4835745507712927 0.6618216292609126 1.6654421332080895 1.669213569090588 1.5972513525701966 1.9791960030004891 1.9948428563836496 1.537104883066232 1.8366567782288152 3.06347015870963 1.8132807193355387 1.1504311096144708 2.2777253795448287 1.556826922862881 1.3247028705257065 2.554543501323928 1.6982665316437848 2.1289691797222354 1.1443745411661965 1.1926193133325116 1.5142828911648851
