x1 y1 x2 y2
0.0 0.0 0.0 0.0
0.022368499446680724 23.40067859012029 0.2 1.6237258035462936e-19
0.050681820496123575 27.333080870036756 0.4 3.8253961212545395e-19
0.08704908227434306 29.971012632420265 0.6000000000000001 7.179260602194647e-19
0.13453297916143708 32.11149604097209 0.8 1.2427671716108306e-18
0.19767767248175092 34.01504062117885 1.0 2.066822870455366e-18
0.2833854263060552 35.80591337339786  
0.4024123283532739 37.55879576759093  
0.5719964456772877 39.32798475122875  
0.8206259212659829 41.16125505604542  
1.0 42.176798597399234  
