x y u v
0.0 0.0 0.02 0.0
0.1111111111111111 0.0 0.02 0.0
0.2222222222222222 0.0 0.02 0.0
0.3333333333333333 0.0 0.02 0.0
0.4444444444444444 0.0 0.02 0.0
0.5555555555555556 0.0 0.02 0.0
0.6666666666666666 0.0 0.02 0.0
0.7777777777777777 0.0 0.02 0.0
0.8888888888888888 0.0 0.02 0.0
1.0 0.0 0.02 0.0
0.0 0.1111111111111111 0.02 -0.0620824090526836
0.1111111111111111 0.1111111111111111 0.02 -0.0620824090526836
0.2222222222222222 0.1111111111111111 0.02 -0.0620824090526836
0.3333333333333333 0.1111111111111111 0.02 -0.0620824090526836
0.4444444444444444 0.1111111111111111 0.02 -0.0620824090526836
0.5555555555555556 0.1111111111111111 0.02 -0.0620824090526836
0.6666666666666666 0.1111111111111111 0.02 -0.0620824090526836
0.7777777777777777 0.1111111111111111 0.02 -0.0620824090526836
0.8888888888888888 0.1111111111111111 0.02 -0.0620824090526836
1.0 0.1111111111111111 0.02 -0.0620824090526836
0.0 0.2222222222222222 0.02 -0.1197478415598399
0.1111111111111111 0.2222222222222222 0.02 -0.1197478415598399
0.2222222222222222 0.2222222222222222 0.02 -0.1197478415598399
0.3333333333333333 0.2222222222222222 0.02 -0.1197478415598399
0.4444444444444444 0.2222222222222222 0.02 -0.1197478415598399
0.5555555555555556 0.2222222222222222 0.02 -0.1197478415598399
0.6666666666666666 0.2222222222222222 0.02 -0.1197478415598399
0.7777777777777777 0.2222222222222222 0.02 -0.1197478415598399
0.8888888888888888 0.2222222222222222 0.02 -0.1197478415598399
1.0 0.2222222222222222 0.02 -0.1197478415598399
0.0 0.3333333333333333 0.02 -0.16995181068620271
0.1111111111111111 0.3333333333333333 0.02 -0.16995181068620271
0.2222222222222222 0.3333333333333333 0.02 -0.16995181068620271
0.3333333333333333 0.3333333333333333 0.02 -0.16995181068620271
0.4444444444444444 0.3333333333333333 0.02 -0.16995181068620271
0.5555555555555556 0.3333333333333333 0.02 -0.16995181068620271
0.6666666666666666 0.3333333333333333 0.02 -0.16995181068620271
0.7777777777777777 0.3333333333333333 0.02 -0.16995181068620271
0.8888888888888888 0.3333333333333333 0.02 -0.16995181068620271
1.0 0.3333333333333333 0.02 -0.16995181068620271
0.0 0.4444444444444444 0.02 -0.21154161600929805
0.1111111111111111 0.4444444444444444 0.02 -0.21154161600929805
0.2222222222222222 0.4444444444444444 0.02 -0.21154161600929805
0.3333333333333333 0.4444444444444444 0.02 -0.21154161600929805
0.4444444444444444 0.4444444444444444 0.02 -0.21154161600929805
0.5555555555555556 0.4444444444444444 0.02 -0.21154161600929805
0.6666666666666666 0.4444444444444444 0.02 -0.21154161600929805
0.7777777777777777 0.4444444444444444 0.02 -0.21154161600929805
0.8888888888888888 0.4444444444444444 0.02 -0.21154161600929805
1.0 0.4444444444444444 0.02 -0.21154161600929805
0.0 0.5555555555555556 0.02 -0.24488763679413314
0.1111111111111111 0.5555555555555556 0.02 -0.24488763679413314
0.2222222222222222 0.5555555555555556 0.02 -0.24488763679413314
0.3333333333333333 0.5555555555555556 0.02 -0.24488763679413314
0.4444444444444444 0.5555555555555556 0.02 -0.24488763679413314
0.5555555555555556 0.5555555555555556 0.02 -0.24488763679413314
0.6666666666666666 0.5555555555555556 0.02 -0.24488763679413314
0.7777777777777777 0.5555555555555556 0.02 -0.24488763679413314
0.8888888888888888 0.5555555555555556 0.02 -0.24488763679413314
1.0 0.5555555555555556 0.02 -0.24488763679413314
0.0 0.6666666666666666 0.02 -0.2711729331550866
0.1111111111111111 0.6666666666666666 0.02 -0.2711729331550866
0.2222222222222222 0.6666666666666666 0.02 -0.2711729331550866
0.3333333333333333 0.6666666666666666 0.02 -0.2711729331550866
0.4444444444444444 0.6666666666666666 0.02 -0.2711729331550866
0.5555555555555556 0.6666666666666666 0.02 -0.2711729331550866
0.6666666666666666 0.6666666666666666 0.02 -0.2711729331550866
0.7777777777777777 0.6666666666666666 0.02 -0.2711729331550866
0.8888888888888888 0.6666666666666666 0.02 -0.2711729331550866
1.0 0.6666666666666666 0.02 -0.2711729331550866
0.0 0.7777777777777777 0.02 -0.2918038577006278
0.1111111111111111 0.7777777777777777 0.02 -0.2918038577006278
0.2222222222222222 0.7777777777777777 0.02 -0.2918038577006278
