x y u v
0.0 -1.0 1.0 9.304570758171334
0.1111111111111111 -1.0 1.0 9.304570758171334
0.2222222222222222 -1.0 1.0 9.304570758171334
0.3333333333333333 -1.0 1.0 9.304570758171334
0.4444444444444444 -1.0 1.0 9.304570758171334
0.5555555555555556 -1.0 1.0 9.304570758171334
0.6666666666666666 -1.0 1.0 9.304570758171334
0.7777777777777777 -1.0 1.0 9.304570758171334
0.8888888888888888 -1.0 1.0 9.304570758171334
1.0 -1.0 1.0 9.304570758171334
0.0 -0.7777777777777778 1.0 8.331045431840728
0.1111111111111111 -0.7777777777777778 1.0 8.331045431840728
0.2222222222222222 -0.7777777777777778 1.0 8.331045431840728
0.3333333333333333 -0.7777777777777778 1.0 8.331045431840728
0.4444444444444444 -0.7777777777777778 1.0 8.331045431840728
0.5555555555555556 -0.7777777777777778 1.0 8.331045431840728
0.6666666666666666 -0.7777777777777778 1.0 8.331045431840728
0.7777777777777777 -0.7777777777777778 1.0 8.331045431840728
0.8888888888888888 -0.7777777777777778 1.0 8.331045431840728
1.0 -0.7777777777777778 1.0 8.331045431840728
0.0 -0.5555555555555556 1.0 7.273630653709816
0.1111111111111111 -0.5555555555555556 1.0 7.273630653709816
0.2222222222222222 -0.5555555555555556 1.0 7.273630653709816
0.3333333333333333 -0.5555555555555556 1.0 7.273630653709816
0.4444444444444444 -0.5555555555555556 1.0 7.273630653709816
0.5555555555555556 -0.5555555555555556 1.0 7.273630653709816
0.6666666666666666 -0.5555555555555556 1.0 7.273630653709816
0.7777777777777777 -0.5555555555555556 1.0 7.273630653709816
0.8888888888888888 -0.5555555555555556 1.0 7.273630653709816
1.0 -0.5555555555555556 1.0 7.273630653709816
0.0 -0.33333333333333337 1.0 6.149941916829946
0.1111111111111111 -0.33333333333333337 1.0 6.149941916829946
0.2222222222222222 -0.33333333333333337 1.0 6.149941916829946
0.3333333333333333 -0.33333333333333337 1.0 6.149941916829946
0.4444444444444444 -0.33333333333333337 1.0 6.149941916829946
0.5555555555555556 -0.33333333333333337 1.0 6.149941916829946
0.6666666666666666 -0.33333333333333337 1.0 6.149941916829946
0.7777777777777777 -0.33333333333333337 1.0 6.149941916829946
0.8888888888888888 -0.33333333333333337 1.0 6.149941916829946
1.0 -0.33333333333333337 1.0 6.149941916829946
0.0 -0.11111111111111116 1.0 4.98365466213283
0.1111111111111111 -0.11111111111111116 1.0 4.98365466213283
0.2222222222222222 -0.11111111111111116 1.0 4.98365466213283
0.3333333333333333 -0.11111111111111116 1.0 4.98365466213283
0.4444444444444444 -0.11111111111111116 1.0 4.98365466213283
0.5555555555555556 -0.11111111111111116 1.0 4.98365466213283
0.6666666666666666 -0.11111111111111116 1.0 4.98365466213283
0.7777777777777777 -0.11111111111111116 1.0 4.98365466213283
0.8888888888888888 -0.11111111111111116 1.0 4.98365466213283
1.0 -0.11111111111111116 1.0 4.98365466213283
0.0 0.11111111111111116 1.0 3.8026629260134452
0.1111111111111111 0.11111111111111116 1.0 3.8026629260134452
0.2222222222222222 0.11111111111111116 1.0 3.8026629260134452
0.3333333333333333 0.11111111111111116 1.0 3.8026629260134452
0.4444444444444444 0.11111111111111116 1.0 3.8026629260134452
