x y u v
0.7777777777777777 0.11111111111111116 1.0 7.6475434110955565
0.8888888888888888 0.11111111111111116 1.0 7.6475434110955565
1.0 0.11111111111111116 1.0 7.6475434110955565
0.0 0.33333333333333326 1.0 5.661536922402701
0.1111111111111111 0.33333333333333326 1.0 5.661536922402701
0.2222222222222222 0.33333333333333326 1.0 5.661536922402701
0.3333333333333333 0.33333333333333326 1.0 5.661536922402701
0.4444444444444444 0.33333333333333326 1.0 5.661536922402701
0.5555555555555556 0.33333333333333326 1.0 5.661536922402701
0.6666666666666666 0.33333333333333326 1.0 5.661536922402701
0.7777777777777777 0.33333333333333326 1.0 5.661536922402701
0.8888888888888888 0.33333333333333326 1.0 5.661536922402701
1.0 0.33333333333333326 1.0 5.661536922402701
0.0 0.5555555555555554 1.0 3.758931258292824
0.1111111111111111 0.5555555555555554 1.0 3.758931258292824
0.2222222222222222 0.5555555555555554 1.0 3.758931258292824
0.3333333333333333 0.5555555555555554 1.0 3.758931258292824
0.4444444444444444 0.5555555555555554 1.0 3.758931258292824
0.5555555555555556 0.5555555555555554 1.0 3.758931258292824
0.6666666666666666 0.5555555555555554 1.0 3.758931258292824
0.7777777777777777 0.5555555555555554 1.0 3.758931258292824
0.8888888888888888 0.5555555555555554 1.0 3.758931258292824
1.0 0.5555555555555554 1.0 3.758931258292824
0.0 0.7777777777777777 1.0 1.9849304640413417
0.1111111111111111 0.7777777777777777 1.0 1.9849304640413417
0.2222222222222222 0.7777777777777777 1.0 1.9849304640413417
0.3333333333333333 0.7777777777777777 1.0 1.9849304640413417
0.4444444444444444 0.7777777777777777 1.0 1.9849304640413417
0.5555555555555556 0.7777777777777777 1.0 1.9849304640413417
0.6666666666666666 0.7777777777777777 1.0 1.9849304640413417
0.7777777777777777 0.7777777777777777 1.0 1.9849304640413417
0.8888888888888888 0.7777777777777777 1.0 1.9849304640413417
1.0 0.7777777777777777 1.0 1.9849304640413417
0.0 1.0 1.0 0.3716553314318265
0.1111111111111111 1.0 1.0 0.3716553314318265
0.2222222222222222 1.0 1.0 0.3716553314318265
0.3333333333333333 1.0 1.0 0.3716553314318265
0.4444444444444444 1.0 1.0 0.3716553314318265
0.5555555555555556 1.0 1.0 0.3716553314318265
0.6666666666666666 1.0 1.0 0.3716553314318265
0.7777777777777777 1.0 1.0 0.3716553314318265
0.8888888888888888 1.0 1.0 0.3716553314318265
1.0 1.0 1.0 0.3716553314318265
