x y u v
0.0 -1.0 1.0 10.831457371763058
0.1111111111111111 -1.0 1.0 10.831457371763058
0.2222222222222222 -1.0 1.0 10.831457371763058
0.3333333333333333 -1.0 1.0 10.831457371763058
0.4444444444444444 -1.0 1.0 10.831457371763058
0.5555555555555556 -1.0 1.0 10.831457371763058
0.6666666666666666 -1.0 1.0 10.831457371763058
0.7777777777777777 -1.0 1.0 10.831457371763058
0.8888888888888888 -1.0 1.0 10.831457371763058
1.0 -1.0 1.0 10.831457371763058
0.0 -0.7777777777777778 1.0 10.831456754260897
0.1111111111111111 -0.7777777777777778 1.0 10.831456754260897
0.2222222222222222 -0.7777777777777778 1.0 10.831456754260897
0.3333333333333333 -0.7777777777777778 1.0 10.831456754260897
0.4444444444444444 -0.7777777777777778 1.0 10.831456754260897
0.5555555555555556 -0.7777777777777778 1.0 10.831456754260897
0.6666666666666666 -0.7777777777777778 1.0 10.831456754260897
0.7777777777777777 -0.7777777777777778 1.0 10.831456754260897
0.8888888888888888 -0.7777777777777778 1.0 10.831456754260897
1.0 -0.7777777777777778 1.0 10.831456754260897
0.0 -0.5555555555555556 1.0 10.831452606840452
0.1111111111111111 -0.5555555555555556 1.0 10.831452606840452
0.2222222222222222 -0.5555555555555556 1.0 10.831452606840452
0.3333333333333333 -0.5555555555555556 1.0 10.831452606840452
0.4444444444444444 -0.5555555555555556 1.0 10.831452606840452
0.5555555555555556 -0.5555555555555556 1.0 10.831452606840452
0.6666666666666666 -0.5555555555555556 1.0 10.831452606840452
0.7777777777777777 -0.5555555555555556 1.0 10.831452606840452
0.8888888888888888 -0.5555555555555556 1.0 10.831452606840452
1.0 -0.5555555555555556 1.0 10.831452606840452
0.0 -0.33333333333333337 1.0 10.831395929788629
0.1111111111111111 -0.33333333333333337 1.0 10.831395929788629
0.2222222222222222 -0.33333333333333337 1.0 10.831395929788629
0.3333333333333333 -0.33333333333333337 1.0 10.831395929788629
0.4444444444444444 -0.33333333333333337 1.0 10.831395929788629
0.5555555555555556 -0.33333333333333337 1.0 10.831395929788629
0.6666666666666666 -0.33333333333333337 1.0 10.831395929788629
0.7777777777777777 -0.33333333333333337 1.0 10.831395929788629
0.8888888888888888 -0.33333333333333337 1.0 10.831395929788629
1.0 -0.33333333333333337 1.0 10.831395929788629
0.0 -0.11111111111111116 1.0 10.790095544379708
0.1111111111111111 -0.11111111111111116 1.0 10.790095544379708
0.2222222222222222 -0.11111111111111116 1.0 10.790095544379708
0.3333333333333333 -0.11111111111111116 1.0 10.790095544379708
0.4444444444444444 -0.11111111111111116 1.0 10.790095544379708
