x y u v
0.0 0.1 0.02 0.27643983703448893
0.1111111111111111 0.1 0.02 0.27643983703448893
0.2222222222222222 0.1 0.02 0.27643983703448893
0.3333333333333333 0.1 0.02 0.27643983703448893
0.4444444444444444 0.1 0.02 0.27643983703448893
0.5555555555555556 0.1 0.02 0.27643983703448893
0.6666666666666666 0.1 0.02 0.27643983703448893
0.7777777777777777 0.1 0.02 0.27643983703448893
0.8888888888888888 0.1 0.02 0.27643983703448893
1.0 0.1 0.02 0.27643983703448893
0.0 5.088888888888889 0.02 0.8189602450012758
0.1111111111111111 5.088888888888889 0.02 0.8189602450012758
0.2222222222222222 5.088888888888889 0.02 0.8189602450012758
0.3333333333333333 5.088888888888889 0.02 0.8189602450012758
0.4444444444444444 5.088888888888889 0.02 0.8189602450012758
0.5555555555555556 5.088888888888889 0.02 0.8189602450012758
0.6666666666666666 5.088888888888889 0.02 0.8189602450012758
0.7777777777777777 5.088888888888889 0.02 0.8189602450012758
0.8888888888888888 5.088888888888889 0.02 0.8189602450012758
1.0 5.088888888888889 0.02 0.8189602450012758
0.0 10.077777777777778 0.02 0.7709051848072408
0.1111111111111111 10.077777777777778 0.02 0.7709051848072408
0.2222222222222222 10.077777777777778 0.02 0.7709051848072408
0.3333333333333333 10.077777777777778 0.02 0.7709051848072408
0.4444444444444444 10.077777777777778 0.02 0.7709051848072408
0.5555555555555556 10.077777777777778 0.02 0.7709051848072408
0.6666666666666666 10.077777777777778 0.02 0.7709051848072408
0.7777777777777777 10.077777777777778 0.02 0.7709051848072408
0.8888888888888888 10.077777777777778 0.02 0.7709051848072408
1.0 10.077777777777778 0.02 0.7709051848072408
0.0 15.066666666666666 0.02 0.7236369742118357
0.1111111111111111 15.066666666666666 0.02 0.7236369742118357
0.2222222222222222 15.066666666666666 0.02 0.7236369742118357
0.3333333333333333 15.066666666666666 0.02 0.7236369742118357
0.4444444444444444 15.066666666666666 0.02 0.7236369742118357
0.5555555555555556 15.066666666666666 0.02 0.7236369742118357
0.6666666666666666 15.066666666666666 0.02 0.7236369742118357
0.7777777777777777 15.066666666666666 0.02 0.7236369742118357
0.8888888888888888 15.066666666666666 0.02 0.7236369742118357
1.0 15.066666666666666 0.02 0.7236369742118357
0.0 20.055555555555557 0.02 0.6835503604531488
0.1111111111111111 20.055555555555557 0.02 0.6835503604531488
0.2222222222222222 20.055555555555557 0.02 0.6835503604531488
0.3333333333333333 20.055555555555557 0.02 0.6835503604531488
0.4444444444444444 20.055555555555557 0.02 0.6835503604531488
0.5555555555555556 20.055555555555557 0.02 0.6835503604531488
0.6666666666666666 20.055555555555557 0.02 0.6835503604531488
0.7777777777777777 20.055555555555557 0.02 0.6835503604531488
0.8888888888888888 20.055555555555557 0.02 0.6835503604531488
1.0 20.055555555555557 0.02 0.6835503604531488
0.0 25.044444444444444 0.02 0.6529540663491313
0.1111111111111111 25.044444444444444 0.02 0.6529540663491313
0.2222222222222222 25.044444444444444 0.02 0.6529540663491313
0.3333333333333333 25.044444444444444 0.02 0.6529540663491313
0.4444444444444444 25.044444444444444 0.02 0.6529540663491313
0.5555555555555556 25.044444444444444 0.02 0.6529540663491313
0.6666666666666666 25.044444444444444 0.02 0.6529540663491313
0.7777777777777777 25.044444444444444 0.02 0.6529540663491313
0.8888888888888888 25.044444444444444 0.02 0.6529540663491313
1.0 25.044444444444444 0.02 0.6529540663491313
0.0 30.033333333333335 0.02 0.6311591519925362
0.1111111111111111 30.033333333333335 0.02 0.6311591519925362
0.2222222222222222 30.033333333333335 0.02 0.6311591519925362
0.3333333333333333 30.033333333333335 0.02 0.6311591519925362
0.4444444444444444 30.033333333333335 0.02 0.6311591519925362
0.5555555555555556 30.033333333333335 0.02 0.6311591519925362
0.6666666666666666 30.033333333333335 0.02 0.6311591519925362
0.7777777777777777 30.033333333333335 0.02 0.6311591519925362
0.8888888888888888 30.033333333333335 0.02 0.6311591519925362
1.0 30.033333333333335 0.02 0.6311591519925362
0.0 35.022222222222226 0.02 0.6162876626632275
