x y_gt y_nn y_rg
0.0 -0.03601101504870324 1.3877787807814457e-16 0.0
0.06171906489318829 -0.46495252978105894 -0.19626317157346163 -0.22935104501059353
0.11588069326884318 -0.7563110826690648 -0.3797319530143024 -0.43108065843723026
0.16059552599758167 -0.9341616978693241 -0.5479923046277656 -0.5992264212667675
0.21223800886739225 -1.1476752554798781 -0.7741989945529555 -0.7968291875449707
0.258842200725514 -1.3374328555190362 -1.02741016104261 -0.9799815269457405
0.29977831519548576 -1.50946050553925 -1.322927087993121 -1.146209713658005
0.3583484482063686 -1.7946190145556002 -2.103700977542573 -1.3961459660856068
0.38605904877065705 -1.9612587901937784 -2.8462484617708093 -1.5208789959466706
0.43014409512293433 -2.3130514549254997 -4.1939406654362585 -1.7305184539871217
0.4868248690044338 -3.138027117033986 -5.751120145350415 -2.0098323620157448
