x y_gt
0.008061265618701796 -0.011994002998501008
1.6041918581217256 -0.6539269663837973
2.7488915759774297 -0.9556551832910634
3.917775090689239 -1.2692903850372277
5.062474808544941 -1.6729676274317498
6.199113260781943 -2.6823710273037604
