x y_gt
0.0 -0.03601101504870324
0.06171906489318829 -0.46495252978105894
0.11588069326884318 -0.7563110826690648
0.16059552599758167 -0.9341616978693241
0.21223800886739225 -1.1476752554798781
0.258842200725514 -1.3374328555190362
0.29977831519548576 -1.50946050553925
0.3583484482063686 -1.7946190145556002
0.38605904877065705 -1.9612587901937784
0.43014409512293433 -2.3130514549254997
0.4868248690044338 -3.138027117033986
