x y_nn y_rg
0.0 1.3877787807814457e-16 0.0
0.00993520140825375 -0.031265406888995956 -0.03696964057212683
0.0198704028165075 -0.06257219647272251 -0.07390759184061886
0.02980560422476125 -0.09397950918281037 -0.11082260886462915
0.039740805633015 -0.12554769081072825 -0.14772364393079002
0.04967600704126875 -0.15733843848182644 -0.18461986228745864
0.0596112084495225 -0.1894149640370062 -0.2215206585938865
0.06954640985777624 -0.22184219405498115 -0.25843567457340655
0.07948161126603 -0.2546870189566366 -0.29537481695450973
0.08941681267428375 -0.28801859913022254 -0.33234827686244567
0.0993520140825375 -0.3219087419740951 -0.3693665497407746
0.10928721549079125 -0.35643236634018555 -0.4064404561905439
0.119222416899045 -0.39166808370331074 -0.44358116446231244
0.12915761830729874 -0.4276989174733983 -0.48080021390668315
0.13909281971555248 -0.4646131895985597 -0.5181095400177161
0.14902802112380625 -0.5025056014666496 -0.5555215009058583
0.15896322253206 -0.5414785914368271 -0.5930489049352496
0.16889842394031374 -0.5816440825177637 -0.6307050402187369
0.1788336253485675 -0.6231255885166826 -0.6685037067203271
0.18876882675682125 -0.6660610031841553 -0.7064592494820915
0.198704028165075 -0.710605997397808 -0.744586595050432
0.20863922957332875 -0.7569385194108006 -0.7829012894567111
0.2185744309815825 -0.8052650066288128 -0.8214195386077219
0.22850963238983624 -0.8558282696134469 -0.8601582526290126
0.23844483379809 -0.9089185250711511 -0.8991350924112279
0.24838003520634375 -0.9648881696253734 -0.938368520420942
0.2583152366145975 -1.0241723003252992 -0.9778778547616115
0.26825043802285126 -1.0873191063324665 -1.017683326579881
0.27818563943110497 -1.1550347633074614 -1.0578061423083482
0.28812084083935874 -1.2282461617104525 -1.0982685518337099
0.2980560422476125 -1.3081993911534746 -1.139093920454303
0.3079912436558662 -1.3966001757444597 -1.1803068083250798
0.31792644506412 -1.4958265147442746 -1.2219330545513731
0.32786164647237376 -1.6092398815677116 -1.2639998679479045
0.33779684788062747 -1.7415478171411414 -1.30653592786023
0.34773204928888124 -1.8990755995468538 -1.3495714910851129
0.357667250697135 -2.0893325722328635 -1.393138510500081
0.3676024521053887 -2.3188451131431713 -1.4372707624907854
0.3775376535136425 -2.588681855437325 -1.4820039844934922
0.38747285492189626 -2.8903763078211093 -1.5273760265112841
0.39740805633015 -3.207758228705261 -1.573427017938886
0.40734325773840374 -3.524082669402102 -1.6201995477892444
0.4172784591466575 -3.827818573379198 -1.6677388649149798
0.4272136605549112 -4.113809113641381 -1.716093093922701
0.437148861963165 -4.381710680420283 -1.7653134720055061
0.44708406337141876 -4.633921897898206 -1.815454615199637
0.4570192647796725 -4.87407675511908 -1.8665748054304487
0.46695446618792624 -5.1061470963584785 -1.9187363139090845
0.47688966759618 -5.3026261535304124 -1.9720612718588622
0.4868248690044338 -5.519493703756411 -2.0176924197937702
