x y_gt
0.0 -0.00602600755245139
2.6360338573155984 -0.33869643171159314
4.64328899637243 -0.534189978771195
6.626360338573161 -0.7057245258869963
8.657799274486097 -0.8532130548993946
10.616686819830718 -0.9887945990728941
12.648125755743651 -1.1482771310837931
14.631197097944376 -1.3677876901935975
16.590084643288996 -1.6592912733476068
18.66989117291415 -2.256496902697382
