x y_gt y_nn y_rg
0.03761923955394369 -0.0715869392993953 -0.027727771133703748 -0.032738038407270735
0.15316404675534104 -0.2562467254885256 -0.11296163547042436 -0.13230608745369565
0.3197635362085184 -0.4823344071615948 -0.23799606811494745 -0.2738214265856279
0.49173720274083027 -0.6603880647342595 -0.3731184557057088 -0.41830589778563954
0.6126561870213622 -0.7730258208259838 -0.4739961343472713 -0.5194840436296566
0.784629853553675 -0.927091472401647 -0.6293379251171769 -0.6635989490023825
0.921671369071611 -1.0455521936734173 -0.7663450604577803 -0.7792721256899163
1.0775225043665189 -1.181800877070534 -0.9411367373033745 -0.9125287695464583
1.176944780330512 -1.2706826755908625 -1.0660678071807368 -0.9989024904253023
1.313986295848448 -1.3831463953633825 -1.2602118335534251 -1.120291994803213
1.4725245196829235 -1.5373570772050493 -1.5257770558186303 -1.2650767979626327
1.5853822383447536 -1.6620758544548766 -1.7493294913086324 -1.3717464150882517
1.735859196560527 -1.8643495664501493 -2.1033020459793157 -1.5198233098664655
1.8729007120784629 -2.132735325203178 -2.4897298620011714 -1.6618386008694486
2.026064758833804 -2.598848097112266 -3.001238889018822 -1.8306574945876126
2.184602982668279 -3.286791912387216 -4.13650116006175 -2.001203086906803
