x y_gt y_nn y_rg
3.3333333333333326 0.6385976939552849 0.6511465502986166 0.6221439988543012
3.9335257949484412 0.6385976939552849 0.5859122663459327 0.5785523510559966
3.9457340559702136 0.575114736642055 0.5846616843357381 0.5776429897627623
5.308644610194392 0.4777916489046867 0.47925150263173294 0.49048334700077323
5.9715684467195835 0.44228155091848453 0.4450884259874656 0.456967050846637
6.529014305340301 0.40050997023963864 0.4218286736331834 0.4324856981110572
8.206571910896447 0.36046032779513015 0.3715157027892126 0.37527376952461183
11.452020751269682 0.3320388231212916 0.31824658701451436 0.31159947681911826
14.958727621299786 0.3077991379571299 0.289776945205189 0.27966882797297365
20.563484538231815 0.2872789791953987 0.2690418406824655 0.25965567605484435
25.68668550186744 0.2744884224934414 0.26026610948453743 0.2524346672705759
30.80958538457428 0.2632634866211063 0.2547856831122808 0.24812316211177476
35.93150937701989 0.2571131801072202 0.25049868192517755 0.24466060001703352
41.053678510854574 0.2496881383701277 0.24666827738512612 0.24145274790224464
46.175838248683405 0.2423119558634843 0.2430371735634797 0.23832971413585619
51.297602541829704 0.23699208570601282 0.23951518449219528 0.23524362193091408
56.41947514219386 0.2311090180155999 0.2360698782155298 0.23218118209152502
61.5409499825153 0.22729430254738237 0.23268988883955516 0.22913980283249888
66.66263681159828 0.2223772455191413 0.22937015492949156 0.22611910402971824
71.78409051679377 0.218672432705882 0.22610893954071729 0.22312012751591298
76.90550452361221 0.2151740514532805 0.22290494275035344 0.22014373456405623
82.02662564072985 0.2131986966447872 0.21975740150163076 0.217191070119724
87.14801715901122 0.20981725578489496 0.21666517457515752 0.21426278314375008
92.2694132888604 0.20641183477239644 0.21362768477182606 0.21135996084627115
97.39093088363863 0.20237479612893083 0.21064415242736353 0.20848342640399692
102.5120858013987 0.20022367797975194 0.20771417328384875 0.20563429225010582
107.63304825284494 0.1990733846624544 0.2048366788881188 0.20281325533960703
112.75449128240489 0.1954240851540383 0.20201088293012856 0.20002069735887412
117.8757670362317 0.19264461945795341 0.19923650546668403 0.19725767850816
122.9966184235965 0.19207185936430138 0.19651296092289847 0.19452499120858863
128.11782480194387 0.18965314616121587 0.1938391604812296 0.19182283289353033
133.2393139011163 0.18576428466784356 0.19121449778665423 0.18915181709634585
138.36034311575938 0.18426682272709982 0.18863871551432243 0.18651285536702442
143.48160741137065 0.18154693975171332 0.18611077740055948 0.18390607034368636
148.60283292617044 0.17902871699609468 0.18363031210769923 0.18133204386166404
153.7238687850402 0.17749670507662763 0.18119659592238097 0.17879124865223467
158.84527102850154 0.17405949328095383 0.1788087094563419 0.17628376907403726
163.77981477220902 0.17147928656236333 0.17655092286413726 0.1738997627543284
168.84790022692823 0.16791589232789206 0.17427535335993902 0.1714841834564618
174.20951654069097 0.16354619250564273 0.1719151131123352 0.1689652996303978
179.33045753531664 0.1625074746553017 0.1697055669480292 0.1665948327008824
184.45156728715278 0.16059121931070708 0.1675388524536887 0.16425899857286996
189.57229513491635 0.16066086514358435 0.16541454951228696 0.1619581815530729
194.6933459556631 0.15905105146364984 0.16333175019370266 0.15969216615858162
199.81437655754968 0.1575463758566198 0.1612900307357986 0.15746117681015226
204.9353729766214 0.15621945088695433 0.15928882594811816 0.15526525725677098
210.05620957903164 0.15572357255686775 0.157327559619795 0.15310446750240642
215.17722016382922 0.15432298581279236 0.155405519032408 0.15097864601337724
220.29831489415153 0.15248484233998139 0.15352210315888515 0.14888778409676037
225.41942583268337 0.1505624161777921 0.15167670545678946 0.14683183522541388
230.54039889458522 0.1493569484914159 0.14986881572851699 0.1448107592142969
235.66139223838638 0.1480460149285716 0.1480977821810685 0.14282436727672515
240.78215566343354 0.14793065888661983 0.14636324227849884 0.14087260594258197
245.90318074696725 0.14645467871450268 0.1446643946908436 0.1389551176571467
251.0238105493609 0.147034160470912 0.1430007924265434 0.13707195556039453
256.14475744802894 0.14596474160036377 0.14137168053475968 0.13522264546802584
261.2655889673967 0.14549529509137837 0.13977660863735666 0.13340711531919622
266.3863140440373 0.1455793507633698 0.13821504121100736 0.13162511174329167
271.5075286390729 0.14311791078109382 0.1366862671250655 0.12987616632139054
276.6284797046324 0.14202682407513012 0.13518990996879443 0.12816025793081243
281.7495873900537 0.1401213140876083 0.1337252560805226 0.1264769495265052
286.87026238222603 0.1404658089949069 0.13229191996856543 0.12482612323829681
291.9912254439555 0.13931234220515054 0.13088898101162205 0.12320722358079095
297.11263200259737 0.13585269147034884 0.12951614966174765 0.12161987458798876
302.2337026590762 0.13413973198392037 0.1281730908536965 0.12006397416049797
