x y_gt y_nn y_rg
3.3333333333333326 1.3601159431765941 1.4000001806978057 1.3347317849464635
4.514876522525558 1.3601159431765941 1.2548903361735433 1.2423726353066953
5.929221553889992 1.0785456194792862 1.1282977413587596 1.1409812040917697
7.023887834395612 1.0220058382311459 1.0581882577298833 1.0758274937374241
8.383883353633554 0.9625351265593081 0.9923450708386967 1.0084463140920277
9.719823291039212 0.9222472011088414 0.9433333348371578 0.9544912348562389
12.976549336971917 0.889718437290168 0.8640595918308901 0.8611186772732997
15.929264963431311 0.8547035508152092 0.8214335151746531 0.8085593967340339
19.98100008428513 0.8198367846366021 0.7866317870475507 0.7655477706588278
25.3474560626687 0.7903008287860576 0.7610192594892008 0.7357431198257072
30.232917961520247 0.7655727314205129 0.7464709184083831 0.7210314797794092
35.116837997004886 0.7488623235629053 0.7353728936506553 0.711429018960509
40.48119206061989 0.7302563245089194 0.7249288128530108 0.7034447342502914
45.60441053958114 0.7173746881136811 0.715776750946253 0.6968995011305846
50.72734464050265 0.7059718175250855 0.7070806591839579 0.6908077251171983
55.84980513882718 0.6970316804407715 0.698704192255066 0.6849214452516608
60.9721877693932 0.6884964557007445 0.6905892044641974 0.6791354490533369
66.09499959103765 0.6777294373528833 0.6827087657436026 0.6734053687180425
71.21760707616191 0.668024968909938 0.675049947506047 0.6677139947928498
76.33987443775568 0.6600891428255407 0.667603941635949 0.6620545348827427
81.46218316939165 0.6519381925217731 0.6603634012447849 0.6564242770154827
86.58426316480238 0.6449766705893376 0.6533223585056924 0.6508231858848691
91.70658228149743 0.6367717179782311 0.6464741506460188 0.6452512320066529
96.82871490867028 0.6295365108827524 0.6398140338198057 0.6397096868930077
101.95077865534905 0.6226594823563569 0.6333366580953218 0.6341993483537198
107.07272796647975 0.6163775186799609 0.6270370333125721 0.6287212221113303
112.19448255454104 0.6111081149644668 0.6209106708135986 0.6232763433042471
117.31678391805146 0.6029954789136949 0.6149518118300873 0.6178648570816978
122.43866168739628 0.5970855325238238 0.6091567190739465 0.6124886910055126
127.56039480770359 0.5919277611290272 0.603520670356241 0.6071484156714679
132.682253831714 0.5861152904783138 0.5980391911963032 0.6018445851979419
137.79805442266948 0.584069323323344 0.5927141836666252 0.5965843411637087
143.4005267646808 0.5711616697814941 0.5870496681729309 0.5908673723472956
148.5276034217769 0.5702221398425915 0.5820147087309593 0.5856763318701464
153.6483446629698 0.5702221398425915 0.5771241096138023 0.580531365031945
158.76965933427576 0.5672403032549747 0.5723670908495636 0.5754261303331204
163.89104527040055 0.5638878896093451 0.567740344517683 0.5703617699628016
169.0121870781589 0.5618049434691388 0.5632408015023794 0.5653391950989044
174.13382868580985 0.5571230378875525 0.558864358152164 0.5603582487688136
179.2551066481858 0.5543320877357607 0.5546082316958783 0.5554203100847447
184.3765460970534 0.5507014078275627 0.5504687648372626 0.5505253764128247
189.49795547903867 0.5472270757074567 0.546443700745132 0.5456741078782701
194.6195274189899 0.5429074421643145 0.542529139700757 0.5408667682543262
199.7412013020723 0.5380577043389294 0.5387221379537773 0.5361038324706433
204.86272089284807 0.5340102865082903 0.5350203540362563 0.5313859229504059
209.98403384214166 0.5310374043849007 0.5314204358644816 0.5267134386621692
215.10497358439474 0.5300051988721797 0.5279197636960721 0.5220868506909669
220.22618884862402 0.5275402790831256 0.524515200575706 0.517505870047047
225.34775477718668 0.5232519047605579 0.521204379485265 0.5129707087264084
230.46890909261518 0.5211039187356625 0.5179853287043447 0.5084822844613638
235.59042638737444 0.5170684401906598 0.5148549947058403 0.5040401345911406
240.7115877995811 0.5148835509192526 0.5118113846942789 0.49964507369793654
245.8334950891377 0.508820099428346 0.508851619684895 0.49529632675845336
250.95456705510279 0.5071003306130772 0.5059742126260255 0.490995375372646
256.075628908503 0.5054331471349836 0.5031762145630376 0.4867416308842011
261.19658473892747 0.5043172831313016 0.5004556151402165 0.48253526327822166
266.3176949012635 0.5023988931871541 0.4978103720865407 0.47837612833680593
271.43914864506996 0.49869387959669687 0.49523857446721203 0.4742641256683743
276.5604367973857 0.4958499417581772 0.49273826994423825 0.4701996908059756
281.6817472210612 0.4928901928489875 0.4903073335911226 0.4661826756549129
286.80281572809236 0.49118841049000106 0.48794408645149767 0.4622132664530052
291.92373746748905 0.4902498198305629 0.48564664065035057 0.4582913459924536
297.044576863386 0.4897394153696195 0.48341314889650794 0.45441680412802565
302.1658574771143 0.486934678185605 0.4812416718009122 0.45058917310241253
